An	An	dt	And	a	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
letters	letters	n2	letters	letter	0
patents	patents	n2	patents	patent	0
is	is	vbz	is	be	0
mentioned	mentioned	vvn	mentioned	mention	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
visited	visited	vvn	visited	visit	0
,	,	,	,	,	0
frequented	frequented	vvn	frequented	frequent	0
nor	nor	ccx	nor	nor	0
haunted	haunted	vvn	haunted	haunt	0
by	by	p-acp	by	by	0
any	any	d	any	any	0
the	the	dt	the	the	0
subjects	subjects	n2-jn	subject's	subject	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
late	late	j	late	late	0
Queene	Queene	n1	Queen	queen	0
,	,	,	,	,	0
other	other	j-jn	other	other	0
then	then	av	then	then	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
company	company	n1	company	company	0
and	and	cc	and	and	0
fellowship	fellowship	n1	fellowship	fellowship	0
,	,	,	,	,	0
and	and	cc	and	and	0
their	their	po32	their	their	0
successors	successors	n2	successors	successor	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
expresse	expresse	j	express	express	0
licence	licence	n1	licence	licence	0
,	,	,	,	,	0
agreement	agreement	n1	agreement	agreement	0
,	,	,	,	,	0
&	&	cc	&	and	0
consent	consent	n1	consent	consent	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Governer	Governer	np1	Governer	Governer	0
,	,	,	,	,	0
Consuls	Consuls	n2	Consuls	consul	0
,	,	,	,	,	0
and	and	cc	and	and	0
Assistants	Assistants	n2	Assistants	assistant	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
felowship	felowship	n1	fellowship	fellowship	0
,	,	,	,	,	0
and	and	cc	and	and	0
communaltie	communaltie	n1	commonalty	commonalty	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
maner	maner	n1	manner	manner	0
&	&	cc	&	and	0
forme	forme	n1	form	form	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
is	is	vbz	is	be	0
expressed	expressed	vvn	expressed	express	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
saide	saide	j-vvn	said	say	0
letters	letters	n2	letters	letter	0
patents	patents	n2	patents	patent	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
paine	paine	n1	pain	pain	0
of	of	pp-f	of	of	0
forfeiture	forfeiture	n1	forfeiture	forfeiture	0
and	and	cc	and	and	0
losse	losse	n1	loss	loss	0
aswell	aswell	av	aswell	aswell	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
ship	ship	n1	ship	ship	0
and	and	cc	and	and	0
ships	ships	n2	ships	ship	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
the	the	dt	the	the	0
appurtenances	appurtenances	n2	appurtenances	appurtenance	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
goods	goods	n2-j	goods	good	0
,	,	,	,	,	0
merchandizes	merchandizes	n2	merchandizes	merchandize	0
,	,	,	,	,	0
and	and	cc	and	and	0
things	things	n2	things	thing	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
the	the	dt	the	the	0
subjects	subjects	n2-jn	subject's	subject	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
late	late	j	late	late	0
Queene	Queene	n1	Queen	queen	0
not	not	xx	not	not	0
being	being	vbg	being	be	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
saide	saide	j-vvn	said	say	0
fellowship	fellowship	n1	fellowship	fellowship	0
and	and	cc	and	and	0
communaltie	communaltie	n1	commonalty	commonalty	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
should	should	vmd	should	shall	0
attempt	attempt	vvi	attempt	attempt	0
or	or	cc	or	or	0
presume	presume	vvi	presume	presume	0
to	to	pc-acp	to	to	0
saile	saile	vvi	sail	sail	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
places	places	n2	places	place	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
then	then	av	then	then	0
were	were	vbdr	were	be	0
,	,	,	,	,	0
or	or	cc	or	or	0
after	after	a-acp	after	after	0
should	should	vmd	should	shall	0
happen	happen	vvi	happen	happen	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
found	found	vvn	found	find	0
and	and	cc	and	and	0
traffiqued	traffiqued	vvn	trafficked	traffic	0
unto	unto	p-acp	unto	unto	0
,	,	,	,	,	0
the	the	dt	the	the	0
one	one	crd	one	one	0
halfe	halfe	n-jn	half	half	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
forfeiture	forfeiture	n1	forfeiture	forfeiture	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
use	use	n1	use	use	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
late	late	j	late	late	0
Queene	Queene	n1	Queen	queen	0
,	,	,	,	,	0
her	her	po31	her	her	0
heires	heires	n2	heirs	heir	0
&	&	cc	&	and	0
successors	successors	n2	successors	successor	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
halfe	halfe	n-jn	half	half	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
use	use	n1	use	use	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
felowship	felowship	n1	fellowship	fellowship	0
&	&	cc	&	and	0
communaltie	communaltie	n1	commonalty	commonalty	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
same	same	d	same	same	0
letters	letters	n2	letters	letter	0
patents	patents	n2	patents	patent	0
more	more	av-dc	more	more	0
plainly	plainly	av-j	plainly	plain	0
will	will	vmb	will	will	0
appeare	appeare	vvi	appear	appear	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Since	Since	c-acp	Since	since	0
the	the	dt	the	the	0
making	making	n-vvg	making	make	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
letters	letters	n2	letters	letter	0
patens	patens	n2	patens	paten	0
,	,	,	,	,	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
fellowship	fellowship	n1	fellowship	fellowship	0
have	have	vhb	have	have	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
exceeding	exceeding	j-vvg	exceeding	exceed	0
great	great	j	great	great	0
costes	costes	n2	costs	cost	0
,	,	,	,	,	0
losses	losses	n2	losses	loss	0
and	and	cc	and	and	0
expences	expences	n2	expenses	expense	0
,	,	,	,	,	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
trading	trading	n-vvg	trading	trade	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
dominions	dominions	n2	dominions	dominion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
saide	saide	j-vvn	said	say	0
mightie	mightie	j	mighty	mighty	0
prince	prince	n1	prince	prince	0
of	of	pp-f	of	of	0
Russia	Russia	np1	Russia	Russia	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
found	found	vvd	found	find	0
out	out	av	out	out	0
convenient	convenient	j	convenient	convenient	0
way	way	n1	way	way	0
to	to	pc-acp	to	to	0
saile	saile	vvi	sail	sail	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
saide	saide	j-vvn	said	say	0
dominions	dominions	n2	dominions	dominion	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
passing	passing	vvg	passing	pass	0
thorow	thorow	p-acp	thorough	through	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
and	and	cc	and	and	0
over	over	p-acp	over	over	0
the	the	dt	the	the	0
Caspian	Caspian	jp	Caspian	caspian	0
sea	sea	n1	sea	sea	0
,	,	,	,	,	0
have	have	vhb	have	have	0
discovered	discovered	vvn	discovered	discover	0
very	very	av	very	very	0
commodious	commodious	j	commodious	commodious	0
trades	trades	n2	trades	trade	0
into	into	p-acp	into	into	0
Armenia	Armenia	np1	Armenia	Armenia	0
,	,	,	,	,	0
Media	Media	np1	Media	Media	0
,	,	,	,	,	0
Hyrcania	Hyrcania	np1	Hyrcania	Hyrcania	0
,	,	,	,	,	0
Persia	Persia	np1	Persia	Persia	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
dominions	dominions	n2	dominions	dominion	0
in	in	p-acp	in	in	0
Asia	Asia	np1	Asia	Asia	0
minor	minor	fw-la	minor	minor	0
,	,	,	,	,	0
hoping	hoping	vvg	hoping	hope	0
by	by	p-acp	by	by	0
Gods	Gods	npg1	Gods	God	0
grace	grace	n1	grace	grace	0
to	to	pc-acp	to	to	0
discover	discover	vvi	discover	discover	0
also	also	av	also	also	0
the	the	dt	the	the	0
countrey	countrey	n1	country	country	0
of	of	pp-f	of	of	0
Cathaia	Cathaia	np1	Cathaia	Cathaia	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
regions	regions	n2	regions	region	0
very	very	av	very	very	0
convenient	convenient	j	convenient	convenient	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
traded	traded	vvn	traded	trade	0
into	into	p-acp	into	into	0
by	by	p-acp	by	by	0
merchants	merchants	n2	merchant's	merchant	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
realme	realme	n1	realm	realm	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
great	great	j	great	great	0
benefite	benefite	n1	benefit	benefit	0
and	and	cc	and	and	0
commodities	commodities	n2	commodities	commodity	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
This	This	d	This	this	0
is	is	vbz	is	be	0
meant	meant	vvn	meant	mean	0
And	And	cc	And	and	0
forasmuch	forasmuch	av	forasmuch	forasmuch	0
as	as	c-acp	as	as	0
divers	divers	j	diverse	diverse	0
subjects	subjects	n2-jn	subject's	subject	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
realme	realme	n1	realm	realm	0
,	,	,	,	,	0
5	5	crd	5	5	0
understanding	understanding	n1	understanding	understanding	0
the	the	dt	the	the	0
premises	premises	n2	premises	premise	0
,	,	,	,	,	0
and	and	cc	and	and	0
perceiving	perceiving	vvg	perceiving	perceive	0
that	that	cst	that	that	0
now	now	av	now	now	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
elder	elder	jc-jn	elder	elder	0
after	after	c-acp	after	after	0
the	the	dt	the	the	0
charge	charge	n1	charge	charge	0
and	and	cc	and	and	0
travel	travel	vvi	travel	travel	0
aforesaid	aforesaid	j	aforesaid	aforesaid	0
,	,	,	,	,	0
divers	divers	j	diverse	diverse	0
wares	wares	n2	wares	ware	0
and	and	cc	and	and	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
merchandizes	merchandizes	vvz	merchandizes	merchandize	0
are	are	vbr	are	be	0
brought	brought	vvn	brought	bring	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
saide	saide	j-vvn	said	say	0
fellowship	fellowship	n1	fellowship	fellowship	0
into	into	p-acp	into	into	0
this	this	d	this	this	0
Realme	Realme	n1	Realm	realm	0
,	,	,	,	,	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
dominions	dominions	n2	dominions	dominion	0
already	already	av	already	already	0
discovered	discovered	vvn	discovered	discover	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
bee	bee	vbb	be	be	0
within	within	p-acp	within	within	0
this	this	d	this	this	0
realme	realme	n1	realm	realm	0
of	of	pp-f	of	of	0
good	good	j	good	good	0
estimation	estimation	n1	estimation	estimation	0
,	,	,	,	,	0
minding	minding	vvg	minding	mind	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
peculiar	peculiar	j	peculiar	peculiar	0
gaine	gaine	n1	gain	gain	0
,	,	,	,	,	0
utterly	utterly	av-j	utterly	utter	0
to	to	pc-acp	to	to	0
decay	decay	vvi	decay	decay	0
the	the	dt	the	the	0
trade	trade	n1	trade	trade	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sayde	sayde	j-vvn	said	say	0
Fellowship	Fellowship	n1	Fellowship	fellowship	0
,	,	,	,	,	0
have	have	vhb	have	have	0
contrary	contrary	j-jn	contrary	contrary	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
tenor	tenor	n1	tenor	tenor	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
letters	letters	n2	letters	letter	0
patents	patents	n2	patents	patent	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
great	great	j	great	great	0
disorder	disorder	n1	disorder	disorder	0
traded	traded	vvn	traded	trade	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
dominions	dominions	n2	dominions	dominion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
mightie	mightie	j	mighty	mighty	0
prince	prince	n1	prince	prince	0
of	of	pp-f	of	of	0
Russia	Russia	np1	Russia	Russia	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
great	great	j	great	great	0
detriment	detriment	n1	detriment	detriment	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
common	common	j	common	common	0
wealth	wealth	n1	wealth	wealth	0
:	:	:	:	:	0
And	And	cc	And	and	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
the	the	dt	the	the	0
name	name	n1	name	name	0
by	by	p-acp	by	by	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
saide	saide	j-vvn	said	say	0
felowship	felowship	n1	fellowship	fellowship	0
is	is	vbz	is	be	0
incorporated	incorporated	vvn	incorporated	incorporate	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
letters	letters	n2	letters	letter	0
patents	patents	n2	patents	patent	0
aforesaid	aforesaid	j	aforesaid	aforesaid	0
,	,	,	,	,	0
is	is	vbz	is	be	0
long	long	j	long	long	0
,	,	,	,	,	0
&	&	cc	&	and	0
consisteth	consisteth	vvz	consisteth	consist	0
of	of	pp-f	of	of	0
very	very	av	very	very	0
many	many	d	many	many	0
words	words	n2	words	word	0
:	:	:	:	:	0
Therfore	Therfore	av	Therefore	therefore	0
be	be	vbb	be	be	0
it	it	pn31	it	it	0
enacted	enacted	vvn	enacted	enact	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Queenes	Queenes	ng1	Queens	queen	0
most	most	av-ds	most	most	0
excellent	excellent	j	excellent	excellent	0
Majestie	Majestie	n1	Majesty	majesty	0
,	,	,	,	,	0
the	the	dt	the	the	0
Lords	Lords	n2	Lords	lord	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
spiritual	spiritual	j	spiritual	spiritual	0
and	and	cc	and	and	0
temporal	temporal	j	temporal	temporal	0
,	,	,	,	,	0
&	&	cc	&	and	0
the	the	dt	the	the	0
commons	commons	n2	commons	commons	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
present	present	j	present	present	0
parliament	parliament	n1	parliament	parliament	0
assembled	assembled	vvn	assembled	assemble	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
authoritie	authoritie	n1	authority	authority	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
felowship	felowship	n1	fellowship	fellowship	0
,	,	,	,	,	0
company	company	n1	company	company	0
,	,	,	,	,	0
society	society	n1	society	society	0
&	&	cc	&	and	0
corporation	corporation	n1	corporation	corporation	0
made	made	vvn	made	make	0
or	or	cc	or	or	0
created	created	vvn	created	create	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
letters	letters	n2	letters	letter	0
patents	patents	n2	patents	patent	0
,	,	,	,	,	0
shal	shal	vmb	shall	shall	0
at	at	p-acp	at	at	0
al	al	d	all	all	0
time	time	n1	time	time	0
&	&	cc	&	and	0
times	times	n2	times	time	0
from	from	p-acp	from	from	0
henceforth	henceforth	av	henceforth	henceforth	0
be	be	vbi	be	be	0
incorporated	incorporated	vvn	incorporated	incorporate	0
,	,	,	,	,	0
named	named	vvn	nam	name	0
and	and	cc	and	and	0
called	called	vvn	called	call	0
onely	onely	av-j	only	only	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
fellowship	fellowship	n1	fellowship	fellowship	0
of	of	pp-f	of	of	0
English	English	jp	English	english	0
merchants	merchants	n2	merchant's	merchant	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
discovery	discovery	n1	discovery	discovery	0
of	of	pp-f	of	of	0
new	new	j	new	new	0
trades	trades	n2	trades	trade	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
English	English	np1	English	English	0
Mer-the	Mer-the	j	Mer-the	mer-the	0
same	same	d	same	same	0
name	name	n1	name	name	0
for	for	c-acp	for	for	0
ever	ever	av	ever	ever	0
shall	shall	vmb	shall	shall	0
and	and	cc	and	and	0
may	may	vmb	may	may	0
continue	continue	vvi	continue	continue	0
a	a	dt	a	a	0
^nntsfirdis-perpetuall	^nntsfirdis-perpetuall	j	nntsfirdis-perpetuall	nntsfirdis-perpetuall	0
body	body	n1	body	body	0
incorporate	incorporate	vvi	incorporate	incorporate	0
in	in	p-acp	in	in	0
deede	deede	n1	deed	deed	0
and	and	cc	and	and	0
name	name	n1	name	name	0
,	,	,	,	,	0
and	and	cc	and	and	0
^cies^	^cies^	n1	cies^	cies^	0
onely	onely	av-j	only	only	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
same	same	d	same	same	0
name	name	n1	name	name	0
from	from	p-acp	from	from	0
henceforth	henceforth	av	henceforth	henceforth	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
implead	implead	vvi	implead	implead	0
,	,	,	,	,	0
and	and	cc	and	and	0
be	be	vbi	be	be	0
impleaded	impleaded	vvn	impleaded	implead	0
,	,	,	,	,	0
answere	answere	n1	answer	answer	0
and	and	cc	and	and	0
be	be	vbi	be	be	0
answered	answered	vvn	answered	answer	0
,	,	,	,	,	0
defend	defend	vvb	defend	defend	0
and	and	cc	and	and	0
be	be	vbi	be	be	0
defended	defended	vvn	defended	defend	0
,	,	,	,	,	0
sue	sue	vvb	sue	sue	0
and	and	cc	and	and	0
bee	bee	vbi	be	be	0
sued	sued	vvn	sued	sue	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
courts	courts	vvz	courts	court	0
and	and	cc	and	and	0
places	places	n2	places	place	0
,	,	,	,	,	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
and	and	cc	and	and	0
may	may	vmb	may	may	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
same	same	d	same	same	0
name	name	n1	name	name	0
bee	bee	vbi	be	be	0
inabled	inabled	vvn	enabled	enable	0
to	to	pc-acp	to	to	0
purchase	purchase	vvi	purchase	purchase	0
,	,	,	,	,	0
have	have	vhb	have	have	0
,	,	,	,	,	0
holde	holde	vvb	hold	hold	0
,	,	,	,	,	0
possesse	possesse	vvb	possess	possess	0
,	,	,	,	,	0
reteine	reteine	vvb	retain	retain	0
,	,	,	,	,	0
and	and	cc	and	and	0
enjoy	enjoy	vvi	enjoy	enjoy	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
manors	manors	n2	manors	manor	0
,	,	,	,	,	0
landes	landes	n2	lands	land	0
,	,	,	,	,	0
tenements	tenements	n2	tenements	tenement	0
,	,	,	,	,	0
rents	rents	n2	rends	rent	0
,	,	,	,	,	0
reversions	reversions	n2	reversions	reversion	0
,	,	,	,	,	0
services	services	n2	services	service	0
,	,	,	,	,	0
&	&	cc	&	and	0
hereditaments	hereditaments	n2	hereditaments	hereditament	0
not	not	xx	not	not	0
exceeding	exceeding	vvg	exceeding	exceed	0
a	a	dt	a	a	0
hundred	hundred	crd	hundred	hundred	0
marks	marks	n2	marks	mark	0
yeerely	yeerely	av-j	yearly	yearly	0
,	,	,	,	,	0
not	not	xx	not	not	0
being	being	vbg	being	be	0
holden	holden	vvn	held	hold	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Queenes	Queenes	ng1	Queens	queen	0
majestie	majestie	n1	majesty	majesty	0
,	,	,	,	,	0
her	her	po31	her	her	0
heires	heires	n2	heirs	heir	0
,	,	,	,	,	0
or	or	cc	or	or	0
successors	successors	n2	successors	successor	0
by	by	p-acp	by	by	0
knights	knights	ng1	knights	knight	0
service	service	n1	service	service	0
in	in	p-acp	in	in	0
Capite	Capite	fw-la	Capite	capite	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
goods	goods	n2-j	goods	good	0
,	,	,	,	,	0
merchandizes	merchandizes	n2	merchandizes	merchandize	0
,	,	,	,	,	0
chattels	chattels	n2	chattels	chattel	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
things	things	n2	things	thing	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
,	,	,	,	,	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
and	and	cc	and	and	0
may	may	vmb	may	may	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
same	same	d	same	same	0
name	name	n1	name	name	0
make	make	vvi	make	make	0
and	and	cc	and	and	0
do	do	vdb	do	do	0
all	all	d	all	all	0
things	things	n2	things	thing	0
as	as	c-acp	as	as	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
corporation	corporation	n1	corporation	corporation	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
_	_	_		_	0
may	may	vmb	may	may	0
do	do	vdi	do	do	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
shall	shall	vmb	shall	shall	0
have	have	vhi	have	have	0
and	and	cc	and	and	0
enjoy	enjoy	vvi	enjoy	enjoy	0
all	all	d	all	all	0
and	and	cc	and	and	0
singular	singular	j	singular	singular	0
the	the	dt	the	the	0
liberties	liberties	n2	liberties	liberty	0
,	,	,	,	,	0
priviledges	priviledges	n2	privileges	privilege	0
,	,	,	,	,	0
jurisdictions	jurisdictions	n2	jurisdictions	jurisdiction	0
,	,	,	,	,	0
franchises	franchises	n2	franchises	franchise	0
,	,	,	,	,	0
pre-heminences	pre-heminences	j	preeminences	preeminences	0
,	,	,	,	,	0
powers	powers	n2	powers	power	0
,	,	,	,	,	0
authorities	authorities	n2	authorities	authority	0
,	,	,	,	,	0
and	and	cc	and	and	0
things	things	n2	things	thing	0
,	,	,	,	,	0
and	and	cc	and	and	0
may	may	vmb	may	may	0
doe	doe	vdi	do	do	0
and	and	cc	and	and	0
execute	execute	vvi	execute	execute	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
matters	matters	n2	matters	matter	0
and	and	cc	and	and	0
things	things	n2	things	thing	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
sayd	sayd	j-vvn	said	say	0
letters	letters	n2	letters	letter	0
patents	patents	n2	patents	patent	0
mentioned	mentioned	vvn	mentioned	mention	0
,	,	,	,	,	0
or	or	cc	or	or	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
wise	wise	n1	wise	wise	0
conteined	conteined	vvn	contained	contain	0
.	.	.	.	.	1
And	And	cc	And	and	0
that	that	cst	that	that	0
no	no	dx	no	no	0
part	part	n1	part	part	0
nor	nor	ccx	nor	nor	0
parcell	parcell	n1	parcel	parcel	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
maine	maine	j	main	main	0
lands	lands	n2	lands	land	0
,	,	,	,	,	0
Isles	Isles	n2	Isles	isle	0
,	,	,	,	,	0
ports	ports	n2	ports	port	0
,	,	,	,	,	0
havens	havens	n2	havens	haven	0
,	,	,	,	,	0
roades	roades	n2	roads	road	0
,	,	,	,	,	0
creekes	creekes	n2	creeks	creek	0
,	,	,	,	,	0
rivers	rivers	n2	rivers	river	0
,	,	,	,	,	0
armes	armes	n2	arms	arm	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
seas	seas	n2	seas	sea	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
Emperour	Emperour	n1	Emperor	emperor	0
,	,	,	,	,	0
king	king	n1	king	king	0
,	,	,	,	,	0
prince	prince	n1	prince	prince	0
,	,	,	,	,	0
ruler	ruler	n1	ruler	ruler	0
or	or	cc	or	or	0
governor	governor	n1	governor	governor	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
he	he	pns31	he	he	0
or	or	cc	or	or	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
,	,	,	,	,	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
said	said	vvd	said	say	0
first	first	ord	first	first	0
enterprise	enterprise	n1	enterprise	enterprise	0
made	made	vvd	made	make	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
merchants	merchants	n2	merchant's	merchant	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
saide	saide	j-vvn	said	say	0
corporation	corporation	n1	corporation	corporation	0
,	,	,	,	,	0
not	not	xx	not	not	0
knowen	knowen	vvn	known	know	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
merchants	merchants	n2	merchant's	merchant	0
and	and	cc	and	and	0
subjects	subjects	n2-jn	subject's	subject	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Realme	Realme	n1	Realm	realm	0
,	,	,	,	,	0
or	or	cc	or	or	0
by	by	p-acp	by	by	0
them	them	pno32	them	they	0
not	not	xx	not	not	0
commonly	commonly	av-j	commonly	common	0
by	by	p-acp	by	by	0
seas	seas	n2	seas	sea	0
frequented	frequented	vvn	frequented	frequent	0
,	,	,	,	,	0
and	and	cc	and	and	0
lying	lying	vvg	lying	lie	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
City	City	n1	City	city	0
of	of	pp-f	of	of	0
London	London	np1	London	London	0
Northwards	Northwards	av	Northwards	northwards	0
,	,	,	,	,	0
Northwestwards	Northwestwards	av-j	Northwestwards	northwestwards	0
,	,	,	,	,	0
or	or	cc	or	or	0
Northeastwards	Northeastwards	av-j	Northeastwards	northeastwards	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
any	any	d	any	any	0
part	part	n1	part	part	0
or	or	cc	or	or	0
parcel	parcel	n1	parcel	parcel	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
maine	maine	j	main	main	0
lands	lands	n2	lands	land	0
,	,	,	,	,	0
dominions	dominions	n2	dominions	dominion	0
,	,	,	,	,	0
isles	isles	n2	isles	isle	0
,	,	,	,	,	0
ports	ports	n2	ports	port	0
