Of	Of	pp-f	Of	of	0
of	of	pp-f	of	of	0
people	people	n1	people	people	0
in	in	p-acp	in	in	0
wisedome	wisedome	n1	wisdom	wisdom	0
and	and	cc	and	and	0
policie	policie	n1	policy	policy	0
.	.	.	.	.	1
Touching	Touching	vvg	Touching	touch	0
the	the	dt	the	the	0
situation	situation	n1	situation	situation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
countrey	countrey	n1	country	country	0
and	and	cc	and	and	0
nature	nature	n1	nature	nature	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
soyle	soyle	n1	soil	soil	0
,	,	,	,	,	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
things	things	n2	things	thing	0
eftsoones	eftsoones	av	eftsoons	eftsoon	0
erst	erst	av	erst	erst	0
written	written	vvn	written	write	0
,	,	,	,	,	0
this	this	d	this	this	0
one	one	crd	one	one	0
thing	thing	n1	thing	thing	0
I	I	pns11	I	i	0
wil	wil	vmb	will	will	0
adde	adde	vvi	add	add	0
:	:	:	:	:	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
Hands	Hands	n2	Hands	hand	0
,	,	,	,	,	0
the	the	dt	the	the	0
sommer	sommer	n1	summer	summer	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
most	most	av-ds	most	most	0
hot	hot	j	hight	hot	0
,	,	,	,	,	0
the	the	dt	the	the	0
winter	winter	n1	winter	winter	0
extreme	extreme	j-jn	extreme	extreme	0
cold	cold	n-jn	cold	cold	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
kingdome	kingdome	n1	kingdom	kingdom	0
of	of	pp-f	of	of	0
Canga	Canga	np1	Canga	Canga	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
call	call	vvb	call	call	0
it	it	pn31	it	it	0
,	,	,	,	,	0
falleth	falleth	vvz	falls	fall	0
so	so	av	so	so	0
much	much	d	much	much	0
snow	snow	n1	snow	snow	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
houses	houses	n2	houses	house	0
being	being	vbg	being	be	0
buried	buried	vvn	buried	bury	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
,	,	,	,	,	0
the	the	dt	the	the	0
inhabitants	inhabitants	n2	inhabitants	inhabitant	0
keepe	keepe	vvb	keep	keep	0
within	within	p-acp	within	within	0
doores	doores	n2	doors	door	0
certaine	certaine	j	certain	certain	0
moneths	moneths	n2	months	month	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
yeere	yeere	n1	year	year	0
,	,	,	,	,	0
having	having	vhg	having	have	0
no	no	dx	no	no	0
way	way	n1	way	way	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
foorth	foorth	av	forth	forth	0
except	except	c-acp	except	except	0
they	they	pns32	they	they	0
breake	breake	vvb	break	break	0
up	up	a-acp	up	up	0
the	the	dt	the	the	0
tiles	tiles	n2	tiles	tile	0
.	.	.	.	.	1
Whirlewindes	Whirlewindes	n2	Whirlwinds	whirlwind	0
most	most	av-ds	most	most	0
vehement	vehement	j	vehement	vehement	0
,	,	,	,	,	0
earthquakes	earthquakes	n2	earthquakes	earthquake	0
so	so	av	so	so	0
common	common	j	common	common	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Japans	Japans	njp2	Japans	japans	0
dread	dread	vvb	dread	dread	0
such	such	d	such	such	0
kind	kind	n1	kind	kind	0
of	of	pp-f	of	of	0
feares	feares	n2	fears	fear	0
litle	litle	j	little	little	0
or	or	cc	or	or	0
nothing	nothing	pix	nothing	nothing	0
at	at	p-acp	at	at	0
all	all	av-d	all	all	0
.	.	.	.	.	1
The	The	dt	The	the	0
countrey	countrey	n1	country	country	0
is	is	vbz	is	be	0
ful	ful	j	full	full	0
of	of	pp-f	of	of	0
silver	silver	n1	silver	silver	0
mines	mines	vvz	mines	mine	0
otherwise	otherwise	av	otherwise	otherwise	0
barren	barren	j	barren	barren	0
,	,	,	,	,	0
not	not	xx	not	not	0
so	so	av	so	so	0
much	much	av-d	much	much	0
by	by	p-acp	by	by	0
fault	fault	n1	fault	fault	0
of	of	pp-f	of	of	0
nature	nature	n1	nature	nature	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
slouthfulnesse	slouthfulnesse	n1	slothfulness	slothfulness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
inhabitants	inhabitants	n2	inhabitants	inhabitant	0
:	:	:	:	:	0
howbeit	howbeit	cs	howbeit	howbeit	0
Oxen	Oxen	n2	Oxen	ox	0
they	they	pns32	they	they	0
keepe	keepe	vvb	keep	keep	0
and	and	cc	and	and	0
that	that	cst	that	that	0
for	for	p-acp	for	for	0
tillage	tillage	n1	tillage	tillage	0
sake	sake	n1	sake	sake	0
onely	onely	av-j	only	only	0
.	.	.	.	.	1
The	The	dt	The	the	0
ayre	ayre	n1	air	air	0
is	is	vbz	is	be	0
holesome	holesome	j	wholesome	wholesome	0
,	,	,	,	,	0
the	the	dt	the	the	0
waters	waters	n2	waters	water	0
good	good	j	good	good	0
,	,	,	,	,	0
the	the	dt	the	the	0
people	people	n1	people	people	0
very	very	av	very	very	0
faire	faire	j	fair	fair	0
and	and	cc	and	and	0
well	well	av	well	well	0
bodied	bodied	vvn	bodied	body	0
:	:	:	:	:	0
bare	bare	j	bore	bare	0
headed	headed	vvn	headed	head	0
commonly	commonly	av-j	commonly	common	0
they	they	pns32	they	they	0
goe	goe	vvb	go	go	0
,	,	,	,	,	0
procuring	procuring	vvg	procuring	procure	0
baldnesse	baldnesse	n1	baldness	baldness	0
with	with	p-acp	with	with	0
sorrow	sorrow	n1	sorrow	sorrow	0
and	and	cc	and	and	0
teares	teares	n2	tears	tear	0
,	,	,	,	,	0
eftsoones	eftsoones	av	eftsoons	eftsoon	0
rooting	rooting	n-vvg	rooting	root	0
up	up	a-acp	up	up	0
with	with	p-acp	with	with	0
pinsars	pinsars	n2	pinsars	pinsar	0
all	all	d	all	all	0
the	the	dt	the	the	0
haire	haire	n1	hair	hair	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
heads	heads	n2	heads	head	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
groweth	groweth	vvz	grows	grow	0
,	,	,	,	,	0
except	except	c-acp	except	except	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
a	a	dt	a	a	0
litle	litle	j	little	little	0
behind	behind	a-acp	behind	behind	0
,	,	,	,	,	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
knot	knot	n1	knot	knot	0
and	and	cc	and	and	0
keepe	keepe	vvi	keep	keep	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
diligence	diligence	n1	diligence	diligence	0
.	.	.	.	.	1
Even	Even	np1	Even	Even	0
from	from	p-acp	from	from	0
their	their	po32	their	their	0
childhood	childhood	n1	childhood	childhood	0
they	they	pns32	they	they	0
weare	weare	vvb	wear	wear	0
daggers	daggers	n2	daggers	dagger	0
and	and	cc	and	and	0
swords	swords	n2	swords	sword	0
,	,	,	,	,	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
use	use	vvb	use	use	0
to	to	pc-acp	to	to	0
lay	lay	vvi	lay	lay	0
under	under	p-acp	under	under	0
their	their	po32	their	their	0
pillowes	pillowes	n2	pillows	pillow	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
goe	goe	vvb	go	go	0
to	to	p-acp	to	to	0
bed	bed	n1	bed	bed	0
:	:	:	:	:	0
in	in	p-acp	in	in	0
shew	shew	vvi	show	show	0
courteous	courteous	j	courteous	courteous	0
and	and	cc	and	and	0
affable	affable	j	affable	affable	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
deede	deede	n1	deed	deed	0
haughtie	haughtie	j	haughty	haughty	0
and	and	cc	and	and	0
proud	proud	j	proud	proud	0
.	.	.	.	.	1
They	They	pns32	They	they	0
delight	delight	vvb	delight	delight	0
most	most	av-ds	most	most	0
in	in	p-acp	in	in	0
warlike	warlike	j	warlike	warlike	0
affaires	affaires	n2	affairs	affair	0
,	,	,	,	,	0
and	and	cc	and	and	0
their	their	po32	their	their	0
greatest	greatest	js	greatest	great	0
studie	studie	n1	study	study	0
is	is	vbz	is	be	0
armes	armes	n2	arms	arm	0
.	.	.	.	.	1
Mens	Mens	np1	Mens	Mens	0
apparel	apparel	n1	apparel	apparel	0
diversely	diversely	av-j	diversely	diverse	0
coloured	coloured	vvn	coloured	colour	0
is	is	vbz	is	be	0
worne	worne	vvn	worn	wear	0
downe	downe	a-acp	down	down	0
halfe	halfe	j-jn	half	half	0
the	the	dt	the	the	0
legges	legges	n2	legs	leg	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
elbowes	elbowes	n2	elbows	elbow	0
:	:	:	:	:	0
womens	womens	ng2	women's	woman	0
attyre	attyre	n1	attire	attire	0
made	made	vvd	made	make	0
hansomely	hansomely	av-j	handsomely	handsome	0
like	like	av-j	like	like	0
unto	unto	p-acp	unto	unto	0
a	a	dt	a	a	0
vaile	vaile	n1	veil	veil	0
,	,	,	,	,	0
is	is	vbz	is	be	0
somewhat	somewhat	av	somewhat	somewhat	0
longer	longer	jc	longer	long	0
:	:	:	:	:	0
all	all	d	all	all	0
manner	manner	n1	manner	manner	0
of	of	pp-f	of	of	0
dicing	dicing	vvg	dicing	dice	0
and	and	cc	and	and	0
theft	theft	n1	theft	theft	0
they	they	pns32	they	they	0
doe	doe	vdb	do	do	0
eschue	eschue	vvi	eschew	eschew	0
.	.	.	.	.	1
The	The	dt	The	the	0
marchant	marchant	n1	merchant	merchant	0
,	,	,	,	,	0
although	although	cs	although	although	0
he	he	pns31	he	he	0
be	be	vbb	be	be	0
wealthy	wealthy	j	wealthy	wealthy	0
,	,	,	,	,	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
accounted	accounted	vvn	accounted	account	0
of	of	pp-f	of	of	0
.	.	.	.	.	1
Gentlemen	Gentlemen	np1	Gentlemen	Gentlemen	0
,	,	,	,	,	0
be	be	vbb	be	be	0
they	they	pns32	they	they	0
never	never	av-x	never	never	0
so	so	av	so	so	0
poore	poore	j	poor	poor	0
,	,	,	,	,	0
retaine	retaine	vvb	retain	retain	0
their	their	po32	their	their	0
place	place	n1	place	place	0
:	:	:	:	:	0
most	most	av-ds	most	most	0
precisely	precisely	av-j	precisely	precise	0
they	they	pns32	they	they	0
stande	stande	vvb	stand	stand	0
upon	upon	p-acp	upon	upon	0
their	their	po32	their	their	0
honour	honour	n1	honour	honour	0
and	and	cc	and	and	0
woorthinesse	woorthinesse	n1	worthiness	worthiness	0
,	,	,	,	,	0
ceremoniously	ceremoniously	av-j	ceremoniously	ceremonious	0
striving	striving	vvg	striving	strive	0
among	among	p-acp	among	among	0
themselves	themselves	px32	themselves	themselves	0
in	in	p-acp	in	in	0
courtesies	courtesies	n2	courtesies	courtesy	0
and	and	cc	and	and	0
faire	faire	j	fair	fair	0
speeches	speeches	n2	speeches	speech	0
.	.	.	.	.	1
Wherein	Wherein	c-crq	Wherein	wherein	0
if	if	cs	if	if	0
any	any	d	any	any	0
one	one	pi	one	one	0
happily	happily	av-j	happily	happy	0
be	be	vbb	be	be	0
lesse	lesse	av-dc	less	less	0
carefull	carefull	j	careful	careful	0
than	than	cs	than	than	0
he	he	pns31	he	he	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
,	,	,	,	,	0
even	even	av	even	even	0
333	333	crd	333	333	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
trifle	trifle	n1	trifle	trifle	0
many	many	d	many	many	0
times	times	n2	times	time	0
he	he	pns31	he	he	0
getteth	getteth	vvz	gets	get	0
evill	evill	j-jn	evil	evil	0
will	will	n1	will	will	0
.	.	.	.	.	1
Want	Want	n1	Want	want	0
,	,	,	,	,	0
though	though	cs	though	though	0
it	it	pn31	it	it	0
trouble	trouble	vvi	trouble	trouble	0
most	most	ds	most	most	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
so	so	av	so	so	0
much	much	av-d	much	much	0
they	they	pns32	they	they	0
doe	doe	vdb	do	do	0
detest	detest	vvi	detest	detest	0
,	,	,	,	,	0
that	that	cst	that	that	0
poore	poore	j	poor	poor	0
men	men	n2	men	man	0
cruelly	cruelly	av-j	cruelly	cruel	0
taking	taking	vvg	taking	take	0
pittie	pittie	n1	pity	pity	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
infantes	infantes	n2	infants	infant	0
newly	newly	av-j	newly	new	0
borne	borne	vvn	born	bear	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
girles	girles	n2	girls	girl	0
,	,	,	,	,	0
do	do	vdb	do	do	0
many	many	d	many	many	0
times	times	n2	times	time	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
feete	feete	n2	feet	foot	0
strangle	strangle	vvi	strangle	strangle	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Noble	Noble	j	Noble	noble	0
men	men	n2	men	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
likewise	likewise	av	likewise	likewise	0
of	of	pp-f	of	of	0
meaner	meaner	jc	meaner	mean	0
calling	calling	n1	calling	calling	0
generally	generally	av-j	generally	general	0
have	have	vhb	have	have	0
but	but	p-acp	but	but	0
one	one	crd	one	one	0
wife	wife	n1	wife	wife	0
a	a	dt	a	a	0
peece	peece	n1	piece	piece	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
whom	whom	ro-crq	whom	who	0
although	although	cs	although	although	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
issue	issue	n1	issue	issue	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
trifle	trifle	n1	trifle	trifle	0
they	they	pns32	they	they	0
diverse	diverse	av-j	diverse	diverse	0
themselves	themselves	px32	themselves	themselves	0
from	from	p-acp	from	from	0
their	their	po32	their	their	0
wives	wives	n2	wives	wife	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
wives	wives	n2	wives	wife	0
also	also	av	also	also	0
sometimes	sometimes	av	sometime	sometime	0
from	from	p-acp	from	from	0
their	their	po32	their	their	0
husbands	husbands	n2	husbands	husband	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
marry	marry	vvi	marry	marry	0
with	with	p-acp	with	with	0
others	others	n2-jn	others	other	0
.	.	.	.	.	1
After	After	p-acp	After	after	0
the	the	dt	the	the	0
second	second	ord	second	second	0
degree	degree	n1	degree	degree	0
cousins	cousins	n2	cousin's	cousin	0
may	may	vmb	may	may	0
there	there	a-acp	there	there	0
lawfully	lawfully	av-j	lawfully	lawful	0
marry	marry	vvi	marry	marry	0
.	.	.	.	.	1
Adoption	Adoption	n1	Adoption	adoption	0
of	of	pp-f	of	of	0
other	other	j-jn	other	other	0
mens	mens	ng2	men's	man	0
children	children	n2	children	child	0
is	is	vbz	is	be	0
much	much	d	much	much	0
used	used	vvn	used	use	0
among	among	p-acp	among	among	0
them	them	pno32	them	they	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
great	great	j	great	great	0
townes	townes	n2	towns	town	0
most	most	av-ds	most	most	0
men	men	n2	men	man	0
and	and	cc	and	and	0
women	women	n2	women	woman	0
can	can	vmb	can	can	0
write	write	vvi	write	write	0
and	and	cc	and	and	0
reade	reade	vvi	read	read	0
.	.	.	.	.	1
This	This	d	This	this	0
Nation	Nation	n1	Nation	nation	0
feedeth	feedeth	vvz	feeds	feed	0
sparingly	sparingly	av-vvg	sparingly	spare	0
,	,	,	,	,	0
their	their	po32	their	their	0
usuall	usuall	j	usual	usual	0
meat	meat	n1	meat	meat	0
is	is	vbz	is	be	0
rice	rice	n1	rice	rice	0
and	and	cc	and	and	0
salets	salets	n2	salads	salad	0
,	,	,	,	,	0
and	and	cc	and	and	0
neere	neere	av-j	near	near	0
the	the	dt	the	the	0
sea	sea	n1	sea	sea	0
side	side	n1	side	side	0
fish	fish	n1	fish	fish	0
.	.	.	.	.	1
They	They	pns32	They	they	0
feast	feast	vvb	feast	feast	0
one	one	pi	one	one	0
another	another	j-jn	another	another	0
many	many	d	many	many	0
times	times	n2	times	time	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
they	they	pns32	they	they	0
use	use	vvb	use	use	0
great	great	j	great	great	0
diligence	diligence	n1	diligence	diligence	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
in	in	p-acp	in	in	0
drinking	drinking	vvg	drinking	drink	0
one	one	pi	one	one	0
to	to	p-acp	to	to	0
another	another	n-jn	another	another	0
,	,	,	,	,	0
insomuch	insomuch	av	insomuch	insomuch	0
that	that	cst	that	that	0
the	the	dt	the	the	0
better	better	jc	better	better	0
sort	sort	n1	sort	sort	0
,	,	,	,	,	0
least	least	cs	lest	lest	0
they	they	pns32	they	they	0
might	might	vmd	might	may	0
rudely	rudely	av-j	rudely	rude	0
commit	commit	vvi	commit	commit	0
some	some	d	some	some	0
fault	fault	n1	fault	fault	0
therein	therein	av	therein	therein	0
,	,	,	,	,	0
doe	doe	vdb	do	do	0
use	use	vvi	use	use	0
to	to	pc-acp	to	to	0
reade	reade	vvi	read	read	0
certaine	certaine	j	certain	certain	0
bookes	bookes	n2	books	book	0
written	written	vvn	written	write	0
of	of	pp-f	of	of	0
.	.	.	.	.	0
duties	duties	n2	duties	duty	0
and	and	cc	and	and	0
ceremonies	ceremonies	n2	ceremonies	ceremony	0
apperteyning	apperteyning	vvg	aPPERTAINING	appertain	0
unto	unto	p-acp	unto	unto	0
banquets	banquets	n2	banquets	banquet	0
.	.	.	.	.	1
To	To	pc-acp	To	to	0
be	be	vbi	be	be	0
delicate	delicate	j	delicate	delicate	0
and	and	cc	and	and	0
fine	fine	j	fine	fine	0
,	,	,	,	,	0
they	they	pns32	they	they	0
put	put	vvd	put	put	0
their	their	po32	their	their	0
meate	meate	n1	meat	meat	0
into	into	p-acp	into	into	0
their	their	po32	their	their	0
mouthes	mouthes	n2	mouths	mouth	0
with	with	p-acp	with	with	0
title	title	n1	title	title	0
forkes	forkes	n2	forks	fork	0
,	,	,	,	,	0
accounting	accounting	vvg	accounting	account	0
it	it	pn31	it	it	0
great	great	j	great	great	0
rudenesse	rudenesse	n1	rudeness	rudeness	0
to	to	pc-acp	to	to	0
touch	touch	vvi	touch	touch	0
it	it	pn31	it	it	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
fingers	fingers	n2	fingers	finger	0
:	:	:	:	:	0
winter	winter	n1	winter	winter	0
&	&	cc	&	and	0
sommer	sommer	n1	summer	summer	0
they	they	pns32	they	they	0
drinke	drinke	vvb	drink	drink	0
water	water	n1	water	water	0
as	as	p-acp	as	as	0
hot	hot	j	hight	hot	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
possibly	possibly	av-j	possibly	possible	0
abide	abide	vvi	abide	abide	0
it	it	pn31	it	it	0
.	.	.	.	.	1
Their	Their	po32	Their	their	0
houses	houses	n2	houses	house	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
danger	danger	n1	danger	danger	0
of	of	pp-f	of	of	0
fire	fire	n1	fire	fire	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
finely	finely	av-j	finely	fine	0
made	made	vvn	made	make	0
and	and	cc	and	and	0
cleane	cleane	j	clean	clean	0
,	,	,	,	,	0
layde	layde	vvd	laid	lay	0
all	all	d	all	all	0
over	over	a-acp	over	over	0
with	with	p-acp	with	with	0
strawe-pallets	strawe-pallets	n2	straw-pallets	straw-pallet	0
,	,	,	,	,	0
whereupon	whereupon	c-crq	whereupon	whereupon	0
they	they	pns32	they	they	0
doe	doe	vdb	do	do	0
both	both	d	both	both	0
sit	sit	vvi	fit	sit	0
in	in	p-acp	in	in	0
stead	stead	n1	stead	stead	0
of	of	pp-f	of	of	0
stooles	stooles	n2	stools	stool	0
,	,	,	,	,	0
and	and	cc	and	and	0
lie	lie	vvi	lie	lie	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
clothes	clothes	n2	clothes	clothes	0
with	with	p-acp	with	with	0
billets	billets	n2	billets	billet	0
under	under	p-acp	under	under	0
their	their	po32	their	their	0
heads	heads	n2	heads	head	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
feare	feare	n1	fear	fear	0
of	of	pp-f	of	of	0
defiling	defiling	vvg	defiling	defile	0
these	these	d	these	these	0
pallets	pallets	n2	pallets	pallet	0
,	,	,	,	,	0
they	they	pns32	they	they	0
goe	goe	vvb	go	go	0
either	either	d	either	either	0
barefoote	barefoote	j	barefoot	barefoot	0
within	within	p-acp	within	within	0
doores	doores	n2	doors	door	0
,	,	,	,	,	0
or	or	cc	or	or	0
weare	weare	vvi	wear	wear	0
strawe	strawe	n1	straw	straw	0
pantofles	pantofles	n2	pantoffles	pantofle	0
on	on	p-acp	on	on	0
their	their	po32	their	their	0
buskins	buskins	n2	buskin's	buskin	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
come	come	vvb	come	come	0
abroad	abroad	av	abroad	abroad	0
,	,	,	,	,	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
lay	lay	vvd	lay	lie	0
aside	aside	av	aside	aside	0
at	at	p-acp	at	at	0
their	their	po32	their	their	0
returne	returne	n1	return	return	0
home	home	av-an	home	home	0
againe	againe	av	again	again	0
.	.	.	.	.	1
Gentlemen	Gentlemen	np1	Gentlemen	Gentlemen	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
part	part	n1	part	part	0
do	do	vdb	do	do	0
passe	passe	vvi	pass	pass	0
the	the	dt	the	the	0
night	night	n1	night	night	0
in	in	p-acp	in	in	0
banketting	banketting	vvg	banqueting	banquete	0
,	,	,	,	,	0
musicke	musicke	n1	music	music	0
,	,	,	,	,	0
&	&	cc	&	and	0
vaine	vaine	j	vain	vain	0
discourses	discourses	n2	discourses	discourse	0
,	,	,	,	,	0
they	they	pns32	they	they	0
sleepe	sleepe	vvb	sleep	sleep	0
the	the	dt	the	the	0
day	day	n1	day	day	0
time	time	n1	time	time	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
Meaco	Meaco	np1	Meaco	Meaco	0
and	and	cc	and	and	0
Sacaio	Sacaio	np1	Sacaio	Sacaio	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
good	good	j	good	good	0
store	store	n1	store	store	0
of	of	pp-f	of	of	0
beds	beds	n2	beds	bed	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
very	very	av	very	very	0
litle	litle	j	little	little	0
,	,	,	,	,	0
and	and	cc	and	and	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
compared	compared	vvn	compared	compare	0
unto	unto	p-acp	unto	unto	0
our	our	po12	our	our	0
pues	pues	vvz	pues	pue	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
bringing	bringing	vvg	bringing	bring	0
up	up	a-acp	up	up	0
their	their	po32	their	their	0
children	children	n2	children	child	0
they	they	pns32	they	they	0
use	use	vvb	use	use	0
words	words	n2	words	word	0
only	only	av-j	only	only	0
to	to	pc-acp	to	to	0
rebuke	rebuke	vvi	rebuke	rebuke	0
them	them	pno32	them	they	0
,	,	,	,	,	0
admonishing	admonishing	vvg	admonishing	admonish	0
as	as	a-acp	as	as	0
diligently	diligently	av-j	diligently	diligent	0
and	and	cc	and	and	0
advisedly	advisedly	av-vvn	advisedly	advise	0
334	334	crd	334	334	0
1565.	1565.	crd	1565.	1565.	0
boyes	boyes	n2	boys	boy	0
of	of	pp-f	of	of	0
sixe	sixe	crd	sixe	six	0
or	or	cc	or	or	0
seven	seven	crd	seven	seven	0
yeeres	yeeres	n2	years	year	0
of	of	pp-f	of	of	0
age	age	n1	age	age	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
though	though	cs	though	though	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
olde	olde	j	old	old	0
men	men	n2	men	man	0
.	.	.	.	.	1
They	They	pns32	They	they	0
are	are	vbr	are	be	0
given	given	vvn	given	give	0
very	very	av	very	very	0
much	much	av-d	much	much	0
to	to	p-acp	to	to	0
inter-taine	inter-taine	j	entertain	entertain	0
strangers	strangers	n2	strangers	stranger	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
whom	whom	r-crq	whom	who	0
most	most	av-ds	most	most	0
curiously	curiously	av-j	curiously	curious	0
they	they	pns32	they	they	0
love	love	vvb	love	love	0
to	to	pc-acp	to	to	0
aske	aske	vvi	ask	ask	0
even	even	av	even	even	0
in	in	p-acp	in	in	0
trifles	trifles	n2	trifles	trifle	0
what	what	r-crq	what	what	0
forraine	forraine	j	foreign	foreign	0
nations	nations	n2	nations	nation	0
doe	doe	vdb	do	do	0
,	,	,	,	,	0
and	and	cc	and	and	0
their	their	po32	their	their	0
fashions	fashions	n2	fashions	fashion	0
.	.	.	.	.	1
Such	Such	d	Such	such	0
arguments	arguments	n2	arguments	argument	0
and	and	cc	and	and	0
reasons	reasons	n2	reasons	reason	0
as	as	c-acp	as	as	0
be	be	vbb	be	be	0
manifest	manifest	j	manifest	manifest	0
,	,	,	,	,	0
and	and	cc	and	and	0
are	are	vbr	are	be	0
made	made	vvn	made	make	0
plaine	plaine	av-j	plain	plain	0
with	with	p-acp	with	with	0
examples	examples	n2	examples	example	0
,	,	,	,	,	0
doe	doe	vdb	do	do	0
greatly	greatly	av-j	greatly	great	0
persuade	persuade	vvi	persuade	persuade	0
them	them	pno32	them	they	0
.	.	.	.	.	1
They	They	pns32	They	they	0
detest	detest	vvb	detest	detest	0
all	all	d	all	all	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
theft	theft	n1	theft	theft	0
,	,	,	,	,	0
whosoever	whosoever	r-crq	whosoever	whosoever	0
is	is	vbz	is	be	0
taken	taken	vvn	taken	take	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
fault	fault	n1	fault	fault	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
slaine	slaine	vvn	slain	slay	0
freely	freely	av-j	freely	free	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
bodie	bodie	n1	body	body	0
.	.	.	.	.	1
No	No	uh-dx	No	no	0
publike	publike	j	public	public	0
prisons	prisons	n2	prisons	prison	0
,	,	,	,	,	0
no	no	dx	no	no	0
common	common	j	common	common	0
gayles	gayles	n2	gayles	gayle	0
,	,	,	,	,	0
no	no	dx	no	no	0
ordinary	ordinary	j	ordinary	ordinary	0
Justicers	Justicers	n2	Justicers	justicer	0
:	:	:	:	:	0
privately	privately	av-j	privately	private	0
each	each	d	each	each	0
housholder	housholder	n1	householder	householder	0
hath	hath	vhz	hath	have	0
the	the	dt	the	the	0
hearing	hearing	n-vvg	hearing	hear	0
of	of	pp-f	of	of	0
matters	matters	n2	matters	matter	0
at	at	p-acp	at	at	0
home	home	n1-an	home	home	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
house	house	n1	house	house	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
punishing	punishing	n-vvg	punishing	punish	0
of	of	pp-f	of	of	0
greater	greater	jc	greater	great	0
crimes	crimes	n2	crimes	crime	0
that	that	cst	that	that	0
deserve	deserve	vvb	deserve	deserve	0
death	death	n1	death	death	0
without	without	p-acp	without	without	0
delay	delay	n1	delay	delay	0
.	.	.	.	.	1
Thus	Thus	av	Thus	thus	0
usually	usually	av-j	usually	usual	0
