Articles	Articles	n2	Articles	article	0
and	and	cc	and	and	0
sea-gate	sea-gate	n1	sea-gate	sea-gate	0
,	,	,	,	,	0
that	that	cst	that	that	0
whilest	whilest	cs	whilst	while	0
one	one	crd	one	one	0
ship	ship	n1	ship	ship	0
followeth	followeth	vvz	follows	follow	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
with	with	p-acp	with	with	0
full	full	j	full	full	0
sayles	sayles	n2	sails	sail	0
,	,	,	,	,	0
the	the	dt	the	the	0
yce	yce	n1	ice	ice	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
open	open	j	open	open	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
foremost	foremost	js	foremost	foremost	0
will	will	vmb	will	will	0
joyne	joyne	vvi	join	join	0
and	and	cc	and	and	0
close	close	vvi	close	close	0
together	together	av	together	together	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
latter	latter	d	latter	latter	0
can	can	vmb	can	can	0
come	come	vvi	come	come	0
to	to	pc-acp	to	to	0
follow	follow	vvi	follow	follow	0
the	the	dt	the	the	0
first	first	ord	first	first	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
many	many	d	many	many	0
times	times	n2	times	time	0
our	our	po12	our	our	0
shippes	shippes	n2	ships	ship	0
were	were	vbdr	were	be	0
brought	brought	vvn	brought	bring	0
into	into	p-acp	into	into	0
great	great	j	great	great	0
danger	danger	n1	danger	danger	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
being	being	vbg	being	be	0
not	not	xx	not	not	0
able	able	j	able	able	0
so	so	av	so	so	0
sodainely	sodainely	av-j	suddenly	sudden	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
sayles	sayles	n2	sails	sail	0
,	,	,	,	,	0
or	or	cc	or	or	0
stay	stay	vvi	stay	stay	0
the	the	dt	the	the	0
swift	swift	j	swift	swift	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
ships	ships	n2	ships	ship	0
.	.	.	.	.	1
We	We	pns12	We	we	0
were	were	vbdr	were	be	0
forced	forced	vvn	forced	force	0
many	many	d	many	many	0
times	times	n2	times	time	0
to	to	pc-acp	to	to	0
stemme	stemme	vvi	stem	stem	0
and	and	cc	and	and	0
strike	strike	vvi	strike	strike	0
great	great	j	great	great	0
rockes	rockes	n2	rocks	rock	0
of	of	pp-f	of	of	0
yce	yce	n1	ice	ice	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
make	make	vvi	make	make	0
way	way	n1	way	way	0
through	through	p-acp	through	through	0
mighty	mighty	j	mighty	mighty	0
mountaines	mountaines	n2	mountains	mountain	0
.	.	.	.	.	1
By	By	p-acp	By	by	0
which	which	r-crq	which	which	0
meanes	meanes	vvz	means	mean	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
fleete	fleete	n1	fleet	fleet	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
they	they	pns32	they	they	0
found	found	vvd	found	find	0
the	the	dt	the	the	0
yce	yce	n1	ice	ice	0
to	to	pc-acp	to	to	0
open	open	vvi	open	open	0
,	,	,	,	,	0
entred	entred	vvn	entered	enter	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
and	and	cc	and	and	0
passed	passed	vvd	passed	pass	0
so	so	av	so	so	0
farre	farre	av-j	far	far	0
within	within	p-acp	within	within	0
the	the	dt	the	the	0
danger	danger	n1	danger	danger	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
continuall	continuall	j	continual	continual	0
desire	desire	n1	desire	desire	0
to	to	pc-acp	to	to	0
recover	recover	vvi	recover	recover	0
their	their	po32	their	their	0
port	port	n1	port	port	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
wonder	wonder	n1	wonder	wonder	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
ever	ever	av	ever	ever	0
escaped	escaped	vvd	escaped	escape	0
safe	safe	j	safe	safe	0
,	,	,	,	,	0
or	or	cc	or	or	0
were	were	vbdr	were	be	0
ever	ever	av	ever	ever	0
heard	heard	vvn	herd	hear	0
of	of	pp-f	of	of	0
againe	againe	av	again	again	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
even	even	av	even	even	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
present	present	n1	present	present	0
we	we	pns12	we	we	0
missed	missed	vvd	missed	miss	0
two	two	crd	two	two	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
fleete	fleete	n1	fleet	fleet	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
the	the	dt	the	the	0
Judith	Judith	np1	Judith	Judith	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
Lieutenant	Lieutenant	n1	Lieutenant	lieutenant	0
generali	generali	fw-la	generali	generali	0
Captaine	Captaine	n1	Captain	captain	0
Fenton	Fenton	np1	Fenton	Fenton	0
;	;	;	;	;	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Michael	Michael	np1	Michael	Michael	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
both	both	av-d	both	both	0
we	we	pns12	we	we	0
supposed	supposed	vvd	supposed	suppose	0
had	had	vhd	had	have	0
bene	bene	vbn	be	be	0
utterly	utterly	av-j	utterly	utter	0
lost	lost	vvn	lost	lose	0
,	,	,	,	,	0
having	having	vhg	having	have	0
not	not	xx	not	not	0
heard	heard	vvn	herd	hear	0
any	any	d	any	any	0
tidings	tidings	n2	tidings	tiding	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
moe	moe	dc	more	more	0
then	then	cs	then	than	0
20	20	crd	20	20	0
dayes	dayes	n2	days	day	0
before	before	a-acp	before	before	0
.	.	.	.	.	1
And	And	cc	And	and	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
fleete	fleete	n1	fleet	fleet	0
named	named	vvd	nam	name	0
the	the	dt	the	the	0
Barke	Barke	n1	Bark	bark	0
Dennis	Dennis	np1	Dennis	Dennis	0
,	,	,	,	,	0
being	being	vbg	being	be	0
B^ke	B^ke	vvn	B^ke	b^ke	0
Dennis	Dennis	np1	Dennis	Dennis	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
hundreth	hundreth	ord	hundreth	hundred	0
tunne	tunne	n1	tun	ton	0
burden	burden	n1	burden	burden	0
,	,	,	,	,	0
seeking	seeking	vvg	seeking	seek	0
way	way	n1	way	way	0
in	in	p-acp	in	in	0
amongst	amongst	p-acp	among	among	0
these	these	d	these	these	0
yce	yce	n1	ice	ice	0
,	,	,	,	,	0
received	received	vvd	received	receive	0
such	such	d	such	such	0
a	a	dt	a	a	0
blow	blow	n1	blow	blow	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
rocke	rocke	n1	rock	rock	0
of	of	pp-f	of	of	0
yce	yce	n1	ice	ice	0
that	that	cst	that	that	0
she	she	pns31	she	she	0
sunke	sunke	vvd	sunk	sink	0
downe	downe	a-acp	down	down	0
therewith	therewith	av	therewith	therewith	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
sight	sight	n1	sighed	sight	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
fleete	fleete	n1	fleet	fleet	0
.	.	.	.	.	1
Howbeit	Howbeit	a-acp	Howbeit	howbeit	0
having	having	vhg	having	have	0
signified	signified	vvn	signified	signify	0
her	her	po31	her	her	0
danger	danger	n1	danger	danger	0
by	by	p-acp	by	by	0
shooting	shooting	vvg	shooting	shoot	0
ofF	ofF	a-acp	ofF	off	0
a	a	dt	a	a	0
peece	peece	n1	piece	piece	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
Ordinance	Ordinance	n1	Ordinance	ordinance	0
,	,	,	,	,	0
new	new	j	new	new	0
succour	succour	n1	succour	succour	0
of	of	pp-f	of	of	0
other	other	j-jn	other	other	0
ships	ships	n2	ships	ship	0
came	came	vvd	came	come	0
so	so	av	so	so	0
readily	readily	av-j	readily	ready	0
unto	unto	p-acp	unto	unto	0
them	them	pno32	them	they	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
men	men	n2	men	man	0
were	were	vbdr	were	be	0
all	all	d	all	all	0
saved	saved	vvn	saved	save	0
with	with	p-acp	with	with	0
boats	boats	n2	boats	boat	0
.	.	.	.	.	1
329	329	crd	329	329	0
A.D.	A.D.	np1	A.D.	A.D.	0
1578.	1578.	crd	1578.	1578.	1
Part	Part	n1	Part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
house	house	n1	house	house	0
lost	lost	vvn	lost	lose	0
.	.	.	.	.	1
THE	THE	dt	THE	the	0
ENGLISH	ENGLISH	jp	ENGLISH	english	0
VOYAGES	VOYAGES	n2	VOYAGES	voyage	0
Within	Within	p-acp	Within	within	0
this	this	d	this	this	0
ship	ship	n1	ship	ship	0
that	that	cst	that	that	0
was	was	vbds	was	be	0
drowned	drowned	vvn	drowned	drown	0
there	there	a-acp	there	there	0
was	was	vbds	was	be	0
parcell	parcell	n1	parcel	parcel	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
house	house	n1	house	house	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
erected	erected	vvn	erected	erect	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
should	should	vmd	should	shall	0
stay	stay	vvi	stay	stay	0
all	all	d	all	all	0
the	the	dt	the	the	0
winter	winter	n1	winter	winter	0
in	in	p-acp	in	in	0
Meta	Meta	np1	Meta	Meta	0
Incognita	Incognita	fw-la	Incognita	incognita	0
.	.	.	.	.	1
This	This	d	This	this	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
more	more	av-dc	more	more	0
fearefull	fearefull	j	fearful	fearful	0
spectacle	spectacle	n1	spectacle	spectacle	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Fleete	Fleete	n1	Fleet	fleet	0
to	to	pc-acp	to	to	0
beholde	beholde	vvi	behold	behold	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
the	the	dt	the	the	0
outragious	outragious	j	outrageous	outrageous	0
storme	storme	n1	storm	storm	0
which	which	r-crq	which	which	0
presently	presently	av-j	presently	present	0
followed	followed	vvd	followed	follow	0
,	,	,	,	,	0
threatned	threatned	vvd	threatened	threaten	0
them	them	pno32	them	they	0
the	the	dt	the	the	0
like	like	j	like	like	0
fortune	fortune	n1	fortune	fortune	0
and	and	cc	and	and	0
danger	danger	n1	danger	danger	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
the	the	dt	the	the	0
Fleete	Fleete	n1	Fleet	fleet	0
being	being	vbg	being	be	0
thus	thus	av	thus	thus	0
compassed	compassed	vvn	compassed	compass	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
aforesayd	aforesayd	vvn	aforesaid	aforesaid	0
)	)	)	)	)	0
on	on	p-acp	on	on	0
every	every	d	every	every	0
side	side	n1	side	side	0
with	with	p-acp	with	with	0
yce	yce	n1	ice	ice	0
,	,	,	,	,	0
having	having	vhg	having	have	0
left	left	vvn	left	leave	0
much	much	d	much	much	0
behinde	behinde	p-acp	behind	behind	0
them	them	pno32	them	they	0
,	,	,	,	,	0
thorow	thorow	p-acp	thorough	through	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
passed	passed	vvd	passed	pass	0
,	,	,	,	,	0
and	and	cc	and	and	0
finding	finding	vvg	finding	find	0
more	more	av-dc	more	more	0
before	before	p-acp	before	before	0
them	them	pno32	them	they	0
,	,	,	,	,	0
thorow	thorow	p-acp	thorough	through	0
which	which	r-crq	which	which	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
possible	possible	j	possible	possible	0
to	to	pc-acp	to	to	0
passe	passe	vvi	pass	pass	0
,	,	,	,	,	0
there	there	a-acp	there	there	0
arose	arose	vvd	arose	arise	0
a	a	dt	a	a	0
sudden	sudden	j	sudden	sudden	0
terrible	terrible	j	terrible	terrible	0
tempest	tempest	n1	tempest	tempest	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Southeast	Southeast	n1	Southeast	southeast	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
blowing	blowing	vvg	blowing	blow	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
maine	maine	j	main	main	0
sea	sea	n1	sea	sea	0
,	,	,	,	,	0
directly	directly	av-j	directly	direct	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
place	place	n1	place	place	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Streites	Streites	n2	Streites	streite	0
,	,	,	,	,	0
brought	brought	vvd	brought	bring	0
together	together	av	together	together	0
all	all	d	all	all	0
the	the	dt	the	the	0
yce	yce	n1	ice	ice	0
a	a	dt	a	a	0
sea-boorde	sea-boorde	n1	seaboard	seaboard	0
of	of	pp-f	of	of	0
us	us	pno12	us	we	0
upon	upon	p-acp	upon	upon	0
our	our	po12	our	our	0
backes	backes	n2	backs	back	0
,	,	,	,	,	0
and	and	cc	and	and	0
thereby	thereby	av	thereby	thereby	0
debard	debard	vvn	debarred	debar	0
us	us	pno12	us	we	0
of	of	pp-f	of	of	0
turning	turning	n1	turning	turn	0
backe	backe	av	back	back	0
to	to	pc-acp	to	to	0
recover	recover	vvi	recover	recover	0
sea-roome	sea-roome	n1	sea-room	sea-room	0
againe	againe	av	again	again	0
:	:	:	:	:	0
so	so	av	so	so	0
that	that	cst	that	that	0
being	being	vbg	being	be	0
thus	thus	av	thus	thus	0
compassed	compassed	vvn	compassed	compass	0
with	with	p-acp	with	with	0
danger	danger	n1	danger	danger	0
on	on	p-acp	on	on	0
every	every	d	every	every	0
side	side	n1	side	side	0
,	,	,	,	,	0
sundry	sundry	j	sundry	sundry	0
men	men	n2	men	man	0
with	with	p-acp	with	with	0
sundry	sundry	j	sundry	sundry	0
devises	devises	n2	devises	devise	0
sought	sought	vvd	sought	seek	0
the	the	dt	the	the	0
best	best	js	best	best	0
way	way	n1	way	way	0
to	to	pc-acp	to	to	0
save	save	vvi	save	save	0
themselves	themselves	px32	themselves	themselves	0
.	.	.	.	.	1
Some	Some	d	Some	some	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
ships	ships	n2	ships	ship	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
they	they	pns32	they	they	0
could	could	vmd	could	can	0
find	find	vvi	find	find	0
a	a	dt	a	a	0
place	place	n1	place	place	0
more	more	av-dc	more	more	0
cleare	cleare	j	clear	clear	0
of	of	pp-f	of	of	0
yce	yce	n1	ice	ice	0
,	,	,	,	,	0
and	and	cc	and	and	0
get	get	vvi	get	get	0
a	a	dt	a	a	0
little	little	j	little	little	0
birth	birth	n1	birth	birth	0
of	of	pp-f	of	of	0
sea	sea	n1	sea	sea	0
roome	roome	n1	room	room	0
,	,	,	,	,	0
did	did	vdd	did	do	0
take	take	vvi	take	take	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
sayles	sayles	n2	sails	sail	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	pc-acp	there	there	0
lay	lay	vvi	lay	lay	0
a	a	dt	a	a	0
drift	drift	n1	drift	drift	0
.	.	.	.	.	1
Other	Other	n-jn	Other	other	0
some	some	d	some	some	0
fastened	fastened	vvn	fastened	fasten	0
&	&	cc	&	and	0
mored	mored	j-vvn	mored	more	0
Anker	Anker	n1	Anchor	anchor	0
upon	upon	p-acp	upon	upon	0
a	a	dt	a	a	0
great	great	j	great	great	0
Island	Island	n1	Island	island	0
of	of	pp-f	of	of	0
yce	yce	n1	ice	ice	0
,	,	,	,	,	0
and	and	cc	and	and	0
roade	roade	vvd	road	ride	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
Lee	Lee	n1	Lee	lee	0
therof	therof	av	thereof	thereof	0
,	,	,	,	,	0
supposing	supposing	vvg	supposing	suppose	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
better	better	av-jc	better	better	0
guarded	guarded	vvn	guarded	guard	0
thereby	thereby	av	thereby	thereby	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
outragious	outragious	j	outrageous	outrageous	0
winds	winds	n2	winds	wind	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
danger	danger	n1	danger	danger	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
lesser	lesser	jc	lesser	lesser	0
fleeting	fleeting	j-vvg	fleeting	fleet	0
yce	yce	n1	ice	ice	0
.	.	.	.	.	1
And	And	cc	And	and	0
againe	againe	av	again	again	0
some	some	d	some	some	0
where	where	c-crq	where	where	0
so	so	av	so	so	0
fast	fast	av-j	fast	fast	0
shut	shut	vvn	shut	shut	0
up	up	a-acp	up	up	0
,	,	,	,	,	0
and	and	cc	and	and	0
compassed	compassed	vvn	compassed	compass	0
in	in	p-acp	in	in	0
amongst	amongst	p-acp	among	among	0
an	an	dt	and	a	0
infinite	infinite	j	infinite	infinite	0
number	number	n1	number	number	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
countreys	countreys	ng2	countries'	country	0
and	and	cc	and	and	0
Islands	Islands	n2	Islands	island	0
of	of	pp-f	of	of	0
yce	yce	n1	ice	ice	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
faine	faine	j	feign	fain	0
to	to	pc-acp	to	to	0
submit	submit	vvi	submit	submit	0
themselves	themselves	px32	themselves	themselves	0
and	and	cc	and	and	0
their	their	po32	their	their	0
ships	ships	n2	ships	ship	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
mercy	mercy	n1	mercy	mercy	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
unmercifull	unmercifull	j	unmerciful	unmerciful	0
yce	yce	n1	ice	ice	0
,	,	,	,	,	0
and	and	cc	and	and	0
strengthened	strengthened	vvd	strengthened	strengthen	0
the	the	dt	the	the	0
sides	sides	n2	sides	side	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
ships	ships	n2	ships	ship	0
with	with	p-acp	with	with	0
junckes	junckes	n2	junckes	juncke	0
of	of	pp-f	of	of	0
cables	cables	n2	cables	cable	0
,	,	,	,	,	0
beds	beds	n2	beds	bed	0
,	,	,	,	,	0
Mastes	Mastes	n2	Masts	mast	0
,	,	,	,	,	0
plankes	plankes	n2	planks	plank	0
and	and	cc	and	and	0
such	such	d	such	such	0
like	like	av-j	like	like	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
being	being	vbg	being	be	0
hanged	hanged	vvn	hanged	hang	0
over	over	p-acp	over	over	0
boord	boord	n1	board	board	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
sides	sides	n2	sides	side	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
ships	ships	n2	ships	ship	0
,	,	,	,	,	0
might	might	vmd	might	may	0
the	the	dt	the	the	0
better	better	av-jc	better	better	0
defend	defend	vvi	defend	defend	0
them	them	pno32	them	they	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
outragious	outragious	j	outrageous	outrageous	0
sway	sway	n1	sway	sway	0
and	and	cc	and	and	0
strokes	strokes	n2	strokes	stroke	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
yce	yce	n1	ice	ice	0
.	.	.	.	.	1
But	But	cc-acp	But	but	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
greatest	greatest	js	greatest	great	0
distresse	distresse	n1	distress	distress	0
,	,	,	,	,	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
best	best	js	best	best	0
valour	valour	n1	valour	valour	0
are	are	vbr	are	be	0
best	best	js	best	best	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
discerned	discerned	vvn	discerned	discern	0
,	,	,	,	,	0
so	so	av	so	so	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
greatly	greatly	av-j	greatly	great	0
worthy	worthy	j	worthy	worthy	0
commendation	commendation	n1	commendation	commendation	0
and	and	cc	and	and	0
noting	noting	vvg	noting	note	0
with	with	p-acp	with	with	0
what	what	r-crq	what	what	0
invincible	invincible	j	invincible	invincible	0
minde	minde	n1	mind	mind	0
every	every	d	every	every	0
Captaine	Captaine	n1	Captain	captain	0
encouraged	encouraged	vvd	encouraged	encourage	0
his	his	po31	his	his	0
company	company	n1	company	company	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
what	what	r-crq	what	what	0
incredible	incredible	j	incredible	incredible	0
labour	labour	n1	labour	labour	0
the	the	dt	the	the	0
painefull	painefull	j	painful	painful	0
Mariners	Mariners	n2	Mariners	mariner	0
and	and	cc	and	and	0
poore	poore	j	poor	poor	0
Miners	Miners	n2	Miners	miner	0
(	(	(	(	(	0
unacquainted	unacquainted	j	unacquainted	unacquainted	0
with	with	p-acp	with	with	0
such	such	d	such	such	0
extremities	extremities	n2	extremities	extremity	0
)	)	)	)	)	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
ever	ever	av	ever	ever	0
-	-	-	-	-	0
330	330	crd	330	330	0
•	•	•	•	•	0
..	..	..	..	..	1
I578	I578	np1	I578	I578	0
,	,	,	,	,	0
lasting	lasting	j-vvg	lasting	last	0
renowne	renowne	n1	renown	renown	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
nation	nation	n1	nation	nation	0
,	,	,	,	,	0
did	did	vdd	did	do	0
overcome	overcome	vvi	overcome	overcome	0
the	the	dt	the	the	0
brunt	brunt	n1	brunt	brunt	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
so	so	av	so	so	0
great	great	j	great	great	0
and	and	cc	and	and	0
extreme	extreme	j-jn	extreme	extreme	0
dangers	dangers	n2	dangers	danger	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
some	some	d	some	some	0
,	,	,	,	,	0
even	even	av	even	even	0
without	without	p-acp	without	without	0
boord	boord	n1	board	board	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
yce	yce	n1	ice	ice	0
,	,	,	,	,	0
and	and	cc	and	and	0
some	some	d	some	some	0
within	within	p-acp	within	within	0
boord	boord	n1	board	board	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
sides	sides	n2	sides	side	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
ships	ships	n2	ships	ship	0
,	,	,	,	,	0
having	having	vhg	having	have	0
poles	poles	n2	poles	pole	0
,	,	,	,	,	0
pikes	pikes	n2	pikes	pike	0
,	,	,	,	,	0
pieces	pieces	n2	pieces	piece	0
of	of	pp-f	of	of	0
timber	timber	n1	timber	timber	0
,	,	,	,	,	0
and	and	cc	and	and	0
Ores	Ores	np1	Ores	Ores	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
handes	handes	n2	hands	hand	0
,	,	,	,	,	0
stoode	stoode	vvd	stood	stand	0
almost	almost	av	almost	almost	0
day	day	n1	day	day	0
and	and	cc	and	and	0
night	night	n1	night	night	0
without	without	p-acp	without	without	0
any	any	d	any	any	0
rest	rest	n1	rest	rest	0
,	,	,	,	,	0
bearing	bearing	vvg	bearing	bear	0
off	off	a-acp	off	off	0
the	the	dt	the	the	0
force	force	n1	force	force	0
,	,	,	,	,	0
and	and	cc	and	and	0
breaking	breaking	vvg	breaking	break	0
the	the	dt	the	the	0
sway	sway	n1	sway	sway	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
yce	yce	n1	ice	ice	0
with	with	p-acp	with	with	0
such	such	d	such	such	0
incredible	incredible	j	incredible	incredible	0
paine	paine	n1	pain	pain	0
and	and	cc	and	and	0
perill	perill	n1	peril	peril	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
wonderfull	wonderfull	j	wonderful	wonderful	0
to	to	pc-acp	to	to	0
beholde	beholde	vvi	behold	behold	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
otherwise	otherwise	av	otherwise	otherwise	0
no	no	dx	no	no	0
doubt	doubt	n1	doubt	doubt	0
had	had	vhd	had	have	0
striken	striken	vvn	stricken	strike	0
quite	quite	av	quite	quite	0
through	through	p-acp	through	through	0
and	and	cc	and	and	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
sides	sides	n2	sides	side	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
ships	ships	n2	ships	ship	0
,	,	,	,	,	0
notwithstanding	notwithstanding	c-acp	notwithstanding	notwithstanding	0
our	our	po12	our	our	0
former	former	j	former	former	0
provision	provision	n1	provision	provision	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
plankes	plankes	n2	planks	plank	0
of	of	pp-f	of	of	0
timber	timber	n1	timber	timber	0
of	of	pp-f	of	of	0
more	more	dc	more	more	0
then	then	cs	then	than	0
three	three	crd	three	three	0
inches	inches	n2	inches	inch	0
thicke	thicke	j	thick	thick	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
things	things	n2	things	thing	0
of	of	pp-f	of	of	0
greater	greater	jc	greater	great	0
force	force	n1	force	force	0
and	and	cc	and	and	0
bignesse	bignesse	n1	bigness	bigness	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
surging	surging	j-vvg	surging	surge	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sea	sea	n1	sea	sea	0
and	and	cc	and	and	0
billowe	billowe	n1	billow	billow	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
yce	yce	n1	ice	ice	0
were	were	vbdr	were	be	0
shivered	shivered	vvn	shivered	shiver	0
and	and	cc	and	and	0
cut	cut	vvn	cut	cut	0
in	in	p-acp	in	in	0
sunder	sunder	av	sunder	sunder	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
sides	sides	n2	sides	side	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
ships	ships	n2	ships	ship	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
seeme	seeme	vvi	seem	seem	0
more	more	av-dc	more	more	0
then	then	cs	then	than	0
credible	credible	j	credible	credible	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
reported	reported	vvn	reported	report	0
of	of	pp-f	of	of	0
.	.	.	.	.	1
And	And	cc	And	and	0
yet	yet	av	yet	yet	0
(	(	(	(	(	0
that	that	cst	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
)	)	)	)	)	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
faithfully	faithfully	av-j	faithfully	faithful	0
and	and	cc	and	and	0
plainely	plainely	av-j	plainly	plain	0
to	to	p-acp	to	to	0
,	,	,	,	,	0
bee	bee	vbb	be	be	0
prooved	prooved	vvn	proved	prove	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
many	many	d	many	many	0
substantiali	substantiali	fw-la	substantiali	substantiali	0
witnesses	witnesses	n2	witnesses	witness	0
,	,	,	,	,	0
that	that	cst	that	that	0
our	our	po12	our	our	0
ships	ships	n2	ships	ship	0
,	,	,	,	,	0
