[	[	[	[	[	0
is	is	vbz	is	be	0
70	70	crd	70	70	0
leagues	leagues	n2	leagues	league	0
broad	broad	j	broad	broad	0
,	,	,	,	,	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
incredible	incredible	j	incredible	incredible	0
,	,	,	,	,	0
and	and	cc	and	and	0
which	which	r-crq	which	which	0
exceedeth	exceedeth	vvz	exceeds	exceed	0
the	the	dt	the	the	0
breadth	breadth	n1	breadth	breadth	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Mediterran	Mediterran	np1	Mediterran	Mediterran	0
sea	sea	n1	sea	sea	0
.	.	.	.	.	1
Howbeit	Howbeit	a-acp	Howbeit	howbeit	0
other	other	j-jn	other	other	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
descriptions	descriptions	n2	descriptions	description	0
make	make	vvi	make	make	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
past	past	p-acp	passed	past	0
25	25	crd	25	25	0
or	or	cc	or	or	0
30	30	crd	30	30	0
leagues	leagues	n2	leagues	league	0
broad	broad	j	broad	broad	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
mouth	mouth	n1	mouth	mouth	0
.	.	.	.	.	1
[	[	[	[	[	0
in	in	p-acp	in	in	0
.	.	.	.	.	1
699.	699.	crd	699.	699.	0
]	]	]	]	]	1
The	The	dt	The	the	0
third	third	ord	third	three	0
Testimonie	Testimonie	n1	Testimony	testimony	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
Josephus	Josephus	np1	Josephus	Josephus	0
de	de	fw-fr	de	de	0
Acosta	Acosta	np1	Acosta	Acosta	0
,	,	,	,	,	0
lib	lib	n1	lib	lib	0
.	.	.	.	.	1
3.	3.	crd	3.	3.	0
cap	cap	n1	cap	cap	0
.	.	.	.	.	1
25.	25.	crd	25.	25.	1
IN	IN	p-acp	IN	in	0
that	that	d	that	that	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
America	America	np1	America	America	0
,	,	,	,	,	0
whereof	whereof	c-crq	whereof	whereof	0
the	the	dt	the	the	0
coasts	coasts	n2	coasts	coast	0
be	be	vbb	be	be	0
throughly	throughly	av-j	thoroughly	thorough	0
known	known	vvn	known	know	0
,	,	,	,	,	0
the	the	dt	the	the	0
greater	greater	jc	greater	great	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Inland	Inland	n1	Inland	inland	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
knowen	knowen	vvn	known	know	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
falleth	falleth	vvz	falls	fall	0
betweene	betweene	p-acp	between	between	0
Piru	Piru	np1	Piru	Piru	0
and	and	cc	and	and	0
Brasil	Brasil	np1	Brasil	Brasil	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
divers	divers	j	diverse	diverse	0
opinions	opinions	n2	opinions	opinion	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
say	say	vvb	say	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
all	all	d	all	all	0
sunken	sunken	j-vvn	sunken	sink	0
land	land	n1	land	land	0
full	full	j	full	full	0
of	of	pp-f	of	of	0
lakes	lakes	n2	lake's	lake	0
and	and	cc	and	and	0
bogges	bogges	n2	bogs	bog	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
others	others	ng2-jn	others	other	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
affirme	affirme	vvb	affirm	affirm	0
that	that	cst	that	that	0
there	there	a-acp	there	there	0
are	are	vbr	are	be	0
great	great	j	great	great	0
and	and	cc	and	and	0
florishing	florishing	vvg	flourishing	flourish	0
kingdomes	kingdomes	n2	kingdoms	kingdom	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
they	they	pns32	they	they	0
place	place	vvb	place	place	0
the	the	dt	the	the	0
Countrey	Countrey	n1	Country	country	0
of	of	pp-f	of	of	0
Paytity	Paytity	n1	Paytity	paytity	0
,	,	,	,	,	0
and	and	cc	and	and	0
Dorado	Dorado	np1	Dorado	Dorado	0
,	,	,	,	,	0
and	and	cc	and	and	0
great	great	j	great	great	0
Emperours	Emperours	n2	Emperors	emperor	0
,	,	,	,	,	0
and	and	cc	and	and	0
say	say	vvi	say	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
there	there	a-acp	there	there	0
are	are	vbr	are	be	0
wonderfull	wonderfull	j	wonderful	wonderful	0
things	things	n2	things	thing	0
there	there	a-acp	there	there	0
.	.	.	.	.	1
I	I	pns11	I	i	0
heard	heard	vvd	herd	hear	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
companie	companie	n1	company	company	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
a	a	dt	a	a	0
man	man	n1	man	man	0
of	of	pp-f	of	of	0
credite	credite	n1	credit	credit	0
,	,	,	,	,	0
that	that	cst	that	that	0
hee	hee	pns31	he	he	0
had	had	vhd	had	have	0
seene	seene	vvn	seen	see	0
great	great	j	great	great	0
townes	townes	n2	towns	town	0
,	,	,	,	,	0
and	and	cc	and	and	0
high	high	j	high	high	0
wayes	wayes	n2	ways	way	0
as	as	p-acp	as	as	0
18	18	crd	18	18	1
