Towreson	Towreson	n1	Towreson	towreson	0
the	the	dt	the	the	0
clocke	clocke	n1	clock	clock	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
there	there	pc-acp	there	there	0
was	was	vbds	was	be	0
for	for	p-acp	for	for	0
Master	Master	n1	Master	master	0
or	or	cc	or	or	0
Pilote	Pilote	n1	Pilot	pilot	0
an	an	dt	and	a	0
Englishman	Englishman	np1	Englishman	Englishman	0
called	called	vvd	called	call	0
Abraham	Abraham	np1	Abraham	Abraham	0
Cocke	Cocke	n1	Cock	cock	0
borne	borne	vvn	born	bear	0
in	in	p-acp	in	in	0
Lee.	Lee.	np1	Lee.	Lee.	1
We	We	pns12	We	we	0
examined	examined	vvd	examined	examine	0
him	him	pno31	him	he	0
and	and	cc	and	and	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
concerning	concerning	vvg	concerning	concern	0
the	the	dt	the	the	0
state	state	n1	state	state	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
River	River	n1	River	river	0
,	,	,	,	,	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
told	told	vvd	told	tell	0
us	us	pno12	us	we	0
that	that	d	that	that	0
there	there	pc-acp	there	there	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
River	River	n1	River	river	0
five	five	crd	five	five	0
townes	townes	n2	towns	town	0
,	,	,	,	,	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
70.	70.	crd	70.	70.	0
hous-holds	hous-holds	j	households	households	0
,	,	,	,	,	0
and	and	cc	and	and	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
more	more	dc	more	more	0
.	.	.	.	.	1
The	The	dt	The	the	0
first	first	ord	first	first	0
towne	towne	n1	town	town	0
was	was	vbds	was	be	0
about	about	p-acp	about	about	0
50.	50.	crd	50.	50.	0
leagues	leagues	n2	leagues	league	0
up	up	a-acp	up	up	0
the	the	dt	the	the	0
River	River	n1	River	river	0
called	called	vvd	called	call	0
Buenos	Buenos	np1	Buenos	Buenos	0
Ayres	Ayres	np1	Ayres	Ayres	0
,	,	,	,	,	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
some	some	d	some	some	0
40.	40.	crd	40.	40.	0
some	some	d	some	some	0
50.	50.	crd	50.	50.	0
leagues	leagues	n2	leagues	league	0
one	one	crd	one	one	0
from	from	p-acp	from	from	0
another	another	n-jn	another	another	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
the	the	dt	the	the	0
uppermost	uppermost	j	uppermost	uppermost	0
towne	towne	n1	town	town	0
called	called	vvn	called	call	0
Tucaman	Tucaman	np1	Tucaman	Tucaman	0
is	is	vbz	is	be	0
230.	230.	crd	230.	230.	0
leagues	leagues	n2	leagues	league	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
entrance	entrance	n1	entrance	entrance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
River	River	n1	River	river	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
these	these	d	these	these	0
townes	townes	n2	towns	town	0
is	is	vbz	is	be	0
great	great	j	great	great	0
store	store	n1	store	store	0
of	of	pp-f	of	of	0
corne	corne	n1	corn	corn	0
,	,	,	,	,	0
cattell	cattell	n2	cattle	cattle	0
,	,	,	,	,	0
wine	wine	n1	wine	wine	0
,	,	,	,	,	0
and	and	cc	and	and	0
sundry	sundry	j	sundry	sundry	0
fruits	fruits	n2	fruits	fruit	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
no	no	dx	no	no	0
money	money	n1	money	money	0
of	of	pp-f	of	of	0
gold	gold	n1	gold	gold	0
or	or	cc	or	or	0
silver	silver	n1	silver	silver	0
:	:	:	:	:	0
they	they	pns32	they	they	0
make	make	vvb	make	make	0
a	a	dt	a	a	0
certaine	certaine	j	certain	certain	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
slight	slight	j	slight	slight	0
cloth	cloth	n1	cloth	cloth	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
give	give	vvb	give	give	0
in	in	p-acp	in	in	0
trucke	trucke	vvi	truck	truck	0
of	of	pp-f	of	of	0
sugar	sugar	n1	sugar	sugar	0
,	,	,	,	,	0
rice	rice	n1	rice	rice	0
,	,	,	,	,	0
Marmalade	Marmalade	n1	Marmalade	marmalade	0
,	,	,	,	,	0
and	and	cc	and	and	0
Sucket	Sucket	n1	Sucket	sucket	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
the	the	dt	the	the	0
commodities	commodities	n2	commodities	commodity	0
that	that	cst	that	that	0
this	this	d	this	this	0
shippe	shippe	n1	ship	ship	0
had	had	vhd	had	have	0
.	.	.	.	.	1
They	They	pns32	They	they	0
had	had	vhd	had	have	0
abord	abord	a-acp	aboard	aboard	0
also	also	av	also	also	0
45.	45.	crd	45.	45.	1
Negros	Negros	np1	Negros	Negros	0
,	,	,	,	,	0
whereof	whereof	c-crq	whereof	whereof	0
every	every	d	every	every	0
one	one	pi	one	one	0
in	in	p-acp	in	in	0
Peru	Peru	np1	Peru	Peru	0
yeeldeth	yeeldeth	vvz	yields	yield	0
400.	400.	crd	400.	400.	0
duckets	duckets	n2	ducats	ducat	0
a	a	dt	a	a	0
piece	piece	n1	piece	piece	0
,	,	,	,	,	0
and	and	cc	and	and	0
besides	besides	p-acp	beside	beside	0
these	these	d	these	these	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
were	were	vbdr	were	be	0
as	as	c-acp	as	as	0
passengers	passengers	n2	passengers	passenger	0
in	in	p-acp	in	in	0
her	her	pno31	her	she	0
,	,	,	,	,	0
two	two	crd	two	two	0
Portugal	Portugal	np1	Portugal	Portugal	0
women	women	n2	women	woman	0
and	and	cc	and	and	0
a	a	dt	a	a	0
childe	childe	n1	child	child	0
.	.	.	.	.	1
The	The	dt	The	the	0
11.	11.	crd	11.	11.	0
day	day	n1	day	day	0
wee	wee	pns12	we	we	0
espied	espied	vvd	espied	espy	0
another	another	j-jn	another	another	0
saile	saile	n1	sail	sail	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
208	208	crd	208	208	0
consort	consort	n1	consort	consort	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Portugall	Portugall	np1	Portugall	Portugal	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
also	also	av	also	also	0
we	we	pns12	we	we	0
gave	gave	vvd	gave	give	0
chase	chase	n1	chase	chase	0
,	,	,	,	,	0
Another	Another	j-jn	Another	another	0
and	and	cc	and	and	0
tooke	tooke	vvd	took	take	0
him	him	pno31	him	he	0
the	the	dt	the	the	0
same	same	d	same	same	0
day	day	n1	day	day	0
:	:	:	:	:	0
Hee	Hee	pns31	He	he	0
was	was	vbds	was	be	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
burthen	burthen	n1	burden	burden	0
PortHZ	PortHZ	np1	PortHZ	PortHZ	0
,	,	,	,	,	0
alS^P	alS^P	n1	alS^P	als^p	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
and	and	cc	and	and	0
had	had	vhd	had	have	0
in	in	p-acp	in	in	0
him	him	pno31	him	he	0
good	good	j	good	good	0
store	store	n1	store	store	0
of	of	pp-f	of	of	0
sugar	sugar	n1	sugar	sugar	0
,	,	,	,	,	0
Mar	Mar	np1	Mar	Mar	0
-	-	-	-	-	0
taken	taken	j-vvn	taken	take	0
'	'	'	'	'	0
malade	malade	fw-fr	malade	malade	0
,	,	,	,	,	0
and	and	cc	and	and	0
Succats	Succats	n2	Succats	succat	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
divers	divers	j	diverse	diverse	0
other	other	j-jn	other	other	0
things	things	n2	things	thing	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
noted	noted	vvd	noted	note	0
downe	downe	a-acp	down	down	0
our	our	po12	our	our	0
booke	booke	n1	book	book	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
this	this	d	this	this	0
ship	ship	n1	ship	ship	0
also	also	av	also	also	0
we	we	pns12	we	we	0
found	found	vvd	found	find	0
about	about	p-acp	about	about	0
35.	35.	crd	35.	35.	1
Negro	Negro	n1	Negro	negro	0
women	women	n2	women	woman	0
,	,	,	,	,	0
and	and	cc	and	and	0
foure	foure	crd	foure	four	0
or	or	cc	or	or	0
five	five	crd	five	five	0
friers	friers	n2	friars	friar	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
one	one	crd	one	one	0
was	was	vbds	was	be	0
an	an	dt	and	a	0
Irish	Irish	jp	Irish	irish	0
man	man	n1	man	man	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
age	age	n1	age	age	0
of	of	pp-f	of	of	0
three	three	crd	three	three	0
or	or	cc	or	or	0
An	An	dt	And	a	0
Irish	Irish	jp	Irish	irish	0
frier	frier	n1	friar	friar	0
foure	foure	crd	foure	four	0
and	and	cc	and	and	0
twentie	twentie	crd	twentie	twenty	0
yeeres	yeeres	n2	years	year	0
,	,	,	,	,	0
and	and	cc	and	and	0
two	two	crd	two	two	0
Portugal	Portugal	np1	Portugal	Portugal	0
women	women	n2	women	woman	0
ta^ew~	ta^ew~	vvd	ta^ew	ta^ew	0
also	also	av	also	also	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
borne	borne	vvn	born	bear	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
river	river	n1	river	river	0
of	of	pp-f	of	of	0
Jenero	Jenero	np1	Jenero	Jenero	0
.	.	.	.	.	1
Both	Both	av-d	Both	both	0
these	these	d	these	these	0
ships	ships	n2	ships	ship	0
were	were	vbdr	were	be	0
bought	bought	vvn	bought	buy	0
in	in	p-acp	in	in	0
Brasil	Brasil	np1	Brasil	Brasil	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
yong	yong	j	young	young	0
man	man	n1	man	man	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
Factor	Factor	n1	Factor	factor	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
bishop	bishop	n1	bishop	bishop	0
of	of	pp-f	of	of	0
Tucaman	Tucaman	np1	Tucaman	Tucaman	0
,	,	,	,	,	0
and	and	cc	and	and	0
bishop	bishop	n1	bishop	bishop	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
friers	friers	n2	friars	friar	0
were	were	vbdr	were	be	0
sent	sent	vvn	sent	send	0
for	for	p-acp	for	for	0
by	by	p-acp	by	by	0
that	that	d	that	that	0
bishop	bishop	n1	bishop	bishop	0
to	to	pc-acp	to	to	0
possesse	possesse	vvi	possess	possess	0
a	a	dt	a	a	0
Tixaman	Tixaman	n1	Tixaman	tixaman	0
™	™	sy	™	™	0
new	new	j	new	new	0
Monasterie	Monasterie	n1	Monastery	monastery	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
bishop	bishop	n1	bishop	bishop	0
was	was	vbds	was	be	0
then	then	av	then	then	0
a	a	dt	a	a	0
build	build	vvi	built	build	0
-	-	-	-	-	0
p^	p^	n1	p^	p^	0
ing	ing	n1	king	king	0
.	.	.	.	.	1
The	The	dt	The	the	0
bookes	bookes	n2	books	book	0
,	,	,	,	,	0
beads	beads	n2	beads	bead	0
,	,	,	,	,	0
and	and	cc	and	and	0
pictures	pictures	n2	pictures	picture	0
in	in	p-acp	in	in	0
her	her	pno31	her	she	0
,	,	,	,	,	0
cost	cost	vvd	cost	cost	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
one	one	pi	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Portugals	Portugals	np2	Portugals	Portugal	0
confessed	confessed	vvd	confessed	confess	0
)	)	)	)	)	0
above	above	p-acp	above	above	0
1000.	1000.	crd	1000.	1000	0
duckats	duckats	n2	ducats	ducat	0
.	.	.	.	.	1
Of	Of	pp-f	Of	of	0
these	these	d	these	these	0
ships	ships	n2	ships	ship	0
we	we	pns12	we	we	0
learned	learned	vvd	learned	learn	0
,	,	,	,	,	0
that	that	cst	that	that	0
M.	M.	n1	M.	m.	0
John	John	np1	John	John	0
Drake	Drake	np1	Drake	Drake	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
The	The	dt	The	the	0
news	news	n1	news	news	0
went	went	vvd	went	go	0
in	in	p-acp	in	in	0
consort	consort	n1	consort	consort	0
with	with	p-acp	with	with	0
M.	M.	n1	M.	m.	0
Fenton	Fenton	np1	Fenton	Fenton	0
,	,	,	,	,	0
had	had	vhd	had	have	0
his	his	po31	his	his	0
Barke	Barke	n1	Bark	bark	0
cast	cast	vvd	cast	cast	0
away	away	av	away	away	0
a	a	dt	a	a	0
little	little	j	little	little	0
short	short	j	short	short	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
River	River	n1	River	river	0
of	of	pp-f	of	of	0
Plate	Plate	n1	Plate	plate	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
they	they	pns32	they	they	0
’	’	’	’	’	0
were	were	vbdr	were	be	0
taken	taken	vvn	taken	take	0
captives	captives	n2-jn	captives	captive	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Savages	Savages	n2-jn	Savages	savage	0
,	,	,	,	,	0
all	all	d	all	all	0
saving	saving	vvg	saving	save	0
them	them	pno32	them	they	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
slaine	slaine	vvn	slain	slay	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
taking	taking	vvg	taking	take	0
:	:	:	:	:	0
the	the	dt	the	the	0
Savages	Savages	n2-jn	Savages	savage	0
kept	kept	vvd	kept	keep	0
them	them	pno32	them	they	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
time	time	n1	time	time	0
,	,	,	,	,	0
and	and	cc	and	and	0
used	used	vvd	used	use	0
them	them	pno32	them	they	0
very	very	av	very	very	0
hardly	hardly	av	hardly	hardly	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
last	last	ord	last	last	0
John	John	np1	John	John	0
Drake	Drake	n1	Drake	drake	0
and	and	cc	and	and	0
Richard	Richard	np1	Richard	Richard	0
Faireweather	Faireweather	np1	Faireweather	Faireweather	0
,	,	,	,	,	0
and	and	cc	and	and	0
two	two	crd	two	two	0
or	or	cc	or	or	0
three	three	crd	three	three	0
Richard	Richard	np1	Richard	Richard	0
more	more	n1	more	moor	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
company	company	n1	company	company	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
got	got	vvd	god	get	0
a	a	dt	a	a	0
Canoa	Canoa	np1	Canoa	Canoa	0
,	,	,	,	,	0
and	and	cc	and	and	0
^aireweathei	^aireweathei	fw-la	^aireweathei	^aireweathei	0
.	.	.	.	.	0
escaped	escaped	vvn	escaped	escape	0
,	,	,	,	,	0
and	and	cc	and	and	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
first	first	ord	first	first	0
towne	towne	n1	town	town	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Spaniards	Spaniards	np2	Spaniards	Spaniard	0
.	.	.	.	.	1
Faireweather	Faireweather	np1	Faireweather	Faireweather	0
is	is	vbz	is	be	0
maried	maried	vvn	married	marry	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
townes	townes	n2	towns	town	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
John	John	np1	John	John	0
Drake	Drake	np1	Drake	Drake	0
was	was	vbds	was	be	0
carried	carried	vvn	carried	carry	0
to	to	p-acp	to	to	0
Tucaman	Tucaman	np1	Tucaman	Tucaman	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Pilot	Pilot	n1	Pilot	pilot	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
ship	ship	n1	ship	ship	0
,	,	,	,	,	0
and	and	cc	and	and	0
was	was	vbds	was	be	0
living	living	vvg	living	live	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
good	good	j	good	good	0
health	health	n1	health	health	0
the	the	dt	the	the	0
last	last	ord	last	last	0
yeere	yeere	n1	year	year	0
.	.	.	.	.	1
Concerning	Concerning	vvg	Concerning	concern	0
this	this	d	this	this	0
voyage	voyage	n1	voyage	voyage	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Portugals	Portugals	np2	Portugals	Portugal	0
they	they	pns32	they	they	0
tolde	tolde	vvd	told	tell	0
us	us	pno12	us	we	0
that	that	d	that	that	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
thirde	thirde	ord	thirde	third	0
voyage	voyage	n1	voyage	voyage	0
that	that	cst	that	that	0
was	was	vbds	was	be	0
made	made	vvn	made	make	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
River	River	n1	River	river	0
of	of	pp-f	of	of	0
Plate	Plate	n1	Plate	plate	0
these	these	d	these	these	0
30.	30.	crd	30.	30.	0
yeeres	yeeres	n2	years	year	0
.	.	.	.	.	1
The	The	dt	The	the	0
12.	12.	crd	12.	12.	0
of	of	pp-f	of	of	0
January	January	np1	January	January	0
wee	wee	pns12	we	we	0
came	came	vvd	came	come	0
to	to	pc-acp	to	to	0
Seale	Seale	vvi	Seal	seal	0
yland	yland	n1	island	island	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Seale-fands	Seale-fands	j	Seale-fands	seale-fands	0
14.	14.	crd	14.	14.	0
day	day	n1	day	day	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Greene	Greene	j-jn	Green	green	0
yland	yland	n1	island	island	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
going	going	vvg	going	go	0
in	in	p-acp	in	in	0
we	we	po12	we	our	0
found	found	vvn	found	find	0
and	and	cc	and	and	0
Green-hard	Green-hard	j	Green-hard	green-hard	0
abord	abord	a-acp	aboard	aboard	0
the	the	dt	the	the	0
maine	maine	n1	main	main	0
8.	8.	crd	8.	8.	0
fathome	fathome	n1	fathom	fathom	0
,	,	,	,	,	0
7.	7.	crd	7.	7.	0
and	and	cc	and	and	0
6.	6.	crd	6.	6.	0
and	and	cc	and	and	0
never	never	av-x	never	never	0
lesse	lesse	av-dc	less	less	0
then	then	cs	then	than	0
five	five	crd	five	five	0
fathome	fathome	n1	fathom	fathom	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
lies	lies	vvz	lies	lie	0
a	a	dt	a	a	0
ledge	ledge	n1	ledge	ledge	0
of	of	pp-f	of	of	0
rocks	rocks	n2	rocks	rock	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
faire	faire	j	fair	fair	0
way	way	n1	way	way	0
,	,	,	,	,	0
betwixt	betwixt	p-acp	betwixt	betwixt	0
the	the	dt	the	the	0
yland	yland	n1	island	island	0
and	and	cc	and	and	0
the	the	dt	the	the	0
maine	maine	j	main	main	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
must	must	vmb	must	must	0
bee	bee	vbi	be	be	0
sure	sure	j	sure	sure	0
to	to	pc-acp	to	to	0
borrow	borrow	vvi	borrow	borrow	0
hard	hard	av-j	hard	hard	0
abord	abord	a-acp	aboard	aboard	0
the	the	dt	the	the	0
maine	maine	j	main	main	0
,	,	,	,	,	0
and	and	cc	and	and	0
leave	leave	vvi	leave	leave	0
the	the	dt	the	the	0
ledge	ledge	n1	ledge	ledge	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
larbord	larbord	vvn	larboard	larboard	0
side	side	n1	side	side	0
.	.	.	.	.	0
xi	xi	crd	xi	xi	0
209	209	crd	209	209	0
o	o	uh	oh	oh	0
One	One	pi	One	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Portugals	Portugals	np2	Portugals	Portugal	0
which	which	r-crq	which	which	0
wee	wee	pns12	we	we	0
caned	caned	vvd	caned	cane	0
along	along	a-acp	along	along	0
with	with	p-acp	with	with	0
us	us	pno12	us	we	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
shippe	shippe	n1	ship	ship	0
seemed	seemed	vvd	seemed	seem	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
a	a	dt	a	a	0
man	man	n1	man	man	0
of	of	pp-f	of	of	0
experience	experience	n1	experience	experience	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
entred	entred	vvd	entered	enter	0
into	into	p-acp	into	into	0
speach	speach	n1	speech	speech	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
concerning	concerning	vvg	concerning	concern	0
the	the	dt	the	the	0
state	state	n1	state	state	0
of	of	pp-f	of	of	0
Buenos	Buenos	np1	Buenos	Buenos	0
Ayres	Ayres	np1	Ayres	Ayres	0
,	,	,	,	,	0
the	the	dt	the	the	0
River	River	n1	River	river	0
:	:	:	:	:	0
hee	hee	pns31	he	he	0
tolde	tolde	vvd	told	tell	0
mee	mee	pno11	me	i	0
that	that	d	that	that	0
the	the	dt	the	the	0
towne	towne	n1	town	town	0
of	of	pp-f	of	of	0
Buenos	Buenos	np1	Buenos	Buenos	0
Ayres	Ayres	np1	Ayres	Ayres	0
is	is	vbz	is	be	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Greene	Greene	j-jn	Green	green	0
yland	yland	n1	island	island	0
about	about	p-acp	about	about	0
seventie	seventie	crd	seventie	seventie	0
leagues	leagues	n2	leagues	league	0
,	,	,	,	,	0
standing	standing	vvg	standing	stand	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
Southside	Southside	n1	Southside	southside	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
River	River	n1	River	river	0
,	,	,	,	,	0
and	and	cc	and	and	0
from	from	p-acp	from	from	0
thence	thence	av	thence	thence	0
Santa	Santa	np1	Santa	Santa	0
Fee	Fee	n1	Fee	fee	0
.	.	.	.	.	0
to	to	p-acp	to	to	0
Santa	Santa	np1	Santa	Santa	0
Fee	Fee	n1	Fee	fee	0
is	is	vbz	is	be	0
ioo	ioo	av	ioo	ioo	0
.	.	.	.	.	0
leagues	leagues	n2	leagues	league	0
,	,	,	,	,	0
standing	standing	vvg	standing	stand	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
same	same	d	same	same	0
side	side	n1	side	side	0
also	also	av	also	also	0
.	.	.	.	.	1
At	At	p-acp	At	at	0
which	which	r-crq	which	which	0
towne	towne	n1	town	town	0
their	their	po32	their	their	0
shippes	shippes	n2	ships	ship	0
doe	doe	vdb	do	do	0
discharge	discharge	vvi	discharge	discharge	0
all	all	d	all	all	0
their	their	po32	their	their	0
goods	goods	n2-j	goods	good	0
into	into	p-acp	into	into	0
small	small	j	small	small	0
Barkes	Barkes	n2	Barks	bark	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
rowe	rowe	n1	row	row	0
and	and	cc	and	and	0
towe	towe	vvi	tow	tow	0
up	up	a-acp	up	up	0
the	the	dt	the	the	0
River	River	n1	River	river	0
to	to	p-acp	to	to	0
another	another	j-jn	another	another	0
towne	towne	n1	town	town	0
called	called	vvd	called	call	0
Ascension	Ascension	n1	Ascension	ascension	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
[	[	[	[	[	0
III	III	crd	III	three	0
.	.	.	.	.	1
772.	772.	crd	772.	772.	0
]	]	]	]	]	0
is	is	vbz	is	be	0
from	from	p-acp	from	from	0
Santa	Santa	np1	Santa	Santa	0
Fee	Fee	n1	Fee	fee	0
150.	150.	crd	150.	150.	0
leagues	leagues	n2	leagues	league	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
boats	boats	n2	boats	boat	0
discharge	discharge	vvb	discharge	discharge	0
on	on	p-acp	on	on	0
shoare	shoare	n1	shore	shore	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
passe	passe	vvi	pass	pass	0
all	all	d	all	all	0
the	the	dt	the	the	0
goods	goods	n2-j	goods	good	0
by	by	p-acp	by	by	0
carts	carts	n2	carts	cart	0
and	and	cc	and	and	0
horses	horses	n2	horses	horse	0
to	to	p-acp	to	to	0
Tucaman	Tucaman	np1	Tucaman	Tucaman	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
Peru.	Peru.	np1	Peru.	Peru.	1
The	The	dt	The	the	0
towne	towne	n1	town	town	0
of	of	pp-f	of	of	0
Ascension	Ascension	n1	Ascension	ascension	0
stands	stands	vvz	stands	stand	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
very	very	j	very	very	0
fertile	fertile	j	fertile	fertile	0
place	place	n1	place	place	0
,	,	,	,	,	0
reaping	reaping	vvg	reaping	reap	0
corne	corne	n1	corn	corn	0
twise	twise	av	twice	twice	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
yeere	yeere	n1	year	year	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
abundance	abundance	n1	abundance	abundance	0
of	of	pp-f	of	of	0
wine	wine	n1	wine	wine	0
,	,	,	,	,	0
cattell	cattell	n2	cattle	cattle	0
,	,	,	,	,	0
and	and	cc	and	and	0
fruits	fruits	n2	fruits	fruit	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
townes	townes	n2	towns	town	0
of	of	pp-f	of	of	0
Ascension	Ascension	n1	Ascension	ascension	0
and	and	cc	and	and	0
Tucaman	Tucaman	n1	Tucaman	tucaman	0
a	a	dt	a	a	0
rapier	rapier	n1	rapier	rapier	0
of	of	pp-f	of	of	0
20.	20.	crd	20.	20.	0
rials	rials	n2	rials	rial	0
of	of	pp-f	of	of	0
plate	plate	n1	plate	plate	0
is	is	vbz	is	be	0
worth	worth	j	worth	worth	0
30.	30.	crd	30.	30.	0
duckats	duckats	n2	ducats	ducat	0
,	,	,	,	,	0
a	a	dt	a	a	0
boxe	boxe	n1	box	box	0
of	of	pp-f	of	of	0
Marmalade	Marmalade	n1	Marmalade	marmalade	0
20.	20.	crd	20.	20.	0
duckats	duckats	n2	ducats	ducat	0
;	;	;	;	;	0
a	a	dt	a	a	0
looking	looking	j-vvg	looking	look	0
glasse	glasse	n1	glass	glass	0
a	a	dt	a	a	0
foote	foote	n1	foot	foot	0
over	over	a-acp	over	over	0
is	is	vbz	is	be	0
worth	worth	j	worth	worth	0
30.	30.	crd	30.	30.	0
li	li	n1	li	livre	0
.	.	.	.	.	0
pictures	pictures	n2	pictures	picture	0
in	in	p-acp	in	in	0
tables	tables	n2	tables	table	0
of	of	pp-f	of	of	0
14.	14.	crd	14.	14.	0
inches	inches	n2	inches	inch	0
,	,	,	,	,	0
30.	30.	crd	30.	30.	0
and	and	cc	and	and	0
40.	40.	crd	40.	40.	0
li	li	n1	li	livre	0
.	.	.	.	.	1
a	a	dt	a	a	0
piece	piece	n1	piece	piece	0
.	.	.	.	.	1
The	The	dt	The	the	0
16.	16.	crd	16.	16.	0
day	day	n1	day	day	0
wee	wee	pns12	we	we	0
went	went	vvd	went	go	0
from	from	p-acp	from	from	0
Greene	Greene	j-jn	Green	green	0
yland	yland	n1	island	island	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
watering	watering	vvg	watering	water	0
place	place	n1	place	place	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
about	about	p-acp	about	about	0
a	a	dt	a	a	0
league	league	n1	league	league	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
