Certaine	Certaine	j	Certain	certain	0
the	the	dt	the	the	0
Westward	Westward	av	Westward	westward	0
of	of	pp-f	of	of	0
Southhampton	Southhampton	np1	Southhampton	Southampton	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
forced	forced	vvd	forced	force	0
by	by	p-acp	by	by	0
weather	weather	n1	weather	weather	0
,	,	,	,	,	0
or	or	cc	or	or	0
such	such	d	such	such	0
like	like	av-j	like	like	0
urgent	urgent	j	urgent	urgent	0
cause	cause	n1	cause	cause	0
.	.	.	.	.	1
William	William	np1	William	William	0
Huddie	Huddie	np1	Huddie	Huddie	0
.	.	.	.	.	1
John	John	np1	John	John	0
Foster	Foster	n1	Foster	foster	0
.	.	.	.	.	1
John	John	np1	John	John	0
Hooper	Hooper	np1	Hooper	Hooper	0
.	.	.	.	.	1
William	William	np1	William	William	0
Cheesman	Cheesman	np1	Cheesman	Cheesman	0
.	.	.	.	.	1
Hugh	Hugh	np1	Hugh	Hugh	0
Smith	Smith	n1	Smith	smith	0
.	.	.	.	.	1
A	A	dt	A	a	0
direction	direction	n1	direction	direction	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
Captaine	Captaine	n1	Captain	captain	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	n-jn	other	other	0
my	my	po11	my	my	0
friends	friends	n2	friends	friend	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
ship	ship	n1	ship	ship	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
especially	especially	av-j	especially	especial	0
for	for	c-acp	for	for	0
William	William	np1	William	William	0
Cheesman	Cheesman	np1	Cheesman	Cheesman	0
Marchant	Marchant	n1	Merchant	merchant	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
voyage	voyage	n1	voyage	voyage	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
river	river	n1	river	river	0
of	of	pp-f	of	of	0
Plate	Plate	n1	Plate	plate	0
.	.	.	.	.	1
[	[	[	[	[	0
*	*	*	*	*	0
your	your	po22	your	your	0
comming	comming	n-vvg	coming	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Isle	Isle	n1	Isle	isle	0
of	of	pp-f	of	of	0
Saint	Saint	n1	Saint	saint	0
Sebastian	Sebastian	np1	Sebastian	Sebastian	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
coast	coast	n1	coast	coast	0
of	of	pp-f	of	of	0
Brasill	Brasill	np1	Brasill	Brasill	0
,	,	,	,	,	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
according	according	p-acp	according	according	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
discretions	discretions	n2	discretions	discretion	0
,	,	,	,	,	0
make	make	vvb	make	make	0
sale	sale	n1	sale	sale	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
commodities	commodities	n2	commodities	commodity	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
thinke	thinke	vvi	think	think	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
thereabout	thereabout	av	thereabouts	thereabouts	0
well	well	av	well	well	0
vented	vented	vvd	vented	vent	0
,	,	,	,	,	0
and	and	cc	and	and	0
likewise	likewise	av	likewise	likewise	0
to	to	pc-acp	to	to	0
buy	buy	vvi	buy	buy	0
commodities	commodities	n2	commodities	commodity	0
without	without	p-acp	without	without	0
making	making	vvg	making	make	0
longer	longer	av-jc	longer	long	0
stay	stay	n1	stay	stay	0
there	there	a-acp	there	there	0
then	then	av	then	then	0
your	your	po22	your	your	0
victuals	victuals	n2	victuals	victual	0
be	be	vbb	be	be	0
providing	providing	vvg	providing	provide	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
rather	rather	av-c	rather	rather	0
to	to	pc-acp	to	to	0
bespeake	bespeake	vvi	bespeak	bespeak	0
commodities	commodities	n2	commodities	commodity	0
against	against	p-acp	against	against	0
your	your	po22	your	your	0
returne	returne	n1	return	return	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
river	river	n1	river	river	0
of	of	pp-f	of	of	0
Plate	Plate	n1	Plate	plate	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
of	of	pp-f	of	of	0
Amber	Amber	n1	Amber	amber	0
,	,	,	,	,	0
Sugar	Sugar	n1	Sugar	sugar	0
,	,	,	,	,	0
Greene	Greene	j-jn	Green	green	0
ginger	ginger	n1	ginger	ginger	0
,	,	,	,	,	0
Cotton	Cotton	n1	Cotton	cotton	0
wooll	wooll	n1	wool	wool	0
,	,	,	,	,	0
and	and	cc	and	and	0
some	some	d	some	some	0
quantitie	quantitie	n1	quantity	quantity	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
peppers	peppers	vvz	peppers	pepper	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
countrey	countrey	n1	country	country	0
there	there	a-acp	there	there	0
.	.	.	.	.	1
Also	Also	av	Also	also	0
for	for	p-acp	for	for	0
Parats	Parats	zz	Parats	parats	0
and	and	cc	and	and	0
Munkies	Munkies	n2	Munkies	monkey	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
beast	beast	n1	beast	beast	0
called	called	vvn	called	call	0
Serrabosa	Serrabosa	np1	Serrabosa	Serrabosa	0
.	.	.	.	.	1
Also	Also	av	Also	also	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
barrell	barrell	n1	barrel	barrel	0
up	up	a-acp	up	up	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
beefe	beefe	n1	beef	beef	0
called	called	vvd	called	call	0
Petune	Petune	n1	Petune	petune	0
,	,	,	,	,	0
two	two	crd	two	two	0
or	or	cc	or	or	0
three	three	crd	three	three	0
barrels	barrels	n2	barrels	barrel	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
lose	lose	vvi	loose	lose	0
no	no	dx	no	no	0
good	good	j	good	good	0
oportunitie	oportunitie	n1	opportunity	opportunity	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
gather	gather	vvi	gather	gather	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Indian	Indian	jp	Indian	indian	0
figges	figges	n2	figs	fig	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
graines	graines	n2	grains	grain	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
preserve	preserve	vvi	preserve	preserve	0
drie	drie	j	dry	dry	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
quantitie	quantitie	n1	quantity	quantity	0
as	as	c-acp	as	as	0
conveniently	conveniently	av-j	conveniently	convenient	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
done	done	vdn	done	do	0
:	:	:	:	:	0
and	and	cc	and	and	0
touching	touching	vvg	touching	touch	0
the	the	dt	the	the	0
making	making	n-vvg	making	make	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
traine	traine	n1	train	train	0
,	,	,	,	,	0
and	and	cc	and	and	0
preserving	preserving	vvg	preserving	preserve	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
hides	hides	n2	hides	hide	0
,	,	,	,	,	0
I	I	pns11	I	i	0
leave	leave	vvb	leave	leave	0
it	it	pn31	it	it	0
wholly	wholly	av-jn	wholly	whole	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
order	order	n1	order	order	0
and	and	cc	and	and	0
the	the	dt	the	the	0
discretion	discretion	n1	discretion	discretion	0
of	of	pp-f	of	of	0
410	410	crd	410	410	0
the	the	dt	the	the	0
chiefe	chiefe	n-jn	chief	chief	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
companie	companie	n1	company	company	0
.	.	.	.	.	1
Also	Also	av	Also	also	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
road	road	n1	road	road	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
ship	ship	n1	ship	ship	0
shall	shall	vmb	shall	shall	0
ride	ride	vvi	ride	ride	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
coast	coast	n1	coast	coast	0
of	of	pp-f	of	of	0
America	America	np1	America	America	0
,	,	,	,	,	0
triall	triall	n1	trial	trial	0
be	be	vbb	be	be	0
made	made	vvn	made	make	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
dragges	dragges	n2	drags	drag	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
pearle	pearle	n1	pearl	pearl	0
Oisters	Oisters	n2	Oysters	oyster	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
same	same	d	same	same	0
being	being	vbg	being	be	0
taken	taken	vvn	taken	take	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
opened	opened	vvn	opened	open	0
and	and	cc	and	and	0
searched	searched	vvn	searched	search	0
for	for	p-acp	for	for	0
pearle	pearle	n1	pearl	pearl	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
presence	presence	n1	presence	presence	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Captaine	Captaine	n1	Captain	captain	0
,	,	,	,	,	0
his	his	po31	his	his	0
Lieutenant	Lieutenant	n1	Lieutenant	lieutenant	0
,	,	,	,	,	0
the	the	dt	the	the	0
Master	Master	n1	Master	master	0
,	,	,	,	,	0
the	the	dt	the	the	0
Pilot	Pilot	n1	Pilot	pilot	0
,	,	,	,	,	0
and	and	cc	and	and	0
marchant	marchant	n1	merchant	merchant	0
,	,	,	,	,	0
or	or	cc	or	or	0
three	three	crd	three	three	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
whereof	whereof	c-crq	whereof	whereof	0
the	the	dt	the	the	0
Captaine	Captaine	n1	Captain	captain	0
or	or	cc	or	or	0
his	his	po31	his	his	0
Lieutenant	Lieutenant	n1	Lieutenant	lieutenant	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
one	one	pi	one	one	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
remaine	remaine	vvi	remain	remain	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
custodie	custodie	n1	custody	custody	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Captaine	Captaine	n1	Captain	captain	0
and	and	cc	and	and	0
marchant	marchant	n1	merchant	merchant	0
,	,	,	,	,	0
under	under	p-acp	under	under	0
two	two	crd	two	two	0
lockes	lockes	n2	locks	lock	0
,	,	,	,	,	0
either	either	d	either	either	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
a	a	dt	a	a	0
key	key	n1	key	key	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
locke	locke	n1	lock	lock	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
a	a	dt	a	a	0
true	true	j	true	true	0
inventorie	inventorie	n1	inventory	inventory	0
be	be	vbi	be	be	0
delivered	delivered	vvn	delivered	deliver	0
also	also	av	also	also	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Master	Master	n1	Master	master	0
and	and	cc	and	and	0
Pilot	Pilot	n1	Pilot	pilot	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
pearle	pearle	n1	pearl	pearl	0
or	or	cc	or	or	0
other	other	j-jn	other	other	0
jewels	jewels	n2	jewels	jewel	0
of	of	pp-f	of	of	0
price	price	n1	price	price	0
gotten	gotten	vvn	got	get	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
voiage	voiage	n1	voyage	voyage	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
intent	intent	n1	intent	intent	0
that	that	cst	that	that	0
no	no	dx	no	no	0
partie	partie	n1	party	party	0
be	be	vbi	be	be	0
defrauded	defrauded	vvd	defrauded	defraud	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
due	due	j-jn	due	due	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
no	no	dx	no	no	0
concealment	concealment	n1	concealment	concealment	0
be	be	vbb	be	be	0
made	made	vvn	made	make	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
such	such	d	such	such	0
thing	thing	n1	thing	thing	0
upon‘forfeiture	upon‘forfeiture	n1	upon‘forfeiture	upon‘forfeiture	0
,	,	,	,	,	0
the	the	dt	the	the	0
partie	partie	n1	party	party	0
to	to	pc-acp	to	to	0
lose	lose	vvi	loose	lose	0
his	his	po31	his	his	0
share	share	n1	share	share	0
and	and	cc	and	and	0
dutie	dutie	n1	duty	duty	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
voyage	voyage	n1	voyage	voyage	0
that	that	cst	that	that	0
shall	shall	vmb	shall	shall	0
so	so	av	so	so	0
conceale	conceale	vvi	conceal	conceal	0
and	and	cc	and	and	0
not	not	xx	not	not	0
reveale	reveale	vvi	reveal	reveal	0
it	it	pn31	it	it	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
officers	officers	n2	officers	officer	0
above	above	a-acp	above	above	0
named	named	vvn	nam	name	0
.	.	.	.	.	1
Also	Also	zz	Also	also	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
your	your	po22	your	your	0
best	best	js	best	best	0
indevour	indevour	n1	endeavour	endeavour	0
to	to	pc-acp	to	to	0
try	try	vvi	try	try	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
best	best	js	best	best	0
Ore	Ore	n1	Over	ore	0
of	of	pp-f	of	of	0
golde	golde	n1	gold	gold	0
,	,	,	,	,	0
silver	silver	n1	silver	silver	0
,	,	,	,	,	0
or	or	cc	or	or	0
other	other	j-jn	other	other	0
rich	rich	j	rich	rich	0
mettals	mettals	n2	metals	metal	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
.	.	.	.	.	1
Forget	Forget	vvb	Forget	forget	0
not	not	xx	not	not	0
also	also	av	also	also	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
the	the	dt	the	the	0
kernels	kernels	n2	kernels	kernel	0
and	and	cc	and	and	0
seeds	seeds	n2	seeds	seed	0
of	of	pp-f	of	of	0
strange	strange	j	strange	strange	0
plants	plants	n2	plants	plant	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
,	,	,	,	,	0
the	the	dt	the	the	0
Palmito	Palmito	np1	Palmito	Palmito	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
fruit	fruit	n1	fruit	fruit	0
inclosed	inclosed	vvn	enclosed	enclose	0
in	in	p-acp	in	in	0
him	him	pno31	him	he	0
.	.	.	.	.	1
Serve	Serve	vvb	Serve	serve	0
God	God	np1	God	God	0
,	,	,	,	,	0
keepe	keepe	vvb	keep	keep	0
good	good	j	good	good	0
watch	watch	n1	watch	watch	0
,	,	,	,	,	0
and	and	cc	and	and	0
stand	stand	vvb	stand	stand	0
alwayes	alwayes	av	always	always	0
upon	upon	p-acp	upon	upon	0
your	your	po22	your	your	0
garde	garde	n1	guard	guard	0
.	.	.	.	.	1
Edward	Edward	np1	Edward	Edward	0
Cotton	Cotton	np1	Cotton	Cotton	0
.	.	.	.	.	1
These	These	np1	These	Theise	0
things	things	n2	things	thing	0
being	being	vbg	being	be	0
thus	thus	av	thus	thus	0
ordered	ordered	vvn	ordered	order	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
ship	ship	n1	ship	ship	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
burden	burden	n1	burden	burden	0
of	of	pp-f	of	of	0
260	260	crd	260	260	0
tunnes	tunnes	n2	tons	ton	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
83	83	crd	83	83	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
sortes	sortes	n2	sorts	sort	0
furnished	furnished	vvn	furnished	furnish	0
,	,	,	,	,	0
and	and	cc	and	and	0
fully	fully	av-j	fully	full	0
appointed	appointed	vvn	appointed	appoint	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
voyage	voyage	n1	voyage	voyage	0
,	,	,	,	,	0
began	began	vvd	began	begin	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
saile	saile	n1	sail	sail	0
from	from	p-acp	from	from	0
Hurst	Hurst	np1	Hurst	Hurst	0
Castle	Castle	n1	Castle	castle	0
upon	upon	p-acp	upon	upon	0
Friday	Friday	np1	Friday	Friday	0
the	the	dt	the	the	0
20	20	crd	20	20	0
of	of	pp-f	of	of	0
May	May	n1	May	may	0
,	,	,	,	,	0
Anno	Anno	fw-la	Anno	anno	0
1583	1583	crd	1583	1583	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
17	17	crd	17	17	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
July	July	np1	July	July	0
ensuing	ensuing	vvg	ensuing	ensue	0
fell	fell	vvd	fell	fall	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
coast	coast	n1	coast	coast	0
of	of	pp-f	of	of	0
Guinie	Guinie	zz	Guinie	guinie	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
in	in	p-acp	in	in	0
fresh	fresh	j	fresh	fresh	0
water	water	n1	water	water	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
,	,	,	,	,	0
through	through	p-acp	through	through	0
meere	meere	j	mere	mere	0
dissolute	dissolute	j	dissolute	dissolute	0
negligence	negligence	n1	negligence	negligence	0
,	,	,	,	,	0
she	she	pns31	she	she	0
perished	perished	vvd	perished	perish	0
upon	upon	p-acp	upon	upon	0
a	a	dt	a	a	0
sand	sand	n1	sand	sand	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
men	men	n2	men	man	0
in	in	p-acp	in	in	0
her	her	pno31	her	she	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
appeareth	appeareth	vvz	appears	appear	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
confession	confession	n1	confession	confession	0
of	of	pp-f	of	of	0
one	one	pi	one	one	0
that	that	cst	that	that	0
escaped	escaped	vvd	escaped	escape	0
,	,	,	,	,	0
the	the	dt	the	the	0
substance	substance	n1	substance	substance	0
and	and	cc	and	and	0
tenor	tenor	n1	tenor	tenor	0
whereof	whereof	c-crq	whereof	whereof	0
is	is	vbz	is	be	0
this	this	d	this	this	0
.	.	.	.	.	1
[	[	[	[	[	0
The	The	dt	The	the	0
confession	confession	n1	confession	confession	0
411	411	crd	411	411	0
[	[	[	[	[	0
II.	II.	crd	II	ii	0
ii	ii	crd	ii	two	0
.	.	.	.	.	1
112.	112.	crd	112.	112.	0
]	]	]	]	]	1
The	The	dt	The	the	0
confession	confession	n1	confession	confession	0
of	of	pp-f	of	of	0
William	William	np1	William	William	0
Bends	Bends	vvz	Bends	bend	0
Masters	Masters	ng1	Master's	master	0
Mate	Mate	n1	Mate	mate	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Edward	Edward	np1	Edward	Edward	0
Cotton	Cotton	n1	Cotton	cotton	0
,	,	,	,	,	0
the	the	dt	the	the	0
21	21	crd	21	21	0
of	of	pp-f	of	of	0
October	October	np1	October	October	0
,	,	,	,	,	0
Ann.	Ann.	np1	Ann.	Ann.	1
1584.	1584.	crd	1584.	1584.	1
Rio	Rio	np1	Rio	Rio	0
grande	grande	fw-fr	grande	grande	0
.	.	.	.	.	1
One	One	crd	One	one	0
Coxe	Coxe	np1	Coxe	Coxe	0
an	an	dt	and	a	0
old	old	j	old	old	0
English	English	jp	English	english	0
man	man	n1	man	man	0
buried	buried	vvn	buried	bury	0
alive	alive	j	alive	alive	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Moores	Moores	n2	Moors	moor	0
of	of	pp-f	of	of	0
Rio	Rio	np1	Rio	Rio	0
grande	grande	fw-fr	grande	grande	0
in	in	p-acp	in	in	0
Guinea	Guinea	np1	Guinea	Guinea	0
.	.	.	.	.	1
HE	HE	pns31	HE	he	0
sayth	sayth	vvz	say	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
17	17	crd	17	17	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
July	July	np1	July	July	0
,	,	,	,	,	0
Anno	Anno	fw-la	Anno	anno	0
1583.	1583.	crd	1583.	1583.	0
having	having	vhg	having	have	0
some	some	d	some	some	0
lacke	lacke	n1	lack	lack	0
of	of	pp-f	of	of	0
fresh	fresh	j	fresh	fresh	0
water	water	n1	water	water	0
,	,	,	,	,	0
they	they	pns32	they	they	0
put	put	vvd	put	put	0
roome	roome	n1	room	room	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
coast	coast	n1	coast	coast	0
of	of	pp-f	of	of	0
Guinie	Guinie	zz	Guinie	guinie	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
set	set	vvn	set	set	0
upon	upon	p-acp	upon	upon	0
a	a	dt	a	a	0
sand	sand	n1	sand	sand	0
about	about	p-acp	about	about	0
8	8	crd	8	8	0
leagues	leagues	n2	leagues	league	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
shore	shore	n1	shore	shore	0
,	,	,	,	,	0
and	and	cc	and	and	0
this	this	d	this	this	0
Examinate	Examinate	vvb	Examinate	examinate	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
29	29	crd	29	29	0
more	more	dc	more	more	0
,	,	,	,	,	0
got	got	vvn	god	get	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
pinnesse	pinnesse	n1	pinnace	pinnace	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
arrived	arrived	vvd	arrived	arrive	0
in	in	p-acp	in	in	0
an	an	dt	and	a	0
Island	Island	n1	Island	island	0
,	,	,	,	,	0
being	being	vbg	being	be	0
desolate	desolate	j	desolate	desolate	0
of	of	pp-f	of	of	0
people	people	n1	people	people	0
,	,	,	,	,	0
and	and	cc	and	and	0
five	five	crd	five	five	0
miles	miles	n2	miles	mile	0
in	in	p-acp	in	in	0
compasse	compasse	n1	compass	compass	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
they	they	pns32	they	they	0
rested	rested	vvd	rested	rest	0
18	18	crd	18	18	0
dayes	dayes	n2	days	day	0
through	through	p-acp	through	through	0
force	force	n1	force	force	0
of	of	pp-f	of	of	0
weather	weather	n1	weather	weather	0
,	,	,	,	,	0
having	having	vhg	having	have	0
nought	nought	pix	nought	nought	0
to	to	pc-acp	to	to	0
eate	eate	vvi	eat	eat	0
but	but	p-acp	but	but	0
grasse	grasse	n1	grass	grass	0
.	.	.	.	.	1
The	The	dt	The	the	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
company	company	n1	company	company	0
the	the	dt	the	the	0
ship	ship	n1	ship	ship	0
being	being	vbg	being	be	0
splitted	splitted	vvn	split	split	0
in	in	p-acp	in	in	0
two	two	crd	two	two	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
quarters	quarters	n2	quarters	quarter	0
,	,	,	,	,	0
got	got	vvd	god	get	0
them	them	pno32	them	they	0
into	into	p-acp	into	into	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
the	the	pno32	thee	they	0
after	after	p-acp	after	after	0
quarters	quarters	n2	quarters	quarter	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
helpe	helpe	n1	help	help	0
of	of	pp-f	of	of	0
raftes	raftes	n2	rafts	raft	0
came	came	vvd	came	come	0
also	also	av	also	also	0
a	a	dt	a	a	0
shore	shore	n1	shore	shore	0
into	into	p-acp	into	into	0
another	another	j-jn	another	another	0
Island	Island	n1	Island	island	0
neere	neere	av-j	near	near	0
to	to	p-acp	to	to	0
Rio	Rio	np1	Rio	Rio	0
grande	grande	fw-fr	grande	grande	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
they	they	pns32	they	they	0
all	all	d	all	all	0
died	died	vvd	died	die	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
supposeth	supposeth	vvz	supposeth	suppose	0
.	.	.	.	.	1
The	The	dt	The	the	0
other	other	j-jn	other	other	0
30	30	crd	30	30	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
pinnesse	pinnesse	n1	pinnace	pinnace	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
18	18	crd	18	18	0
dayes	dayes	n2	days	day	0
,	,	,	,	,	0
departed	departed	vvd	departed	depart	0
that	that	d	that	that	0
Island	Island	n1	Island	island	0
,	,	,	,	,	0
and	and	cc	and	and	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
Saint	Saint	n1	Saint	saint	0
Domingo	Domingo	np1	Domingo	Domingo	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
comming	comming	vvg	coming	come	0
on	on	p-acp	on	on	0
shore	shore	n1	shore	shore	0
,	,	,	,	,	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
taken	taken	vvn	taken	take	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Moores	Moores	n2	Moors	moor	0
,	,	,	,	,	0
&	&	cc	&	and	0
stripped	stripped	vvd	stripped	strip	0
naked	naked	j	naked	naked	0
.	.	.	.	.	1
And	And	cc	And	and	0
they	they	pns32	they	they	0
buried	buried	vvd	buried	bury	0
one	one	pi	one	one	0
Coxe	Coxe	np1	Coxe	Coxe	0
an	an	dt	and	a	0
olde	olde	j	old	old	0
man	man	n1	man	man	0
alive	alive	j	alive	alive	0
,	,	,	,	,	0
notwithstanding	notwithstanding	c-acp	notwithstanding	notwithstanding	0
his	his	po31	his	his	0
pitifull	pitifull	j	pitiful	pitiful	0
lamentation	lamentation	n1	lamentation	lamentation	0
and	and	cc	and	and	0
skrikings	skrikings	n2-vvg	skrikings	skriking	0
:	:	:	:	:	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
having	having	vhg	having	have	0
Rice	Rice	n1	Rice	rice	0
and	and	cc	and	and	0
water	water	n1	water	water	0
allowed	allowed	vvn	allowed	allow	0
them	them	pno32	them	they	0
,	,	,	,	,	0
lived	lived	vvd	lived	live	0
there	there	a-acp	there	there	0
a	a	dt	a	a	0
certaine	certaine	j	certain	certain	0
time	time	n1	time	time	0
.	.	.	.	.	1
This	This	d	This	this	0
Examinate	Examinate	j	Examinate	examinate	0
was	was	vbds	was	be	0
at	at	p-acp	at	at	0
last	last	ord	last	last	0
sold	sold	vvn	sold	sell	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
Portugall	Portugall	np1	Portugall	Portugal	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
whom	whom	ro-crq	whom	who	0
he	he	pns31	he	he	0
dwelt	dwelt	vvd	dwelled	dwell	0
the	the	dt	the	the	0
space	space	n1	space	space	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
quarter	quarter	n1	quarter	quarter	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
yere	yere	n1	year	year	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
end	end	n1	end	end	0
,	,	,	,	,	0
a	a	dt	a	a	0
Portugall	Portugall	np1	Portugall	Portugal	0
Caravel	Caravel	n1	Caravel	caravel	0
