12	12	crd	12	12	0
pace	pace	n1	pace	pace	0
.	.	.	.	.	1
Their	Their	po32	Their	their	0
sheepe	sheepe	n1	sheep	sheep	0
are	are	vbr	are	be	0
but	but	p-acp	but	but	0
smal	smal	j	small	small	0
&	&	cc	&	and	0
beare	beare	vvi	bear	bear	0
course	course	n1	course	course	0
&	&	cc	&	and	0
harsh	harsh	j	harsh	harsh	0
wool	wool	n1	wool	wool	0
.	.	.	.	.	1
Of	Of	pp-f	Of	of	0
foule	foule	n1	foul	fowl	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
divers	divers	j	diverse	diverse	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
principal	principal	j-jn	principal	principal	0
kinds	kinds	n2	kinds	kind	0
:	:	:	:	:	0
First	First	ord	First	first	0
,	,	,	,	,	0
great	great	j	great	great	0
store	store	n1	store	store	0
of	of	pp-f	of	of	0
hawks	hawks	n2	hawks	hawk	0
,	,	,	,	,	0
the	the	dt	the	the	0
eagle	eagle	n1	eagle	eagle	0
,	,	,	,	,	0
the	the	dt	the	the	0
gerfaulcon	gerfaulcon	n1	gerfalcon	gerfalcon	0
,	,	,	,	,	0
the	the	dt	the	the	0
slightfaulcon	slightfaulcon	n1	slightfaulcon	slightfaulcon	0
,	,	,	,	,	0
the	the	dt	the	the	0
goshawk	goshawk	n1	goshawk	goshawk	0
,	,	,	,	,	0
the	the	dt	the	the	0
tassel	tassel	n1	tassel	tassel	0
,	,	,	,	,	0
the	the	dt	the	the	0
sparhawk	sparhawk	n1	sparhawk	sparhawk	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
But	But	p-acp	But	but	0
the	the	dt	the	the	0
principal	principal	j-jn	principal	principal	0
hawke	hawke	n1	hawk	hawk	0
y*	y*	n1	y*	y*	0
breedeth	breedeth	vvz	breeds	breed	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
country	country	n1	country	country	0
,	,	,	,	,	0
is	is	vbz	is	be	0
counted	counted	vvn	counted	count	0
ye	ye	pn22	you	you	0
gerfaulcon	gerfaulcon	n1	gerfalcon	gerfalcon	0
.	.	.	.	.	1
Of	Of	pp-f	Of	of	0
other	other	j-jn	other	other	0
foules	foules	n2	fowls	fowl	0
their	their	po32	their	their	0
principal	principal	j-jn	principal	principal	0
kinds	kinds	n2	kinds	kind	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
swan	swan	n1	swan	swan	0
tame	tame	j	tame	tame	0
&	&	cc	&	and	0
wilde	wilde	j	wild	wild	0
,	,	,	,	,	0
(	(	(	(	(	0
whereof	whereof	c-crq	whereof	whereof	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
great	great	j	great	great	0
store	store	n1	store	store	0
)	)	)	)	)	0
the	the	dt	the	the	0
III	III	crd	III	three	0
369	369	crd	369	369	0
2	2	crd	2	2	0
A	A	dt	A	a	0
storke	storke	n1	stork	stork	0
,	,	,	,	,	0
the	the	dt	the	the	0
crane	crane	n1	crane	crane	0
,	,	,	,	,	0
the	the	dt	the	the	0
tedder	tedder	n1	tedder	tedder	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
colour	colour	n1	colour	colour	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
feasant	feasant	n1	pheasant	pheasant	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
far	far	av-j	far	far	0
bigger	bigger	jc	bigger	big	0
&	&	cc	&	and	0
liveth	liveth	vvz	lives	live	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
firre	firre	n1	fir	fir	0
woods	woods	n2	woods	wood	0
.	.	.	.	.	1
Of	Of	pp-f	Of	of	0
feasant	feasant	n1	pheasant	pheasant	0
and	and	cc	and	and	0
partridge	partridge	n1	partridge	partridge	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
very	very	av	very	very	0
great	great	j	great	great	0
plentie	plentie	n1	plenty	plenty	0
.	.	.	.	.	1
An	An	dt	And	a	0
owle	owle	n1	owl	owl	0
there	there	a-acp	there	there	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
very	very	j	very	very	0
great	great	j	great	great	0
bignesse	bignesse	n1	bigness	bigness	0
,	,	,	,	,	0
more	more	av-dc	more	more	0
ugly	ugly	j	ugly	ugly	0
to	to	pc-acp	to	to	0
behold	behold	vvi	behold	behold	0
then	then	cs	then	than	0
ye	ye	pn22	you	you	0
owles	owles	n2	owls	owl	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
country	country	n1	country	country	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
broad	broad	j	broad	broad	0
face	face	n1	face	face	0
,	,	,	,	,	0
&	&	cc	&	and	0
eares	eares	n2	ears	ear	0
much	much	av-d	much	much	0
like	like	av-j	like	like	0
unto	unto	p-acp	unto	unto	0
a	a	dt	a	a	0
man	man	n1	man	man	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
fresh	fresh	j	fresh	fresh	0
water	water	n1	water	water	0
fish	fish	n1	fish	fish	0
,	,	,	,	,	0
besides	besides	p-acp	beside	beside	0
the	the	dt	the	the	0
common	common	j	common	common	0
sorts	sorts	n2	sorts	sort	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
carpe	carpe	n1	carp	carp	0
,	,	,	,	,	0
pikes	pikes	n2	pikes	pike	0
,	,	,	,	,	0
pearch	pearch	n1	perch	perch	0
,	,	,	,	,	0
tench	tench	n1	tench	tench	0
,	,	,	,	,	0
roach	roach	n1	roach	roach	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
)	)	)	)	)	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
divers	divers	j	diverse	diverse	0
kinds	kinds	n2	kinds	kind	0
very	very	av	very	very	0
good	good	j	good	good	0
and	and	cc	and	and	0
delicate	delicate	j	delicate	delicate	0
:	:	:	:	:	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Bellouga	Bellouga	np1	Bellouga	Bellouga	0
or	or	cc	or	or	0
Bellougina	Bellougina	np1	Bellougina	Bellougina	0
of	of	pp-f	of	of	0
4.	4.	crd	4.	4.	0
or	or	cc	or	or	0
5.	5.	crd	5.	5.	0
elnes	elnes	n2	elnes	elne	0
long	long	av-j	long	long	0
,	,	,	,	,	0
the	the	dt	the	the	0
Ositrina	Ositrina	np1	Ositrina	Ositrina	0
or	or	cc	or	or	0
Sturgion	Sturgion	n1	Sturgeon	sturgeon	0
,	,	,	,	,	0
the	the	dt	the	the	0
Severiga	Severiga	np1	Severiga	Severiga	0
and	and	cc	and	and	0
Sterledy	Sterledy	np1	Sterledy	Sterledy	0
somewhat	somewhat	av	somewhat	somewhat	0
in	in	p-acp	in	in	0
fashion	fashion	n1	fashion	fashion	0
and	and	cc	and	and	0
taste	taste	vvi	taste	taste	0
like	like	av-j	like	like	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Sturgion	Sturgion	n1	Sturgeon	sturgeon	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
not	not	xx	not	not	0
so	so	av	so	so	0
thicke	thicke	j	thick	thick	0
nor	nor	ccx	nor	nor	0
long	long	j	long	long	0
.	.	.	.	.	1
These	These	np1	These	Theise	0
4.	4.	crd	4.	4.	0
kinds	kinds	n2	kinds	kind	0
of	of	pp-f	of	of	0
fish	fish	n1	fish	fish	0
breed	breed	vvi	breed	breed	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Volgha	Volgha	np1	Volgha	Volgha	0
,	,	,	,	,	0
and	and	cc	and	and	0
are	are	vbr	are	be	0
catched	catched	vvn	catched	catch	0
in	in	p-acp	in	in	0
great	great	j	great	great	0
plenty	plenty	n1	plenty	plenty	0
,	,	,	,	,	0
and	and	cc	and	and	0
served	served	vvd	served	serve	0
thence	thence	av	thence	thence	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Realme	Realme	n1	Realm	realm	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
great	great	j	great	great	0
food	food	n1	food	food	0
.	.	.	.	.	1
Of	Of	pp-f	Of	of	0
the	the	dt	the	the	0
Roes	Roes	n2	Roes	roe	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
foure	foure	crd	foure	four	0
kinds	kinds	n2	kinds	kind	0
they	they	pns32	they	they	0
make	make	vvb	make	make	0
very	very	av	very	very	0
great	great	j	great	great	0
store	store	n1	store	store	0
of	of	pp-f	of	of	0
Icary	Icary	np1	Icary	Icary	0
or	or	cc	or	or	0
Caveary	Caveary	j	Caveary	caveary	0
as	as	c-acp	as	as	0
was	was	vbds	was	be	0
said	said	vvn	said	say	0
before	before	a-acp	before	before	0
.	.	.	.	.	1
They	They	pns32	They	they	0
have	have	vhb	have	have	0
besides	besides	p-acp	beside	beside	0
these	these	d	these	these	0
that	that	cst	that	that	0
breed	breed	vvb	breed	breed	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Volgha	Volgha	np1	Volgha	Volgha	0
a	a	dt	a	a	0
fish	fish	n1	fish	fish	0
called	called	vvd	called	call	0
the	the	dt	the	the	0
Riba	Riba	np1	Riba	Riba	0
bela	bela	uh	bela	bela	0
,	,	,	,	,	0
or	or	cc	or	or	0
white	white	j-jn	white	white	0
salmon	salmon	n1	salmon	salmon	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
accompt	accompt	vvi	account	account	0
more	more	av-dc	more	more	0
delicate	delicate	j	delicate	delicate	0
then	then	cs	then	than	0
they	they	pns32	they	they	0
do	do	vdb	do	do	0
the	the	dt	the	the	0
red	red	j-jn	read	red	0
salmon	salmon	n1	salmon	salmon	0
,	,	,	,	,	0
whereof	whereof	c-crq	whereof	whereof	0
also	also	av	also	also	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
exceeding	exceeding	vvg	exceeding	exceed	0
great	great	j	great	great	0
plentie	plentie	n1	plenty	plenty	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Rivers	Rivers	n2	Rivers	river	0
Northward	Northward	av-j	Northward	northward	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
Duyna	Duyna	np1	Duyna	Duyna	0
,	,	,	,	,	0
the	the	dt	the	the	0
river	river	n1	river	river	0
of	of	pp-f	of	of	0
Cola	Cola	np1	Cola	Cola	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
Ozera	Ozera	np1	Ozera	Ozera	0
or	or	cc	or	or	0
lake	lake	n1	lake	lake	0
neere	neere	av-j	near	near	0
a	a	dt	a	a	0
towne	towne	n1	town	town	0
called	called	vvd	called	call	0
Perislave	Perislave	n1	Perislave	perislave	0
,	,	,	,	,	0
not	not	xx	not	not	0
far	far	av-j	far	far	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Mosco	Mosco	np1	Mosco	Moscow	0
,	,	,	,	,	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
a	a	dt	a	a	0
smal	smal	j	small	small	0
fish	fish	n1	fish	fish	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
cal	cal	vvb	call	call	0
the	the	dt	the	the	0
fresh	fresh	j	fresh	fresh	0
herring	herring	n1	herring	herring	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
fashion	fashion	n1	fashion	fashion	0
,	,	,	,	,	0
and	and	cc	and	and	0
somewhat	somewhat	av	somewhat	somewhat	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
taste	taste	n1	taste	taste	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
sea-herring	sea-herring	n1	sea-herring	sea-herring	0
.	.	.	.	.	1
Their	Their	po32	Their	their	0
chiefe	chiefe	j-jn	chief	chief	0
townes	townes	n2	towns	town	0
for	for	p-acp	for	for	0
fish	fish	n2	fish	fish	0
are	are	vbr	are	be	0
,	,	,	,	,	0
Yaruslave	Yaruslave	n1	Yaruslave	yaruslave	0
,	,	,	,	,	0
Bealozera	Bealozera	np1	Bealozera	Bealozera	0
,	,	,	,	,	0
Novogrod	Novogrod	np1	Novogrod	Novogrod	0
,	,	,	,	,	0
Astracan	Astracan	jp	Astracan	astracan	0
,	,	,	,	,	0
and	and	cc	and	and	0
Cazan	Cazan	np1	Cazan	Cazan	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
all	all	d	all	all	0
yeeld	yeeld	vvb	yield	yield	0
a	a	dt	a	a	0
large	large	j	large	large	0
custome	custome	n1	custom	custom	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Emperour	Emperour	n1	Emperor	emperor	0
every	every	d	every	every	0
yeere	yeere	n1	year	year	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
trades	trades	n2	trades	trade	0
of	of	pp-f	of	of	0
fishing	fishing	vvg	fishing	fish	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
practise	practise	vvb	practise	practise	0
in	in	p-acp	in	in	0
Sommer	Sommer	n1	Summer	summer	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
sende	sende	vvb	send	send	0
it	it	pn31	it	it	0
frozen	frozen	vvn	frozen	freeze	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Winter	Winter	n1	Winter	winter	0
time	time	n1	time	time	0
into	into	p-acp	into	into	0
all	all	d	all	all	0
parts	parts	n2	parts	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Realme	Realme	n1	Realm	realm	0
.	.	.	.	.	1
The	The	dt	The	the	0
chiefe	chiefe	j-jn	chief	chief	0
Cities	Cities	n2	Cities	city	0
of	of	pp-f	of	of	0
Russia	Russia	np1	Russia	Russia	0
.	.	.	.	.	1
THe	THe	dt	THe	the	0
chiefe	chiefe	j-jn	chief	chief	0
cities	cities	n2	cities	city	0
of	of	pp-f	of	of	0
Russia	Russia	np1	Russia	Russia	0
are	are	vbr	are	be	0
Mosco	Mosco	np1	Mosco	Moscow	0
,	,	,	,	,	0
Novogrod	Novogrod	np1	Novogrod	Novogrod	0
,	,	,	,	,	0
Rostove	Rostove	n1	Rostove	rostove	0
,	,	,	,	,	0
Volodomer	Volodomer	np1	Volodomer	Volodomer	0
,	,	,	,	,	0
Plesko	Plesko	np1	Plesko	Plesko	0
,	,	,	,	,	0
Smolensko	Smolensko	fw-mi	Smolensko	smolensko	0
,	,	,	,	,	0
Jaruslave	Jaruslave	n1	Jaruslave	jaruslave	0
,	,	,	,	,	0
Perislave	Perislave	n1	Perislave	perislave	0
,	,	,	,	,	0
Nisnovogrod	Nisnovogrod	np1	Nisnovogrod	Nisnovogrod	0
,	,	,	,	,	0
Vologda	Vologda	np1	Vologda	Vologda	0
,	,	,	,	,	0
Ustiug	Ustiug	vvg	Ustiug	ustiug	0
,	,	,	,	,	0
Colmogro	Colmogro	np1	Colmogro	Colmogro	0
,	,	,	,	,	0
Cazan	Cazan	np1	Cazan	Cazan	0
,	,	,	,	,	0
Astracan	Astracan	jp	Astracan	astracan	0
,	,	,	,	,	0
Cargapolia	Cargapolia	fw-la	Cargapolia	cargapolia	0
,	,	,	,	,	0
Columna	Columna	np1	Columna	Columna	0
.	.	.	.	.	1
The	The	dt	The	the	0
city	city	n1	city	city	0
of	of	pp-f	of	of	0
Mosco	Mosco	np1	Mosco	Moscow	0
.	.	.	.	.	1
Mosco	Mosco	np1	Mosco	Moscow	0
is	is	vbz	is	be	0
supposed	supposed	vvn	supposed	suppose	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
antiquitie	antiquitie	n1	antiquity	antiquity	0
,	,	,	,	,	0
though	though	cs	though	though	0
370	370	crd	370	370	0
the	the	dt	the	the	0
first	first	ord	first	first	0
founder	founder	n1	founder	founder	0
be	be	vbi	be	be	0
unknowen	unknowen	j	unknown	unknown	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Russe	Russe	n1	Russe	ruff	0
.	.	.	.	.	1
It	It	pn31	It	it	0
seemeth	seemeth	vvz	seems	seem	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
taken	taken	vvn	taken	take	0
the	the	dt	the	the	0
name	name	n1	name	name	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
river	river	n1	river	river	0
that	that	cst	that	that	0
runneth	runneth	vvz	runneth	run	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
one	one	crd	one	one	0
side	side	n1	side	side	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
towne	towne	n1	town	town	0
.	.	.	.	.	1
Berosus	Berosus	np1	Berosus	Berosus	0
the	the	dt	the	the	0
Chaldean	Chaldean	jp	Chaldean	chaldean	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
5.	5.	crd	5.	5.	0
booke	booke	n1	book	book	0
telleth	telleth	vvz	telleth	tell	0
that	that	cst	that	that	0
Nimrod	Nimrod	np1	Nimrod	Nimrod	0
(	(	(	(	(	0
whom	whom	r-crq	whom	who	0
other	other	j-jn	other	other	0
prophane	prophane	j	profane	profane	0
stories	stories	n2	stories	story	0
cal	cal	vvb	call	call	0
Saturne	Saturne	np1	Saturne	Saturn	0
)	)	)	)	)	0
sent	sent	vvd	sent	send	0
Assyrius	Assyrius	np1	Assyrius	Assyrius	0
,	,	,	,	,	0
Medus	Medus	np1	Medus	Medus	0
,	,	,	,	,	0
Moscus	Moscus	np1	Moscus	Moscus	0
,	,	,	,	,	0
8c	8c	j	8c	8c	0
Magog	Magog	np1	Magog	Magog	0
into	into	p-acp	into	into	0
Asia	Asia	np1	Asia	Asia	0
to	to	pc-acp	to	to	0
plant	plant	vvi	plant	plant	0
colonies	colonies	n2	colonies	colony	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
Moscus	Moscus	np1	Moscus	Moscus	0
planted	planted	vvd	planted	plant	0
both	both	av-d	both	both	0
in	in	p-acp	in	in	0
Asia	Asia	np1	Asia	Asia	0
and	and	cc	and	and	0
Europe	Europe	np1	Europe	Europe	0
.	.	.	.	.	1
Which	Which	r-crq	Which	which	0
may	may	vmb	may	may	0
make	make	vvi	make	make	0
some	some	d	some	some	0
probabilitie	probabilitie	n1	probability	probability	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
citie	citie	n1	city	city	0
,	,	,	,	,	0
or	or	cc	or	or	0
rather	rather	av-c	rather	rather	0
the	the	dt	the	the	0
river	river	n1	river	river	0
whereon	whereon	c-crq	whereon	whereon	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
built	built	vvn	built	build	0
,	,	,	,	,	0
tooke	tooke	vvd	took	take	0
the	the	dt	the	the	0
denomination	denomination	n1	denomination	denomination	0
from	from	p-acp	from	from	0
this	this	d	this	this	0
Moscus	Moscus	np1	Moscus	Moscus	0
:	:	:	:	:	0
the	the	dt	the	the	0
rather	rather	av-c	rather	rather	0
because	because	c-acp	because	because	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
climate	climate	n1	climate	climate	0
or	or	cc	or	or	0
situation	situation	n1	situation	situation	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
very	very	av	very	very	0
farthest	farthest	js	farthest	far	0
part	part	n1	part	part	0
8c	8c	j	8c	8c	0
list	list	n1	list	list	0
of	of	pp-f	of	of	0
Europe	Europe	np1	Europe	Europe	0
,	,	,	,	,	0
bordering	bordering	vvg	bordering	border	0
upon	upon	p-acp	upon	upon	0
Asia	Asia	np1	Asia	Asia	0
.	.	.	.	.	1
The	The	dt	The	the	0
Citie	Citie	n1	City	city	0
was	was	vbds	was	be	0
much	much	av-d	much	much	0
enlarged	enlarged	vvn	enlarged	enlarge	0
by	by	p-acp	by	by	0
one	one	crd	one	one	0
Ivan	Ivan	np1	Ivan	Ivan	0
or	or	cc	or	or	0
John	John	np1	John	John	0
,	,	,	,	,	0
sonne	sonne	n1	son	son	0
to	to	p-acp	to	to	0
Daniel	Daniel	np1	Daniel	Daniel	0
,	,	,	,	,	0
that	that	cst	that	that	0
first	first	ord	first	first	0
changed	changed	vvd	changed	change	0
his	his	po31	his	his	0
title	title	n1	title	title	0
of	of	pp-f	of	of	0
duke	duke	n1	duke	duke	0
into	into	p-acp	into	into	0
King	King	n1	King	king	0
:	:	:	:	:	0
though	though	cs	though	though	0
that	that	d	that	that	0
honor	honor	n1	honour	honour	0
continued	continued	vvd	continued	continue	0
not	not	xx	not	not	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
posterity	posterity	n1	posterity	posterity	0
:	:	:	:	:	0
the	the	dt	the	the	0
rather	rather	av-c	rather	rather	0
because	because	c-acp	because	because	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
invested	invested	vvn	invested	invest	0
into	into	p-acp	into	into	0
it	it	pn31	it	it	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Popes	Popes	ng1	Popes	pope	0
Legate	Legate	n1	Legate	legate	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
at	at	p-acp	at	at	0
that	that	d	that	that	0
time	time	n1	time	time	0
was	was	vbds	was	be	0
Innocentius	Innocentius	np1	Innocentius	Innocentius	0
the	the	dt	the	the	0
4.	4.	crd	4.	4.	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
yeere	yeere	n1	year	year	0
1246.	1246.	crd	1246.	1246.	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
very	very	av	very	very	0
much	much	av-d	much	much	0
misliked	misliked	vvn	misliked	mislike	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Russe	Russe	n1	Russe	ruff	0
people	people	n1	people	people	0
,	,	,	,	,	0
being	being	vbg	being	be	0
then	then	av	then	then	0
a	a	dt	a	a	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Easterne	Easterne	j	Eastern	eastern	0
or	or	cc	or	or	0
Greeke	Greeke	jp	Greek	greek	0
Church	Church	n1	Church	church	0
.	.	.	.	.	1
Since	Since	p-acp	Since	since	0
that	that	d	that	that	0
time	time	n1	time	time	0
the	the	dt	the	the	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
city	city	n1	city	city	0
hath	hath	vhz	hath	have	0
growen	growen	vvn	grown	grow	0
more	more	av-dc	more	more	0
famous	famous	j	famous	famous	0
,	,	,	,	,	0
8c	8c	av	8c	8c	0
better	better	av-jc	better	better	0
knowen	knowen	vvn	known	know	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
world	world	n1	world	world	0
:	:	:	:	:	0
insomuch	insomuch	av	insomuch	insomuch	0
that	that	cst	that	that	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
the	the	dt	the	the	0
province	province	n1	province	province	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Countrey	Countrey	n1	Country	country	0
of	of	pp-f	of	of	0
Russia	Russia	np1	Russia	Russia	0
is	is	vbz	is	be	0
termed	termed	vvn	termed	term	0
by	by	p-acp	by	by	0
some	some	d	some	some	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
Moscovia	Moscovia	np1	Moscovia	Moscovia	0
the	the	dt	the	the	0
Metropolite	Metropolite	np1	Metropolite	Metropolite	0
city	city	n1	city	city	0
.	.	.	.	.	1
The	The	dt	The	the	0
forme	forme	n1	form	form	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
City	City	n1	City	city	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
maner	maner	n1	manner	manner	0
round	round	av-j	round	round	0
with	with	p-acp	with	with	0
3.	3.	crd	3.	3.	0
strong	strong	j	strong	strong	0
wals	wals	n2	walls	wall	0
,	,	,	,	,	0
circuling	circuling	vvg	circling	circle	0
the	the	dt	the	the	0
one	one	crd	one	one	0
within	within	p-acp	within	within	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
8c	8c	j	8c	8c	0
streets	streets	n2	streets	street	0
lying	lying	vvg	lying	lie	0
betwene	betwene	p-acp	between	between	0
,	,	,	,	,	0
whereof	whereof	c-crq	whereof	whereof	0
the	the	dt	the	the	0
inmost	inmost	j	inmost	inmost	0
wall	wall	n1	wall	wall	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
buildings	buildings	n2	buildings	building	0
closed	closed	vvn	closed	close	0
within	within	p-acp	within	within	0
it	it	pn31	it	it	0
(	(	(	(	(	0
lying	lying	vvg	lying	lie	0
safest	safest	js	safest	safe	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
heart	heart	n1	heart	heart	0
within	within	p-acp	within	within	0
the	the	dt	the	the	0
body	body	n1	body	body	0
,	,	,	,	,	0
fenced	fenced	vvn	fenced	fence	0
and	and	cc	and	and	0
watred	watred	vvd	watered	water	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
river	river	n1	river	river	0
Moscua	Moscua	np1	Moscua	Moscua	0
,	,	,	,	,	0
that	that	cst	that	that	0
runneth	runneth	vvz	runneth	run	0
close	close	av-j	close	close	0
by	by	p-acp	by	by	0
it	it	pn31	it	it	0
)	)	)	)	)	0
is	is	vbz	is	be	0
all	all	d	all	all	0
accompted	accompted	vvn	accounted	account	0
the	the	dt	the	the	0
Emperors	Emperors	ng1	Emperor's	emperor	0
castle	castle	n1	castle	castle	0
.	.	.	.	.	1
The	The	dt	The	the	0
number	number	n1	number	number	0
of	of	pp-f	of	of	0
houses	houses	n2	houses	house	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
heard	heard	vvn	herd	hear	0
)	)	)	)	)	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Citie	Citie	n1	City	city	0
(	(	(	(	(	0
being	being	vbg	being	be	0
reckoned	reckoned	vvn	reckoned	reckon	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Emperor	Emperor	n1	Emperor	emperor	0
a	a	dt	a	a	0
litle	litle	j	little	little	0
before	before	c-acp	before	before	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
fired	fired	vvn	fired	fire	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Crim	Crim	np1	Crim	Crim	0
)	)	)	)	)	0
was	was	vbds	was	be	0
41500.	41500.	crd	41500.	41500.	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
.	.	.	.	.	1
Since	Since	p-acp	Since	since	0
the	the	dt	the	the	0
Tartar	Tartar	n1	Tartar	tartar	0
besieged	besieged	vvn	besieged	besiege	0
and	and	cc	and	and	0
fired	fired	vvn	fired	fire	0
the	the	dt	the	the	0
towne	towne	n1	town	town	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
yere	yere	n1	year	year	0
1571.	1571.	crd	1571.	1571.	0
)	)	)	)	)	0
there	there	a-acp	there	there	0
lieth	lieth	vvz	lies	lie	0
waste	waste	n1	waste	waste	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
a	a	dt	a	a	0
great	great	j	great	great	0
breadth	breadth	n1	breadth	breadth	0
of	of	pp-f	of	of	0
ground	ground	n1	ground	ground	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
before	before	a-acp	before	before	0
was	was	vbds	was	be	0
wel	wel	av	well	well	0
set	set	vvn	set	set	0
and	and	cc	and	and	0
planted	planted	vvn	planted	plant	0
with	with	p-acp	with	with	0
buildings	buildings	n2	buildings	building	0
,	,	,	,	,	0
