[	[	[	[	[	0
the	the	dt	the	the	0
low	low	j	low	low	0
water	water	n1	water	water	0
,	,	,	,	,	0
and	and	cc	and	and	0
having	having	vhg	having	have	0
given	given	vvn	given	give	0
the	the	dt	the	the	0
alarme	alarme	n1	alarm	alarm	0
,	,	,	,	,	0
Captaine	Captaine	n1	Captain	captain	0
Wingfield	Wingfield	np1	Wingfield	Wingfield	0
and	and	cc	and	and	0
Captaine	Captaine	n1	Captain	captain	0
Sampson	Sampson	np1	Sampson	Samson	0
betooke	betooke	vvd	betook	betake	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
escalade	escalade	n1	escalade	escalade	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
in	in	p-acp	in	in	0
commandement	commandement	n1	commandment	commandment	0
to	to	pc-acp	to	to	0
charge	charge	vvi	charge	charge	0
all	all	d	all	all	0
at	at	p-acp	at	at	0
one	one	crd	one	one	0
instant	instant	j-jn	instant	instant	0
.	.	.	.	.	1
The	The	dt	The	the	0
boats	boats	n2	boats	boat	0
landed	landed	vvn	landed	land	0
without	without	p-acp	without	without	0
any	any	d	any	any	0
great	great	j	great	great	0
difficulty	difficulty	n1	difficulty	difficulty	0
:	:	:	:	:	0
yet	yet	av	yet	yet	0
had	had	vhd	had	have	0
they	they	pns32	they	they	0
some	some	d	some	some	0
men	men	n2	men	man	0
hurt	hurt	vvn	hurt	hurt	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
landing	landing	n-vvg	landing	land	0
.	.	.	.	.	1
Colonell	Colonell	n1	Colonel	colonel	0
Bret	Bret	np1	Bret	Bret	0
and	and	cc	and	and	0
Colonell	Colonell	n1	Colonel	colonel	0
Umpton	Umpton	np1	Umpton	Umpton	0
entred	entred	vvd	entered	enter	0
their	their	po32	their	their	0
quarter	quarter	n1	quarter	quarter	0
without	without	p-acp	without	without	0
encounter	encounter	n1	encounter	encounter	0
,	,	,	,	,	0
not	not	xx	not	not	0
finding	finding	vvg	finding	find	0
any	any	d	any	any	0
defence	defence	n1	defence	defence	0
made	made	vvn	made	make	0
against	against	p-acp	against	against	0
them	them	pno32	them	they	0
:	:	:	:	:	0
for	for	p-acp	for	for	0
Captaine	Captaine	n1	Captain	captain	0
Hinder	Hinder	vvi	Hinder	hinder	0
being	being	vbg	being	be	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
entred	entred	vvd	entered	enter	0
by	by	p-acp	by	by	0
water	water	n1	water	water	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
his	his	po31	his	his	0
first	first	ord	first	first	0
entry	entry	n1	entry	entry	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
company	company	n1	company	company	0
whom	whom	r-crq	whom	who	0
he	he	pns31	he	he	0
trusted	trusted	vvd	trusted	trust	0
well	well	av	well	well	0
,	,	,	,	,	0
betooke	betooke	vvd	betook	betake	0
himselfe	himselfe	px31	himself	himself	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
wall	wall	n1	wall	wall	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
cleared	cleared	vvd	cleared	clear	0
before	before	p-acp	before	before	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
offered	offered	vvd	offered	offer	0
to	to	pc-acp	to	to	0
enter	enter	vvi	enter	enter	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
still	still	av	still	still	0
scoured	scoured	vvn	scoured	scour	0
the	the	dt	the	the	0
wall	wall	n1	wall	wall	0
till	till	c-acp	till	till	0
hee	hee	pns31	he	he	0
came	came	vvd	came	come	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
backe	backe	n1	back	back	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
who	who	r-crq	who	who	0
main-teined	main-teined	j	maintained	maintained	0
the	the	dt	the	the	0
fight	fight	n1	fight	fight	0
against	against	p-acp	against	against	0
Captaine	Captaine	n1	Captain	captain	0
Wingfield	Wingfield	np1	Wingfield	Wingfield	0
and	and	cc	and	and	0
Captaine	Captaine	n1	Captain	captain	0
Sampson	Sampson	np1	Sampson	Samson	0
;	;	;	;	;	0
who	who	r-crq	who	who	0
were	were	vbdr	were	be	0
twise	twise	av	twice	twice	0
beaten	beaten	vvn	beaten	beat	0
from	from	p-acp	from	from	0
their	their	po32	their	their	0
ladders	ladders	n2	ladders	ladder	0
,	,	,	,	,	0
and	and	cc	and	and	0
found	found	vvd	found	find	0
very	very	av	very	very	0
good	good	j	good	good	0
resistance	resistance	n1	resistance	resistance	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
the	the	dt	the	the	0
enemies	enemies	n2	enemies	enemy	0
perceiving	perceiving	vvg	perceiving	perceive	0
ours	ours	png12	ours	we	0
entred	entred	vvn	entered	enter	0
in	in	p-acp	in	in	0
two	two	crd	two	two	0
places	places	n2	places	place	0
at	at	p-acp	at	at	0
their	their	po32	their	their	0
backs	backs	n2	backs	back	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
driven	driven	vvn	driven	drive	0
to	to	pc-acp	to	to	0
abandon	abandon	vvi	abandon	abandon	0
the	the	dt	the	the	0
same	same	d	same	same	0
.	.	.	.	.	1
The	The	dt	The	the	0
reason	reason	n1	reason	reason	0
why	why	c-crq	why	why	0
that	that	d	that	that	0
place	place	n1	place	place	0
was	was	vbds	was	be	0
longer	longer	av-jc	longer	long	0
defended	defended	vvn	defended	defend	0
then	then	cs	then	than	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
is	is	vbz	is	be	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
Don	Don	n1	DONE	don	0
Juan	Juan	np1	Juan	Juan	0
de	de	fw-fr	de	de	0
Luna	Luna	np1	Luna	Luna	0
who	who	r-crq	who	who	0
commanded	commanded	vvd	commanded	command	0
the	the	dt	the	the	0
same	same	d	same	same	0
affirmeth	affirmeth	vvz	affirmeth	affirm	0
)	)	)	)	)	0
that	that	cst	that	that	0
the	the	dt	the	the	0
enemy	enemy	n1	enemy	enemy	0
that	that	cst	that	that	0
day	day	n1	day	day	0
had	had	vhd	had	have	0
resolved	resolved	vvn	resolved	resolve	0
in	in	p-acp	in	in	0
councell	councell	n1	council	council	0
how	how	c-crq	how	how	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
their	their	po32	their	their	0
defences	defences	n2	defences	defence	0
,	,	,	,	,	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
approched	approched	vvn	approached	approach	0
:	:	:	:	:	0
and	and	cc	and	and	0
therein	therein	av	therein	therein	0
concluded	concluded	vvn	concluded	conclude	0
,	,	,	,	,	0
that	that	cst	that	that	0
,	,	,	,	,	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
attempted	attempted	vvd	attempted	attempt	0
it	it	pn31	it	it	0
by	by	p-acp	by	by	0
water	water	n1	water	water	0
,	,	,	,	,	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
held	held	vvn	held	hold	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
discovery	discovery	n1	discovery	discovery	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
boats	boats	n2	boats	boat	0
,	,	,	,	,	0
they	they	pns32	they	they	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
high	high	j	high	high	0
towne	towne	n1	town	town	0
should	should	vmd	should	shall	0
make	make	vvi	make	make	0
a	a	dt	a	a	0
signail	signail	n1	signail	signail	0
by	by	p-acp	by	by	0
fire	fire	n1	fire	fire	0
from	from	p-acp	from	from	0
thence	thence	av	thence	thence	0
,	,	,	,	,	0
that	that	cst	that	that	0
all	all	d	all	all	0
the	the	dt	the	the	0
low	low	j	low	low	0
towne	towne	n1	town	town	0
might	might	vmd	might	may	0
make	make	vvi	make	make	0
their	their	po32	their	their	0
retreat	retreat	n1	retreat	retreat	0
thither	thither	av	thither	thither	0
:	:	:	:	:	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
484	484	crd	484	484	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
but	but	cc-acp	but	but	0
they	they	pns32	they	they	0
(	(	(	(	(	0
whether	whether	cs	whither	whether	0
troubled	troubled	vvn	troubled	trouble	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
sudden	sudden	j	sudden	sudden	0
terror	terror	n1	terror	terror	0
we	we	pns12	we	we	0
brought	brought	vvd	brought	bring	0
upon	upon	p-acp	upon	upon	0
them	them	pno32	them	they	0
,	,	,	,	,	0
or	or	cc	or	or	0
forgetting	forgetting	vvg	forgetting	forget	0
their	their	po32	their	their	0
decree	decree	n1	decree	decree	0
)	)	)	)	)	0
omitted	omitted	vvn	omitted	omit	0
the	the	dt	the	the	0
fire	fire	n1	fire	fire	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
made	made	vvd	made	make	0
them	them	pno32	them	they	0
guard	guard	vvi	guard	guard	0
that	that	cst	that	that	0
place	place	n1	place	place	0
til	til	c-acp	till	till	0
we	we	pns12	we	we	0
were	were	vbdr	were	be	0
entred	entred	vvn	entered	enter	0
on	on	p-acp	on	on	0
every	every	d	every	every	0
side	side	n1	side	side	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Then	Then	av	Then	then	0
the	the	dt	the	the	0
towne	towne	n1	town	town	0
being	being	vbg	being	be	0
entred	entred	vvn	entered	enter	0
in	in	p-acp	in	in	0
three	three	crd	three	three	0
several	several	j	several	several	0
places	places	n2	places	place	0
with	with	p-acp	with	with	0
an	an	dt	and	a	0
huge	huge	j	huge	huge	0
cry	cry	n1	cry	cry	0
,	,	,	,	,	0
the	the	dt	the	the	0
inhabitants	inhabitants	n2	inhabitants	inhabitant	0
betooke	betooke	vvd	betook	betake	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
high	high	j	high	high	0
towne	towne	n1	town	town	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
might	might	vmd	might	may	0
with	with	p-acp	with	with	0
lesse	lesse	dc	less	less	0
perill	perill	n1	peril	peril	0
doe	doe	vdb	do	do	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	d	that	that	0
ours	ours	png12	ours	we	0
being	being	vbg	being	be	0
strangers	strangers	ng1	strangers	stranger	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
knew	knew	vvd	knew	know	0
not	not	xx	not	not	0
the	the	dt	the	the	0
way	way	n1	way	way	0
to	to	pc-acp	to	to	0
cut	cut	vvi	cut	cut	0
them	them	pno32	them	they	0
off	off	a-acp	off	off	0
.	.	.	.	.	1
The	The	dt	The	the	0
rest	rest	n1	rest	rest	0
that	that	cst	that	that	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
put	put	vvn	put	put	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
sword	sword	n1	sword	sword	0
in	in	p-acp	in	in	0
fury	fury	n1	fury	fury	0
,	,	,	,	,	0
fled	fled	vvn	fled	flee	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
rocks	rocks	n2	rocks	rock	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Hand	Hand	n1	Hand	hand	0
,	,	,	,	,	0
and	and	cc	and	and	0
others	others	n2-jn	others	other	0
hid	hid	vvn	hid	hide	0
themselves	themselves	px32	themselves	themselves	0
in	in	p-acp	in	in	0
chambers	chambers	n2	chambers	chamber	0
and	and	cc	and	and	0
sellers	sellers	n2	sellers	seller	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
every	every	d	every	every	0
day	day	n1	day	day	0
found	found	vvd	found	find	0
out	out	av	out	out	0
in	in	p-acp	in	in	0
great	great	j	great	great	0
numbers	numbers	n2	numbers	number	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Amongst	Amongst	p-acp	among	among	0
those	those	d	those	those	0
Don	Don	n1	DONE	don	0
Juan	Juan	np1	Juan	Juan	0
de	de	fw-fr	de	de	0
Luna	Luna	fw-la	Luna	luna	0
,	,	,	,	,	0
a	a	dt	a	a	0
man	man	n1	man	man	0
of	of	pp-f	of	of	0
very	very	av	very	very	0
good	good	j	good	good	0
commandement	commandement	n1	commandment	commandment	0
,	,	,	,	,	0
having	having	vhg	having	have	0
hidden	hidden	vvn	hidden	hide	0
himselfe	himselfe	px31	himself	himself	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
house	house	n1	house	house	0
,	,	,	,	,	0
did	did	vdd	did	do	0
the	the	dt	the	the	0
next	next	ord	next	next	0
morning	morning	n1	morning	morning	0
yeeld	yeeld	vvi	yield	yield	0
himselfe	himselfe	px31	himself	himself	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
There	There	a-acp	There	there	0
was	was	vbds	was	be	0
also	also	av	also	also	0
taken	taken	vvn	taken	take	0
that	that	cst	that	that	0
night	night	n1	night	night	0
a	a	dt	a	a	0
commissary	commissary	n1	commissary	commissary	0
of	of	pp-f	of	of	0
victuals	victuals	n2	victuals	victual	0
called	called	vvn	called	call	0
Juan	Juan	np1	Juan	Juan	0
de	de	fw-fr	de	de	0
Vera	Vera	fw-la	Vera	vera	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
confessed	confessed	vvd	confessed	confess	0
that	that	cst	that	that	0
there	there	pc-acp	there	there	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
the	the	dt	the	the	0
Groine	Groine	n1	Groin	groin	0
at	at	p-acp	at	at	0
our	our	po12	our	our	0
entry	entry	n1	entry	entry	0
500	500	crd	500	500	0
souldiers	souldiers	n2	soldiers	soldier	0
being	being	vbg	being	be	0
in	in	p-acp	in	in	0
seven	seven	crd	seven	seven	0
companies	companies	n2	companies	company	0
which	which	r-crq	which	which	0
returned	returned	vvd	returned	return	0
very	very	av	very	very	0
weake	weake	j	weak	weak	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
appeareth	appeareth	vvz	appears	appear	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
small	small	j	small	small	0
numbers	numbers	n2	numbers	number	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
)	)	)	)	)	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
journey	journey	n1	journey	journey	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
,	,	,	,	,	0
namely	namely	av	namely	namely	0
:	:	:	:	:	0
’	’	’	’	’	0
Don	Don	vdn	DONE	do	0
Diego	Diego	fw-es	Diego	diego	0
Barran	Barran	np1	Barran	Barran	0
,	,	,	,	,	0
a	a	dt	a	a	0
bastard	bastard	n1	bastard	bastard	0
sonne	sonne	n1	son	son	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Marques	Marques	n2	Marks	mark	0
of	of	pp-f	of	of	0
Santa	Santa	np1	Santa	Santa	0
Cruz	Cruz	np1	Cruz	Cruz	0
;	;	;	;	;	0
his	his	po31	his	his	0
company	company	n1	company	company	0
was	was	vbds	was	be	0
that	that	d	that	that	0
night	night	n1	night	night	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Galeon	Galeon	np1	Galeon	Galeon	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Don	Don	vdn	DONE	do	0
Antonio	Antonio	np1	Antonio	Antonio	0
de	de	fw-fr	de	de	0
Herera	Herera	np1	Herera	Herera	0
then	then	av	then	then	0
at	at	p-acp	at	at	0
Madrid	Madrid	np1	Madrid	Madrid	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Under	Under	p-acp	Under	under	0
Don	Don	n1	DONE	don	0
Juan	Juan	np1	Juan	Juan	0
de	de	fw-fr	de	de	0
<	<	<	<	<	0
Luna	Luna	fw-la	Luna	luna	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Don	Don	vdn	DONE	do	0
Pedro	Pedro	np1	Pedro	Pedro	0
de	de	fw-fr	de	de	0
Manriques	Manriques	np1	Manriques	Manriques	0
brother	brother	n1	brother	brother	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Earle	Earle	n1	Earl	earl	0
of	of	pp-f	of	of	0
Paxides	Paxides	np1	Paxides	Paxides	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Don	Don	vdn	DONE	do	0
Jeronimo	Jeronimo	np1	Jeronimo	Jeronimo	0
de	de	fw-fr	de	de	0
Mourray	Mourray	np1	Mourray	Mourray	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Order	Order	n1	Order	order	0
of	of	pp-f	of	of	0
S.	S.	n1	S.	saint	0
Juan	Juan	np1	Juan	Juan	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
towne	towne	n1	town	town	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
fort	fort	n1	fort	fort	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Don	Don	vdn	DONE	do	0
Gomez	Gomez	np1	Gomez	Gomez	0
de	de	fw-fr	de	de	0
Caramasal	Caramasal	np1	Caramasal	Caramasal	0
then	then	av	then	then	0
at	at	p-acp	at	at	0
Madrid	Madrid	np1	Madrid	Madrid	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Captaine	Captaine	n1	Captain	captain	0
Man^o	Man^o	n1	Man^o	man^o	0
Caucaso	Caucaso	np1	Caucaso	Caucaso	0
de	de	fw-fr	de	de	0
Socas	Socas	np1	Socas	Socas	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Also	Also	av	Also	also	0
there	there	a-acp	there	there	0
came	came	vvd	came	come	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
landing	landing	n-vvg	landing	land	0
from	from	p-acp	from	from	0
Retanzas	Retanzas	np1	Retanzas	Retanzas	0
the	the	dt	the	the	0
companies	companies	n2	companies	company	0
of	of	pp-f	of	of	0
Don	Don	n1	DONE	don	0
Juan	Juan	np1	Juan	Juan	0
de	de	fw-fr	de	de	0
Mosalle	Mosalle	np1	Mosalle	Mosalle	0
,	,	,	,	,	0
and	and	cc	and	and	0
Don	Don	n1	DONE	don	0
Pedro	Pedro	np1	Pedro	Pedro	0
poure	poure	vvi	pour	pour	0
de	de	dt	the	the	0
Leon	Leon	np1	Leon	Leon	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Also	Also	av	Also	also	0
he	he	pns31	he	he	0
saith	saith	vvz	says	say	0
that	that	cst	that	that	0
there	there	a-acp	there	there	0
was	was	vbds	was	be	0
order	order	n1	order	order	0
given	given	vvn	given	give	0
for	for	p-acp	for	for	0
baking	baking	vvg	baking	bake	0
of	of	pp-f	of	of	0
300000	300000	crd	300000	300000	0
of	of	pp-f	of	of	0
biscuit	biscuit	n1	biscuit	biscuit	0
,	,	,	,	,	0
some	some	d	some	some	0
in	in	p-acp	in	in	0
Batansas	Batansas	np1	Batansas	Batansas	0
,	,	,	,	,	0
some	some	d	some	some	0
in	in	p-acp	in	in	0
Ribadeo	Ribadeo	np1	Ribadeo	Ribadeo	0
,	,	,	,	,	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
and	and	cc	and	and	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
there	there	a-acp	there	there	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
485	485	crd	485	485	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
There	There	a-acp	There	there	0
were	were	vbdr	were	be	0
then	then	av	then	then	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
towne	towne	n1	town	town	0
2000	2000	crd	2000	2000	0
pipes	pipes	n2	pipes	pipe	0
of	of	pp-f	of	of	0
wine	wine	n1	wine	wine	0
,	,	,	,	,	0
and	and	cc	and	and	0
150	150	crd	150	150	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
ships	ships	n2	ships	ship	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
That	That	cst	That	that	0
there	there	a-acp	there	there	0
were	were	vbdr	were	be	0
lately	lately	av-j	lately	late	0
come	come	vvn	come	come	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Marques	Marques	n2	Marks	mark	0
of	of	pp-f	of	of	0
Seralba	Seralba	np1	Seralba	Seralba	0
300000	300000	crd	300000	300000	0
ducats	ducats	n2	ducats	ducat	0
..	..	..	..	..	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
That	That	cst	That	that	0
there	there	a-acp	there	there	0
were	were	vbdr	were	be	0
1000	1000	crd	1000	1000	0
jarres	jarres	n2	jars	jar	0
of	of	pp-f	of	of	0
oile	oile	n1	oil	oil	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
A	A	dt	A	a	0
great	great	j	great	great	0
quantity	quantity	n1	quantity	quantity	0
of	of	pp-f	of	of	0
beanes	beanes	n2	beans	bean	0
,	,	,	,	,	0
peaze	peaze	n1	pease	pease	0
,	,	,	,	,	0
wheat	wheat	n1	wheat	wheat	0
,	,	,	,	,	0
and	and	cc	and	and	0
fish	fish	n1	fish	fish	0
.	.	.	.	.	1
That	That	cst	That	that	0
there	there	pc-acp	there	there	0
were	were	vbdr	were	be	0
3000	3000	crd	3000	3000	0
quintals	quintals	n2	quintals	quintal	0
of	of	pp-f	of	of	0
beefe	beefe	n1	beef	beef	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
And	And	cc	And	and	0
that	that	cst	that	that	0
not	not	xx	not	not	0
twenty	twenty	crd	twenty	twenty	0
dayes	dayes	n2	days	day	0
before	before	a-acp	before	before	0
,	,	,	,	,	0
there	there	a-acp	there	there	0
came	came	vvd	came	come	0
in	in	p-acp	in	in	0
three	three	crd	three	three	0
barks	barks	n2	barks	bark	0
laden	laden	vvn	laden	lade	0
with	with	p-acp	with	with	0
match	match	n1	match	match	0
&	&	cc	&	and	0
harquebuzes	harquebuzes	n2	harquebusses	harquebuss	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Some	Some	d	Some	some	0
others	others	n2-jn	others	other	0
also	also	av	also	also	0
found	found	vvd	found	find	0
favour	favour	n1	favour	favour	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
taken	taken	vvn	taken	take	0
prisoners	prisoners	n2	prisoners	prisoner	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
falling	falling	vvg	falling	fall	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
hands	hands	n2	hands	hand	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
common	common	j	common	common	0
souldiers	souldiers	n2	soldiers	soldier	0
,	,	,	,	,	0
had	had	vhd	had	have	0
their	their	po32	their	their	0
throats	throats	n2	throats	throat	0
cut	cut	vvn	cut	cut	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
number	number	n1	number	number	0
of	of	pp-f	of	of	0
500	500	crd	500	500	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
conjecture	conjecture	vvb	conjecture	conjecture	0
,	,	,	,	,	0
first	first	ord	first	first	0
and	and	cc	and	and	0
last	last	ord	last	last	0
,	,	,	,	,	0
after	after	c-acp	after	after	0
we	we	pns12	we	we	0
had	had	vhd	had	have	0
entred	entred	vvn	entered	enter	0
the	the	dt	the	the	0
towne	towne	n1	town	town	0
;	;	;	;	;	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
entry	entry	n1	entry	entry	0
thereof	thereof	av	thereof	thereof	0
there	there	a-acp	there	there	0
was	was	vbds	was	be	0
found	found	vvn	found	find	0
every	every	d	every	every	0
celler	celler	n1	cellar	cellar	0
full	full	j	full	full	0
of	of	pp-f	of	of	0
wine	wine	n1	wine	wine	0
,	,	,	,	,	0
whereon	whereon	c-crq	whereon	whereon	0
our	our	po12	our	our	0
men	men	n2	men	man	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
inordinate	inordinate	j	inordinate	inordinate	0
drinking	drinking	n-vvg	drinking	drink	0
,	,	,	,	,	0
both	both	d	both	both	0
grew	grew	vvd	grew	grow	0
themselves	themselves	px32	themselves	themselves	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
present	present	j	present	present	0
senselesse	senselesse	j	senseless	senseless	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
danger	danger	n1	danger	danger	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
shot	shot	n1	shot	shot	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
towne	towne	n1	town	town	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
hurt	hurt	vvd	hurt	hurt	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
being	being	vbg	being	be	0
drunke	drunke	vvn	drunk	drink	0
,	,	,	,	,	0
&	&	cc	&	and	0
tooke	tooke	vvd	took	take	0
the	the	dt	the	the	0
first	first	ord	first	first	0
ground	ground	n1	ground	ground	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
sicknesse	sicknesse	n1	sickness	sickness	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
was	was	vbds	was	be	0
our	our	po12	our	our	0
first	first	ord	first	first	0
and	and	cc	and	and	0
chiefest	chiefest	js-jn	chiefest	chief	0
mortality	mortality	n1	mortality	mortality	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
was	was	vbds	was	be	0
also	also	av	also	also	0
abundant	abundant	j	abundant	abundant	0
store	store	n1	store	store	0
of	of	pp-f	of	of	0
victuals	victuals	n2	victuals	victual	0
,	,	,	,	,	0
salt	salt	n1	salt	salt	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
provision	provision	n1	provision	provision	0
for	for	p-acp	for	for	0
shipping	shipping	vvg	shipping	ship	0
and	and	cc	and	and	0
the	the	dt	the	the	0
warre	warre	n1	war	war	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
confessed	confessed	vvn	confessed	confess	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
sayd	sayd	j-vvn	said	say	0
Commissary	Commissary	n1	Commissary	commissary	0
of	of	pp-f	of	of	0
victuals	victuals	n2	victuals	victual	0
taken	taken	vvn	taken	take	0
