451	451	crd	451	451	0
should	should	vmd	should	shall	0
take	take	vvi	take	take	0
him	him	pno31	him	he	0
and	and	cc	and	and	0
leave	leave	vvi	leave	leave	0
him	him	pno31	him	he	0
destitute	destitute	j	destitute	destitute	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Chart	Chart	n1	Chart	chart	0
,	,	,	,	,	0
his	his	po31	his	his	0
Astrolabe	Astrolabe	n1	Astrolabe	astrolabe	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
other	other	j-jn	other	other	0
instruments	instruments	n2	instruments	instrument	0
serving	serving	vvg	serving	serve	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
the	the	dt	the	the	0
height	height	n1	height	height	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Sunne	Sunne	n1	Sun	sun	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
starre	starre	n1	star	star	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
course	course	n1	course	course	0
hee	hee	pns31	he	he	0
would	would	vmd	would	will	0
take	take	vvi	take	take	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
ex-tremitie	ex-tremitie	j	extremity	extremity	0
?	?	?	?	?	1
Others	Others	ng2-jn	Others	other	0
demand	demand	vvb	demand	demand	0
other	other	j-jn	other	other	0
questions	questions	n2	questions	question	0
needfull	needfull	j	needful	needful	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
mariner	mariner	n1	mariner	mariner	0
to	to	pc-acp	to	to	0
know	know	vvi	know	know	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
desireth	desireth	vvz	desires	desire	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
pilot	pilot	n1	pilot	pilot	0
.	.	.	.	.	1
Unto	Unto	p-acp	Unto	unto	0
all	all	d	all	all	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
examinate	examinate	j	examinate	examinate	0
is	is	vbz	is	be	0
very	very	av	very	very	0
attentive	attentive	j	attentive	attentive	0
,	,	,	,	,	0
and	and	cc	and	and	0
answereth	answereth	vvz	answereth	answer	0
to	to	p-acp	to	to	0
every	every	d	every	every	0
particular	particular	j	particular	particular	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
After	After	c-acp	After	after	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
all	all	d	all	all	0
asked	asked	vvd	asked	ask	0
him	him	pno31	him	he	0
so	so	av	so	so	0
much	much	av-d	much	much	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
think	think	vvb	think	think	0
expedient	expedient	j	expedient	expedient	0
,	,	,	,	,	0
they	they	pns32	they	they	0
bid	bid	vvb	bid	bid	0
him	him	pno31	him	he	0
depart	depart	vvi	depart	depart	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
hall	hall	n1	hall	hall	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
ende	ende	n1	end	end	0
that	that	cst	that	that	0
every	every	d	every	every	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
may	may	vmb	may	may	0
severally	severally	av-j	severally	several	0
bee	bee	vbi	be	be	0
sworne	sworne	vvn	sworn	swear	0
upon	upon	p-acp	upon	upon	0
a	a	dt	a	a	0
booke	booke	n1	book	book	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
speake	speake	vvi	speak	speak	0
the	the	dt	the	the	0
trueth	trueth	n1	truth	truth	0
.	.	.	.	.	1
Then	Then	cs	Then	than	0
they	they	pns32	they	they	0
put	put	vvd	put	put	0
into	into	p-acp	into	into	0
a	a	dt	a	a	0
certaine	certaine	j	certain	certain	0
vessell	vessell	n1	vessel	vessel	0
of	of	pp-f	of	of	0
silver	silver	n1	silver	silver	0
standing	standing	vvg	standing	stand	0
there	there	a-acp	there	there	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
same	same	d	same	same	0
purpose	purpose	n1	purpose	purpose	0
so	so	av	so	so	0
many	many	d	many	many	0
beanes	beanes	n2	beans	bean	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
many	many	d	many	many	0
peason	peason	n1	peason	peason	0
as	as	c-acp	as	as	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
pilots	pilots	n2	pilots	pilot	0
within	within	p-acp	within	within	0
the	the	dt	the	the	0
hall	hall	n1	hall	hall	0
:	:	:	:	:	0
and	and	cc	and	and	0
every	every	d	every	every	0
one	one	pi	one	one	0
putting	putting	vvg	putting	put	0
his	his	po31	his	his	0
hand	hand	n1	hand	hand	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
vessell	vessell	n1	vessel	vessel	0
in	in	p-acp	in	in	0
order	order	n1	order	order	0
,	,	,	,	,	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
thinketh	thinketh	vvz	thinketh	think	0
the	the	dt	the	the	0
partie	partie	n1	party	party	0
examined	examined	vvd	examined	examine	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
sufficient	sufficient	j	sufficient	sufficient	0
,	,	,	,	,	0
taketh	taketh	vvz	takes	take	0
up	up	a-acp	up	up	0
a	a	dt	a	a	0
beane	beane	n1	bean	bean	0
,	,	,	,	,	0
and	and	cc	and	and	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
thinketh	thinketh	vvz	thinketh	think	0
him	him	pno31	him	he	0
not	not	xx	not	not	0
sufficient	sufficient	j	sufficient	sufficient	0
,	,	,	,	,	0
taketh	taketh	vvz	takes	take	0
up	up	a-acp	up	up	0
a	a	dt	a	a	0
pease	pease	n1	peas	pease	0
.	.	.	.	.	1
And	And	cc	And	and	0
after	after	c-acp	after	after	0
that	that	cst	that	that	0
all	all	d	all	all	0
have	have	vhb	have	have	0
taken	taken	vvn	taken	take	0
out	out	av	out	out	0
what	what	r-crq	what	what	0
they	they	pns32	they	they	0
please	please	vvb	please	please	0
,	,	,	,	,	0
the	the	dt	the	the	0
Pilot	Pilot	n1	Pilot	pilot	0
major	major	j	major	major	0
looketh	looketh	vvz	looks	look	0
what	what	r-crq	what	what	0
voyces	voyces	n2	voices	voice	0
the	the	dt	the	the	0
examinate	examinate	j	examinate	examinate	0
hath	hath	vhz	hath	have	0
:	:	:	:	:	0
and	and	cc	and	and	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
finde	finde	vvb	find	find	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
as	as	p-acp	as	as	0
many	many	d	many	many	0
voyces	voyces	n2	voices	voice	0
for	for	p-acp	for	for	0
him	him	pno31	him	he	0
as	as	a-acp	as	as	0
against	against	p-acp	against	against	0
him	him	pno31	him	he	0
,	,	,	,	,	0
he	he	pns31	he	he	0
commandeth	commandeth	vvz	commands	command	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
another	another	j-jn	another	another	0
voyage	voyage	n1	voyage	voyage	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
more	more	dc	more	more	0
voyces	voyces	n2	voices	voice	0
for	for	p-acp	for	for	0
him	him	pno31	him	he	0
then	then	av	then	then	0
against	against	p-acp	against	against	0
him	him	pno31	him	he	0
,	,	,	,	,	0
then	then	cs	then	than	0
they	they	pns32	they	they	0
give	give	vvb	give	give	0
him	him	pno31	him	he	0
letters	letters	n2	letters	letter	0
testimoniali	testimoniali	fw-la	testimoniali	testimoniali	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
examination	examination	n1	examination	examination	0
signed	signed	vvn	signed	sign	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Pilot	Pilot	n1	Pilot	pilot	0
major	major	j	major	major	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the1	the1	n1	the1	the1	0
kings	kings	ng1	kings	king	0
reader	reader	n1	reader	reader	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
secretary	secretary	n1	secretary	secretary	0
,	,	,	,	,	0
and	and	cc	and	and	0
sealed	sealed	vvd	sealed	seal	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
seale	seale	n1	seal	seal	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Contractation	Contractation	n1	Contractation	contractation	0
house	house	n1	house	house	0
.	.	.	.	.	1
And	And	cc	And	and	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
receipt	receipt	n1	receipt	receipt	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
letters	letters	n2	letters	letter	0
testimoniali	testimoniali	fw-la	testimoniali	testimoniali	0
,	,	,	,	,	0
the	the	dt	the	the	0
new	new	j	new	new	0
pilot	pilot	n1	pilot	pilot	0
giveth	giveth	vvz	gives	give	0
a	a	dt	a	a	0
present	present	j	present	present	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Pilot	Pilot	n1	Pilot	pilot	0
major	major	j	major	major	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
kings	kings	ng1	kings	king	0
reader	reader	n1	reader	reader	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
gloves	gloves	n2	gloves	glove	0
and	and	cc	and	and	0
hennes	hennes	n2	hens	hen	0
,	,	,	,	,	0
every	every	d	every	every	0
one	one	crd	one	one	0
455	455	crd	455	455	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
maner	maner	n1	manner	manner	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
election	election	n1	election	election	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Letters	Letters	n2	Letters	letter	0
testimoniali	testimoniali	fw-la	testimoniali	testimoniali	0
of	of	pp-f	of	of	0
every	every	d	every	every	0
new	new	j	new	new	0
pilots	pilots	n2	pilots	pilot	0
examination	examination	n1	examination	examination	0
and	and	cc	and	and	0
approbation	approbation	n1	approbation	approbation	0
,	,	,	,	,	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
hands	hands	n2	hands	hand	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Pilot	Pilot	n1	Pilot	pilot	0
major	major	j	major	major	0
,	,	,	,	,	0
the	the	dt	the	the	0
kings	kings	ng1	kings	king	0
reader	reader	n1	reader	reader	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
secretary	secretary	n1	secretary	secretary	0
,	,	,	,	,	0
and	and	cc	and	and	0
seale	seale	n1	seal	seal	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Contractation	Contractation	n1	Contractation	contractation	0
house	house	n1	house	house	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
orders	orders	n2	order	order	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Contracta-tion	Contracta-tion	j	Contracta-tion	contracta-tion	0
house	house	n1	house	house	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
abilitie	abilitie	n1	ability	ability	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
ordinarily	ordinarily	av-j	ordinarily	ordinary	0
some	some	d	some	some	0
two	two	crd	two	two	0
or	or	cc	or	or	0
three	three	crd	three	three	0
ducats	ducats	n2	ducats	ducat	0
.	.	.	.	.	1
#	#	#	#	#	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
And	And	cc	And	and	0
then	then	cs	then	than	0
he	he	pns31	he	he	0
may	may	vmb	may	may	0
take	take	vvi	take	take	0
upon	upon	p-acp	upon	upon	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
pilot	pilot	n1	pilot	pilot	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
ship	ship	n1	ship	ship	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
,	,	,	,	,	0
unto	unto	p-acp	unto	unto	0
that	that	d	that	that	0
place	place	n1	place	place	0
for	for	p-acp	for	for	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
examined	examined	vvn	examined	examine	0
:	:	:	:	:	0
and	and	cc	and	and	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
finde	finde	vvb	find	find	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Indies	Indies	np2	Indies	Indies	0
any	any	d	any	any	0
ship	ship	n1	ship	ship	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
charge	charge	n1	charge	charge	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
pilot	pilot	n1	pilot	pilot	0
not	not	xx	not	not	0
before	before	a-acp	before	before	0
examined	examined	vvn	examined	examine	0
,	,	,	,	,	0
hee	hee	pns31	he	he	0
may	may	vmb	may	may	0
put	put	vvi	put	put	0
him	him	pno31	him	he	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
office	office	n1	office	office	0
,	,	,	,	,	0
and	and	cc	and	and	0
may	may	vmb	may	may	0
himself	himself	px31	himself	himself	0
take	take	vvi	take	take	0
charge	charge	n1	charge	charge	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
ship	ship	n1	ship	ship	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
same	same	d	same	same	0
wages	wages	n2	wages	wage	0
that	that	cst	that	that	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
pilot	pilot	n1	pilot	pilot	0
agreed	agreed	vvn	agreed	agree	0
for	for	p-acp	for	for	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
pilots	pilots	n2	pilots	pilot	0
wages	wages	n2	wages	wage	0
for	for	p-acp	for	for	0
making	making	vvg	making	make	0
a	a	dt	a	a	0
voyage	voyage	n1	voyage	voyage	0
outward	outward	j	outward	outward	0
and	and	cc	and	and	0
homeward	homeward	av	homeward	homeward	0
is	is	vbz	is	be	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
burthen	burthen	n1	burden	burden	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
ship	ship	n1	ship	ship	0
.	.	.	.	.	1
If	If	cs	If	if	0
she	she	pns31	she	she	0
be	be	vbb	be	be	0
of	of	pp-f	of	of	0
100	100	crd	100	100	0
tunnes	tunnes	n2	tons	ton	0
,	,	,	,	,	0
hee	hee	pns31	he	he	0
hath	hath	vhz	hath	have	0
200	200	crd	200	200	0
or	or	cc	or	or	0
250	250	crd	250	250	0
ducats	ducats	n2	ducats	ducat	0
:	:	:	:	:	0
and	and	cc	and	and	0
if	if	cs	if	if	0
shee	shee	pns31	she	she	0
bee	bee	vbb	be	be	0
of	of	pp-f	of	of	0
400	400	crd	400	400	0
or	or	cc	or	or	0
500	500	crd	500	500	0
tunnes	tunnes	n2	tons	ton	0
,	,	,	,	,	0
he	he	pns31	he	he	0
taketh	taketh	vvz	takes	take	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
wages	wages	n2	wages	wage	0
500	500	crd	500	500	0
or	or	cc	or	or	0
550	550	crd	550	550	0
ducates	ducates	n2	ducats	ducat	0
:	:	:	:	:	0
and	and	cc	and	and	0
if	if	cs	if	if	0
she	she	pns31	she	she	0
be	be	vbb	be	be	0
bigger	bigger	jc	bigger	big	0
,	,	,	,	,	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
a	a	dt	a	a	0
greater	greater	jc	greater	great	0
allowance	allowance	n1	allowance	allowance	0
:	:	:	:	:	0
over	over	a-acp	over	over	0
and	and	cc	and	and	0
besides	besides	p-acp	beside	beside	0
all	all	d	all	all	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
every	every	d	every	every	0
day	day	n1	day	day	0
while	while	cs	while	while	0
he	he	pns31	he	he	0
remaineth	remaineth	vvz	remains	remain	0
on	on	p-acp	on	on	0
land	land	n1	land	land	0
,	,	,	,	,	0
foure	foure	crd	foure	four	0
reals	reals	n2	reals	real	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
diet	diet	n1	diet	diet	0
.	.	.	.	.	1
And	And	cc	And	and	0
the	the	dt	the	the	0
greater	greater	jc	greater	great	0
shippes	shippes	n2	ships	ship	0
are	are	vbr	are	be	0
alwayes	alwayes	av	always	always	0
committed	committed	vvn	committed	commit	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
ancient	ancient	j	ancient	ancient	0
pilots	pilots	n2	pilots	pilot	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
of	of	pp-f	of	of	0
greater	greater	jc	greater	great	0
experience	experience	n1	experience	experience	0
and	and	cc	and	and	0
better	better	jc	better	better	0
skill	skill	n1	skill	skill	0
,	,	,	,	,	0
then	then	cs	then	than	0
the	the	dt	the	the	0
yonger	yonger	jc	younger	young	0
sort	sort	n1	sort	sort	0
which	which	r-crq	which	which	0
newly	newly	av-j	newly	new	0
take	take	vvb	take	take	0
upon	upon	p-acp	upon	upon	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
pilots	pilots	n2	pilots	pilot	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
pilot	pilot	n1	pilot	pilot	0
undertaketh	undertaketh	vvz	undertaketh	undertake	0
no	no	dx	no	no	0
farther	farther	jc	farther	far	0
travell	travell	n1	travel	travel	0
nor	nor	ccx	nor	nor	0
care	care	n1	care	care	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
directing	directing	vvg	directing	direct	0
the	the	dt	the	the	0
course	course	n1	course	course	0
or	or	cc	or	or	0
navigation	navigation	n1	navigation	navigation	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
masters	masters	n2	master's	master	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
ships	ships	n2	ships	ship	0
take	take	vvb	take	take	0
charge	charge	n1	charge	charge	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
freighting	freighting	j-vvg	freighting	freight	0
and	and	cc	and	and	0
preparing	preparing	vvg	preparing	prepare	0
their	their	po32	their	their	0
ships	ships	n2	ships	ship	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
pay	pay	vvi	pay	pay	0
the	the	dt	the	the	0
mariners	mariners	n2	mariners	mariner	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
all	all	d	all	all	0
things	things	n2	things	thing	0
needefull	needefull	j	needful	needful	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
ship	ship	n1	ship	ship	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
pilot	pilot	n1	pilot	pilot	0
commeth	commeth	vvz	comes	come	0
not	not	xx	not	not	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
shippe	shippe	n1	ship	ship	0
,	,	,	,	,	0
untill	untill	c-acp	until	until	0
the	the	dt	the	the	0
visitours	visitours	n2	visitors	visitor	0
come	come	vvb	come	come	0
to	to	pc-acp	to	to	0
visite	visite	vvi	visit	visit	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
whether	whether	cs	whither	whether	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
all	all	d	all	all	0
things	things	n2	things	thing	0
necessary	necessary	j	necessary	necessary	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
voyage	voyage	n1	voyage	voyage	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
visitours	visitours	n2	visitors	visitor	0
are	are	vbr	are	be	0
foure	foure	crd	foure	four	0
men	men	n2	men	man	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
appoynted	appoynted	vvn	appointed	appoint	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
king	king	n1	king	king	0
,	,	,	,	,	0
and	and	cc	and	and	0
these	these	d	these	these	0
are	are	vbr	are	be	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
understanding	understanding	n1	understanding	understanding	0
:	:	:	:	:	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
come	come	vvb	come	come	0
to	to	pc-acp	to	to	0
visite	visite	vvi	visit	visit	0
the	the	dt	the	the	0
shippes	shippes	n2	ships	ship	0
before	before	c-acp	before	before	0
they	they	pns32	they	they	0
take	take	vvb	take	take	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
lading	lading	n-vvg	lading	lade	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
whether	whether	cs	whither	whether	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
well	well	av	well	well	0
prepared	prepared	vvn	prepared	prepare	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
the	the	dt	the	the	0
voyage	voyage	n1	voyage	voyage	0
.	.	.	.	.	1
And	And	cc	And	and	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
ships	ships	n2	ships	ship	0
bee	bee	vbb	be	be	0
laden	laden	vvn	laden	lade	0
,	,	,	,	,	0
they	they	pns32	they	they	0
returne	returne	vvb	return	return	0
againe	againe	av	again	again	0
to	to	pc-acp	to	to	0
visite	visite	vvi	visit	visit	0
them	them	pno32	them	they	0
the	the	dt	the	the	0
second	second	ord	second	second	0
time	time	n1	time	time	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
whether	whether	cs	whither	whether	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
all	all	d	all	all	0
things	things	n2	things	thing	0
necessary	necessary	j	necessary	necessary	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
orders	orders	n2	order	order	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Contractation	Contractation	n1	Contractation	contractation	0
house	house	n1	house	house	0
:	:	:	:	:	0
and	and	cc	and	and	0
whether	whether	cs	whither	whether	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
all	all	d	all	all	0
their	their	po32	their	their	0
mariners	mariners	n2	mariners	mariner	0
,	,	,	,	,	0
victuals	victuals	n2	victuals	victual	0
,	,	,	,	,	0
pouder	pouder	n1	powder	powder	0
,	,	,	,	,	0
shot	shot	n1	shot	shot	0
,	,	,	,	,	0
and	and	cc	and	and	0
ordinance	ordinance	n1	ordinance	ordinance	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
things	things	n2	things	thing	0
necessary	necessary	j	necessary	necessary	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
voyage	voyage	n1	voyage	voyage	0
.	.	.	.	.	1
And	And	cc	And	and	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
want	want	vvb	want	want	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
they	they	pns32	they	they	0
charge	charge	vvb	charge	charge	0
them	them	pno32	them	they	0
upon	upon	p-acp	upon	upon	0
grievous	grievous	j	grievous	grievous	0
penalties	penalties	n2	penalties	penalty	0
,	,	,	,	,	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
provide	provide	vvi	provide	provide	0
the	the	dt	the	the	0
same	same	d	same	same	0
before	before	c-acp	before	before	0
they	they	pns32	they	they	0
set	set	vvd	set	set	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
haven	haven	n1	haven	haven	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
ships	ships	n2	ships	ship	0
that	that	cst	that	that	0
goe	goe	vvb	go	go	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Indies	Indies	np2	Indies	Indies	0
are	are	vbr	are	be	0
wont	wont	vvn	wont	wont	0
eche	eche	d	eke	each	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
a	a	dt	a	a	0
Notarie	Notarie	n1	Notary	notary	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
charge	charge	n1	charge	charge	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
keepe	keepe	vvi	keep	keep	0
a	a	dt	a	a	0
note	note	n1	note	note	0
of	of	pp-f	of	of	0
remembrance	remembrance	n1	remembrance	remembrance	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
marchandize	marchandize	n1	merchandise	merchandise	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
laden	laden	vvn	laden	lade	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
ship	ship	n1	ship	ship	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
the	the	dt	the	the	0
marks	marks	n2	marks	mark	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
therby	therby	av	thereby	thereby	0
to	to	pc-acp	to	to	0
deliver	deliver	vvi	deliver	deliver	0
the	the	dt	the	the	0
commodities	commodities	n2	commodities	commodity	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
ship	ship	n1	ship	ship	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
particular	particular	j	particular	particular	0
owners	owners	n2	owners	owner	0
,	,	,	,	,	0
after	after	c-acp	after	after	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
finished	finished	vvn	finished	finish	0
their	their	po32	their	their	0
voyage	voyage	n1	voyage	voyage	0
,	,	,	,	,	0
and	and	cc	and	and	0
he	he	pns31	he	he	0
serveth	serveth	vvz	serves	serve	0
likewise	likewise	av	likewise	likewise	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
willes	willes	n2	wills	will	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
instruments	instruments	n2	instruments	instrument	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
wont	wont	j	wont	wont	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
Notarie	Notarie	n1	Notary	notary	0
,	,	,	,	,	0
if	if	cs	if	if	0
any	any	d	any	any	0
man	man	n1	man	man	0
chanceth	chanceth	vvz	chanceth	chance	0
to	to	pc-acp	to	to	0
fall	fall	vvi	fallen	fall	0
sicke	sicke	j	sick	sick	0
.	.	.	.	.	1
And	And	cc	And	and	0
his	his	po31	his	his	0
wages	wages	n2	wages	wage	0
in	in	p-acp	in	in	0
eche	eche	d	eke	each	0
voyage	voyage	n1	voyage	voyage	0
is	is	vbz	is	be	0
as	as	p-acp	as	as	0
much	much	d	much	much	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
wages	wages	n2	wages	wage	0
of	of	pp-f	of	of	0
two	two	crd	two	two	0
mariners	mariners	n2	mariners	mariner	0
